time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2
342,266,78,108,3247.2,14.2,51.50679,-0.12411897,7.84,33,0.04450571
343,259,78,109,3254.2,14.6,51.50681,-0.124215946,7.56,32,0.044636995
344,262,78,110,3261.0,15.0,51.50683,-0.12430899,7.28,32,0.04476828
345,260,77,110,3267.5,15.2,51.506847,-0.124398924,7.02,32,0.044899568
346,259,75,111,3273.9,15.6,51.506863,-0.12448593,6.8,33,0.04503085
347,263,74,110,3280.0,15.8,51.50688,-0.12457092,6.56,34,0.045162138
348,264,75,109,3286.1,16.2,51.506897,-0.12465399,6.38,34,0.045293424
349,262,75,108,3292.0,16.4,51.506912,-0.12473597,6.2,33,0.045424707
350,266,76,108,3297.8,16.6,51.506927,-0.124815926,6.06,33,0.045555994
351,266,77,108,3303.5,17.0,51.506943,-0.12489497,5.92,33,0.045687277
352,259,78,108,3309.2,17.2,51.506958,-0.124972,5.84,32,0.045818564
353,261,77,109,3314.8,17.4,51.506973,-0.12504794,5.74,32,0.04594985
354,262,76,110,3320.2,17.8,51.50699,-0.12512396,5.64,33,0.046081133
355,263,78,110,3325.6,18.0,51.507,-0.12519898,5.56,32,0.04621242
356,262,77,110,3331.0,18.2,51.50701,-0.125274,5.5,32,0.046343707
357,261,77,113,3336.3,18.4,51.507023,-0.12534793,5.42,32,0.04647499
358,258,76,113,3341.5,18.8,51.507034,-0.12542093,5.34,32,0.046606276
359,265,75,112,3346.7,19.0,51.507046,-0.12549394,5.3,34,0.04673756
360,264,76,112,3351.9,19.2,51.507057,-0.12556493,5.26,33,0.046868846
361,265,77,112,3357.0,19.4,51.507072,-0.12563694,5.2,33,0.047000133
362,262,77,111,3362.1,19.6,51.507084,-0.12570693,5.16,32,0.047131415
363,261,78,111,3367.2,20.0,51.507095,-0.12577792,5.14,32,0.047262702
364,262,77,111,3372.2,20.2,51.50711,-0.12584698,5.1,32,0.04739399
365,261,76,111,3377.3,20.4,51.507126,-0.12591496,5.08,33,0.04752527
366,263,76,111,3382.2,20.6,51.50714,-0.12598294,5.04,33,0.04765656
367,264,75,111,3387.2,20.8,51.507153,-0.126051,5.02,34,0.04778784
368,265,76,111,3392.1,21.2,51.507164,-0.12611999,4.98,33,0.047919128
369,262,78,111,3397.0,21.4,51.50717,-0.12618896,4.96,32,0.048050415
370,259,78,111,3401.9,21.6,51.507183,-0.12625796,4.92,32,0.048181698
371,262,77,110,3406.8,21.8,51.507195,-0.12632492,4.92,32,0.048312984
372,263,76,110,3411.6,22.0,51.50721,-0.12639198,4.88,33,0.04844427
373,262,76,110,3416.5,22.2,51.507225,-0.12645693,4.88,33,0.048575554
374,265,77,110,3421.5,22.4,51.50724,-0.12652299,4.9,33,0.04870684
375,262,77,111,3426.4,22.6,51.50726,-0.12658896,4.9,32,0.048838124
376,266,78,111,3431.3,22.8,51.507275,-0.126655,4.9,33,0.04896941
377,261,77,112,3436.3,23.0,51.50729,-0.12672198,4.94,32,0.049100697
378,264,77,112,3441.3,23.2,51.507305,-0.12678894,4.96,33,0.04923198
379,264,76,113,3446.3,23.4,51.50732,-0.12685692,4.96,33,0.049363267
380,262,77,113,3451.3,23.6,51.507336,-0.12692498,4.98,32,0.049494553
381,264,78,113,3456.3,24.0,51.507347,-0.12699397,5.0,32,0.049625836
382,259,77,113,3461.2,24.2,51.50735,-0.12706496,4.98,32,0.049757123
383,265,77,112,3466.0,24.4,51.507343,-0.12713192,4.94,33,0.049888406
384,261,77,112,3470.8,24.8,51.50732,-0.12718993,4.9,32,0.050019693
385,263,77,112,3475.5,25.0,51.50729,-0.12723997,4.84,33,0.05015098
386,264,77,112,3480.2,25.0,51.50726,-0.12728792,4.78,33,0.050282262
387,260,77,113,3485.1,25.2,51.50723,-0.12733595,4.78,32,0.05041355
388,262,76,113,3490.0,25.4,51.5072,-0.127388,4.8,33,0.050544836
389,262,75,114,3495.1,25.6,51.50717,-0.12744893,4.86,33,0.05067612
390,261,74,114,3500.5,25.6,51.507153,-0.12751791,5.0,34,0.050807405
391,264,74,113,3506.1,25.6,51.507137,-0.12759595,5.18,34,0.05093869
392,262,75,112,3512.1,25.6,51.507133,-0.12768196,5.4,33,0.051069975
393,262,75,112,3518.5,25.4,51.507137,-0.12777399,5.7,33,0.05120126
394,261,74,111,3525.4,25.2,51.507156,-0.12786794,6.06,34,0.051332545
395,260,73,111,3532.8,25.0,51.507183,-0.12796493,6.46,34,0.05146383
396,264,73,111,3540.6,24.8,51.507214,-0.12806593,6.9,35,0.051595118
397,264,74,112,3548.9,24.6,51.50725,-0.12816693,7.36,34,0.0517264
398,264,76,112,3557.5,24.4,51.50729,-0.12827498,7.8,33,0.051857688
399,267,77,112,3566.4,24.4,51.507317,-0.12839592,8.2,33,0.05198897
400,262,79,113,3575.3,24.4,51.507336,-0.12852098,8.5,32,0.052120257
401,260,79,112,3584.4,24.4,51.50735,-0.12864998,8.76,31,0.052251544
402,262,79,112,3593.5,24.4,51.507362,-0.12877998,8.92,32,0.052382827
403,264,77,112,3602.7,24.4,51.507374,-0.12891099,9.04,33,0.052514113
404,260,77,112,3611.9,24.4,51.507385,-0.129042,9.1,32,0.0526454
405,261,77,112,3621.2,24.6,51.507404,-0.12917292,9.18,32,0.052776683
406,266,76,113,3630.5,24.4,51.50742,-0.12930393,9.22,33,0.05290797
407,263,76,113,3639.9,24.4,51.50744,-0.12943695,9.28,33,0.053039253
408,259,78,113,3649.4,24.4,51.507454,-0.12957098,9.34,32,0.05317054
409,262,77,113,3659.1,24.4,51.50747,-0.12970793,9.44,32,0.053301826
410,264,76,113,3668.8,24.2,51.507484,-0.12984599,9.52,33,0.05343311
411,266,76,113,3678.7,24.2,51.507504,-0.12998597,9.64,33,0.053564396
412,263,79,113,3688.7,24.0,51.50752,-0.13012695,9.76,32,0.053695682
413,262,79,112,3698.8,24.0,51.507538,-0.13026994,9.88,32,0.053826965
414,261,79,112,3709.0,24.0,51.507553,-0.13041395,9.98,32,0.053958252
415,261,78,113,3719.3,23.8,51.50757,-0.13055997,10.1,32,0.054089535
416,261,76,113,3729.5,24.0,51.507584,-0.13070597,10.16,33,0.05422082
417,267,77,114,3739.7,24.2,51.507595,-0.13085198,10.2,33,0.05435211
418,262,77,114,3749.7,24.4,51.507595,-0.13099599,10.18,32,0.05448339
419,263,78,114,3759.5,24.6,51.50758,-0.13113496,10.1,32,0.054614678
420,263,78,113,3769.1,24.8,51.507553,-0.13126597,9.96,32,0.054745965
421,261,79,113,3778.7,24.8,51.507515,-0.13139194,9.84,32,0.054877248
422,264,80,114,3788.5,24.6,51.507477,-0.13151592,9.76,32,0.055008534
423,262,79,113,3798.3,24.6,51.50743,-0.13163896,9.72,32,0.055139817
424,260,79,113,3808.3,24.6,51.507385,-0.13176394,9.76,31,0.055271104
425,265,78,113,3818.3,24.4,51.507343,-0.13188991,9.84,32,0.05540239
426,262,78,113,3828.4,24.4,51.507298,-0.13201699,9.94,32,0.055533674
427,262,78,114,3838.5,24.4,51.507256,-0.13214397,10.0,32,0.05566496
428,265,78,114,3848.7,24.4,51.50721,-0.13227196,10.08,32,0.055796247
429,259,77,115,3858.9,24.4,51.507164,-0.13239795,10.12,32,0.05592753
430,262,76,115,3869.1,24.4,51.507114,-0.13252494,10.16,33,0.056058817
431,261,75,116,3879.3,24.4,51.50707,-0.132652,10.18,33,0.0561901
432,262,76,114,3889.6,24.4,51.507023,-0.13277899,10.22,33,0.056321386
433,264,75,114,3899.9,24.4,51.506973,-0.13290697,10.24,34,0.056452673
434,263,76,114,3910.1,24.4,51.506927,-0.13303396,10.24,33,0.056583956
435,263,78,113,3920.4,24.4,51.50688,-0.13316196,10.26,32,0.056715243
436,264,79,113,3930.8,24.4,51.506832,-0.13328995,10.3,32,0.05684653
437,267,81,113,3941.1,24.4,51.506786,-0.13341793,10.3,31,0.056977812
438,263,84,113,3951.4,24.4,51.50674,-0.13354594,10.3,30,0.0571091
439,260,83,113,3961.8,24.4,51.50669,-0.13367392,10.34,30,0.05724038
440,261,82,113,3972.1,24.4,51.506645,-0.13380292,10.34,30,0.05737167
441,261,80,114,3982.5,24.2,51.506596,-0.133931,10.34,31,0.057502955
442,259,80,115,3992.9,24.2,51.50655,-0.13406,10.36,31,0.05763424
443,265,78,115,4003.2,24.2,51.5065,-0.13418798,10.36,32,0.057765525
444,264,79,116,4013.6,24.2,51.506454,-0.13431698,10.36,32,0.05789681
445,262,80,116,4024.0,24.2,51.50641,-0.13444497,10.38,31,0.058028094
446,262,79,114,4034.4,24.2,51.50636,-0.13457397,10.38,32,0.05815938
447,264,79,114,4044.7,24.4,51.506313,-0.13470297,10.36,32,0.058290664
448,263,81,115,4055.1,24.4,51.506268,-0.13483196,10.38,31,0.05842195
449,259,81,115,4065.4,24.4,51.50622,-0.13496196,10.36,31,0.058553237
450,262,80,114,4075.8,24.4,51.506172,-0.13509096,10.36,31,0.05868452
451,262,79,114,4086.0,24.4,51.506126,-0.13521996,10.32,32,0.058815807
452,261,79,114,4096.3,24.4,51.50608,-0.13534796,10.32,32,0.058947094
453,264,79,115,4106.5,24.4,51.50604,-0.13547695,10.28,32,0.059078377
454,262,78,114,4116.8,24.6,51.505993,-0.13560495,10.28,32,0.059209663
455,261,78,114,4127.0,24.6,51.505947,-0.13573293,10.24,32,0.059340946
456,264,78,114,4137.2,24.6,51.5059,-0.13586092,10.24,32,0.059472233
457,263,78,113,4147.39,24.6,51.505856,-0.13598892,10.22,32,0.05960352
458,260,79,113,4157.7,24.4,51.50581,-0.136117,10.24,31,0.059734803
459,261,79,113,4168.0,24.4,51.505764,-0.13624498,10.24,32,0.05986609
460,261,77,113,4178.39,24.2,51.505714,-0.13637398,10.28,32,0.059997376
461,264,76,113,4189.0,24.0,51.505665,-0.13650298,10.36,33,0.06012866
462,263,76,113,4199.8,23.8,51.50561,-0.13663499,10.48,33,0.060259946
463,262,77,113,4210.8,23.4,51.50556,-0.13676794,10.62,32,0.06039123
464,265,77,113,4222.0,23.2,51.505505,-0.13690397,10.8,33,0.060522515
465,265,78,113,4233.39,23.0,51.50545,-0.13704294,11.0,32,0.060653802
466,262,80,114,4244.89,22.8,51.505394,-0.137182,11.18,31,0.060785085
467,265,80,114,4256.5,22.6,51.505337,-0.13731997,11.34,32,0.06091637
468,262,82,113,4268.1,22.4,51.505276,-0.13745794,11.46,31,0.06104766
469,260,80,113,4279.8,22.4,51.50522,-0.137597,11.56,31,0.06117894
470,262,78,114,4291.5,22.4,51.50516,-0.13773797,11.62,32,0.061310228
471,268,79,114,4303.1,22.2,51.50512,-0.13788994,11.64,32,0.06144151
472,262,81,114,4314.7,22.2,51.505127,-0.13805397,11.64,31,0.061572798
473,258,81,114,4326.3,22.0,51.50519,-0.13818799,11.64,30,0.061704084
474,259,77,115,4337.89,22.0,51.505276,-0.13828096,11.62,32,0.061835367
475,266,76,115,4349.39,22.0,51.50537,-0.13835295,11.58,33,0.061966654
476,266,78,114,4360.8,22.2,51.505463,-0.13842596,11.54,33,0.06209794
477,260,79,114,4372.0,22.6,51.505547,-0.13850692,11.46,31,0.062229224
478,260,79,114,4382.8,22.8,51.50563,-0.13859,11.3,31,0.06236051
479,264,77,114,4393.39,23.2,51.50571,-0.13867097,11.1,33,0.062491793
480,263,77,114,4403.6,23.4,51.50579,-0.13874991,10.84,33,0.06262308
481,260,77,114,4413.6,23.8,51.505863,-0.13882695,10.56,32,0.06275436
482,264,77,115,4423.3,24.0,51.50594,-0.13890196,10.26,33,0.06288565
483,263,79,114,4432.8,24.4,51.506012,-0.13897397,10.0,32,0.063016936
484,259,79,113,4442.0,24.6,51.50608,-0.13904496,9.72,31,0.06314822
485,263,78,113,4451.0,25.0,51.50615,-0.13911395,9.48,32,0.06327951
486,264,77,113,4459.8,25.2,51.506214,-0.13918193,9.24,33,0.06341079
487,261,78,113,4468.3,25.4,51.506283,-0.13924797,9.0,32,0.063542075
488,262,78,114,4476.7,25.8,51.506344,-0.13931192,8.78,32,0.06367336
489,261,78,114,4484.89,26.0,51.50641,-0.13937496,8.58,32,0.06380465
490,267,77,113,4492.89,26.2,51.50647,-0.13943598,8.38,33,0.063935935
491,262,78,113,4500.7,26.6,51.50653,-0.139496,8.18,32,0.064067215
492,259,79,113,4508.39,26.8,51.506588,-0.139554,8.02,31,0.0641985
493,264,78,113,4516.0,27.0,51.506645,-0.13960898,7.86,32,0.06432979
494,265,79,113,4523.39,27.4,51.506702,-0.13966295,7.7,32,0.064461075
495,262,79,113,4530.6,27.6,51.50676,-0.13971594,7.54,32,0.06459236
496,268,80,113,4537.7,27.8,51.506813,-0.13976698,7.4,32,0.06472365
497,260,81,113,4544.7,28.2,51.50687,-0.13981593,7.26,31,0.06485493
498,260,82,114,4551.5,28.4,51.506924,-0.13986395,7.1,30,0.064986214
499,263,81,114,4558.2,28.6,51.506977,-0.13991098,6.96,31,0.0651175
500,261,79,115,4564.7,29.0,51.507027,-0.139957,6.82,32,0.06524879
501,264,79,115,4571.2,29.2,51.507076,-0.14000192,6.7,32,0.065380074
502,262,79,114,4577.5,29.4,51.507126,-0.14004694,6.56,32,0.06551135
503,261,79,115,4583.7,29.6,51.507175,-0.14009194,6.44,32,0.06564264
504,261,78,115,4589.89,30.0,51.507225,-0.14013594,6.34,32,0.06577393
505,264,77,115,4596.0,30.2,51.50727,-0.14017996,6.26,33,0.06590521
506,262,77,116,4602.0,30.4,51.50732,-0.14022295,6.16,32,0.0660365
507,264,77,116,4608.1,30.6,51.507366,-0.14026596,6.12,33,0.06616778
508,263,79,116,4614.1,30.8,51.507412,-0.14030996,6.08,32,0.066299066
509,262,80,116,4620.1,31.0,51.50746,-0.14035195,6.04,31,0.06643035
510,261,80,117,4626.2,31.2,51.507507,-0.14039294,6.04,31,0.06656164
511,259,78,117,4632.39,31.2,51.507557,-0.14043392,6.08,32,0.066692926
512,265,77,116,4638.6,31.4,51.507607,-0.14047693,6.1,33,0.06682421
513,264,78,114,4645.0,31.4,51.507652,-0.14053392,6.18,32,0.06695549
514,259,78,114,4651.6,31.4,51.50767,-0.14062193,6.3,32,0.06708678
515,262,76,113,4658.7,31.2,51.507656,-0.14072092,6.5,33,0.067218065
516,264,76,114,4666.2,31.0,51.507626,-0.14081699,6.76,33,0.06734935
517,262,77,114,4674.1,30.8,51.507587,-0.14091195,7.1,32,0.06748064
518,261,76,114,4682.5,30.6,51.50754,-0.14100792,7.5,33,0.06761192
519,264,77,114,4691.3,30.4,51.507492,-0.141108,7.94,33,0.067743205
520,263,77,114,4700.39,30.0,51.507442,-0.14121193,8.34,33,0.06787449
521,267,80,113,4709.89,29.8,51.507393,-0.14132199,8.74,32,0.06800578
522,260,82,114,4719.7,29.4,51.507343,-0.14143799,9.12,30,0.068137065
523,261,81,113,4729.8,29.2,51.50729,-0.14155793,9.46,31,0.068268344
524,259,79,113,4740.3,28.8,51.507236,-0.14167897,9.8,31,0.06839963
525,265,78,113,4751.0,28.6,51.507175,-0.14180194,10.12,32,0.06853092
526,262,78,113,4761.89,28.2,51.50712,-0.14192791,10.4,32,0.068662204
527,258,77,114,4773.1,28.0,51.507057,-0.14205599,10.68,32,0.06879349
528,263,77,114,4784.6,27.6,51.506992,-0.142186,10.96,33,0.06892478
529,263,76,114,4796.2,27.2,51.50693,-0.14231893,11.18,33,0.06905606
530,261,77,114,4808.0,27.0,51.506863,-0.14245296,11.4,32,0.06918734
531,266,76,114,4820.0,26.6,51.506798,-0.142589,11.62,33,0.06931863
532,270,76,114,4832.2,26.2,51.50673,-0.14272696,11.82,34,0.06944992
533,262,79,114,4844.5,26.0,51.50666,-0.14286694,11.98,32,0.0695812
534,262,81,115,4857.0,25.6,51.50659,-0.14300692,12.16,31,0.06971248
535,263,81,114,4869.6,25.2,51.506523,-0.14315,12.32,31,0.06984377
536,257,80,114,4882.39,25.0,51.50645,-0.143293,12.48,31,0.069975056
537,265,79,115,4895.1,24.6,51.50638,-0.143437,12.58,32,0.07010634
538,267,79,115,4908.0,24.4,51.506306,-0.143581,12.7,32,0.07023763
539,262,81,116,4920.89,24.2,51.506233,-0.143725,12.78,31,0.07036891
540,260,82,116,4933.8,24.0,51.50616,-0.14386992,12.84,30,0.070500195
541,261,80,116,4946.7,23.6,51.50609,-0.14401492,12.86,31,0.07063148
542,261,78,116,4959.7,23.4,51.506012,-0.14415893,12.92,32,0.07076277
543,262,77,115,4972.6,23.2,51.50594,-0.14430293,12.92,32,0.070894055
544,263,77,116,4985.5,23.2,51.505867,-0.14444593,12.92,33,0.07102534
545,263,78,116,4998.39,23.0,51.50579,-0.14458892,12.92,32,0.07115662
546,260,79,117,5011.3,22.8,51.50572,-0.14473099,12.92,31,0.07128791
547,263,78,117,5024.1,22.6,51.505642,-0.14487097,12.88,32,0.071419194
548,264,78,117,5037.0,22.4,51.505566,-0.14500894,12.88,32,0.07155048
549,260,78,117,5049.8,22.2,51.505486,-0.14514598,12.86,32,0.07168177
550,260,78,117,5062.6,22.2,51.50541,-0.14528194,12.84,32,0.07181305
551,263,76,116,5075.2,22.0,51.505337,-0.145421,12.78,33,0.07194433
552,264,76,116,5087.8,22.2,51.505264,-0.14556298,12.74,33,0.07207562
553,264,77,116,5100.2,22.2,51.5052,-0.14570497,12.64,33,0.07220691
554,261,77,116,5112.3,22.4,51.505135,-0.14584595,12.5,32,0.07233819
555,262,77,115,5124.2,22.6,51.50507,-0.14598492,12.32,32,0.07246947
556,262,76,116,5135.89,22.6,51.50501,-0.14612097,12.14,33,0.07260076
557,263,76,116,5147.5,22.8,51.504948,-0.14625499,11.94,33,0.072732046
558,262,76,116,5158.89,22.6,51.504883,-0.146385,11.74,33,0.07286333
559,262,76,116,5170.39,22.6,51.504818,-0.14651299,11.62,33,0.07299462
560,262,77,115,5181.89,22.4,51.504753,-0.14663997,11.54,32,0.07312591
561,261,75,116,5193.5,22.2,51.504684,-0.14676796,11.52,33,0.073257186
562,261,74,115,5205.2,21.8,51.504616,-0.14689596,11.54,34,0.07338847
563,263,75,114,5217.1,21.6,51.504547,-0.14702596,11.64,33,0.07351976
564,264,75,114,5229.1,21.2,51.504475,-0.14715596,11.74,34,0.073651046
565,261,77,114,5241.3,20.8,51.504402,-0.14728597,11.88,32,0.07378233
566,262,75,114,5253.7,20.6,51.504326,-0.14741597,12.04,33,0.07391361
567,266,76,113,5266.2,20.2,51.504246,-0.14754094,12.2,33,0.0740449
568,262,78,114,5278.8,19.8,51.50416,-0.14766198,12.34,32,0.074176185
569,259,78,114,5291.6,19.4,51.504074,-0.14778192,12.5,32,0.07430747
570,261,77,113,5304.6,19.0,51.503986,-0.14791092,12.66,32,0.07443876
571,262,75,114,5317.8,18.4,51.50391,-0.148054,12.82,33,0.07457004
572,265,76,114,5331.1,18.0,51.503838,-0.14820395,12.98,33,0.074701324
573,264,78,114,5344.7,17.4,51.50376,-0.14835994,13.18,32,0.07483261
574,261,78,114,5358.4,16.8,51.50369,-0.14851895,13.36,32,0.0749639
575,259,78,115,5372.3,16.2,51.503616,-0.14868197,13.54,32,0.075095184
576,262,76,114,5386.4,15.6,51.503544,-0.14884593,13.72,33,0.07522647
577,266,74,115,5400.6,15.2,51.503468,-0.14901197,13.9,34,0.07535775
578,265,75,114,5414.8,15.0,51.50339,-0.14917894,14.02,34,0.07548904
579,259,78,114,5429.0,14.6,51.503323,-0.14934699,14.12,32,0.07562032
580,264,78,114,5443.2,14.2,51.50325,-0.14951798,14.18,32,0.07575161
581,265,78,115,5457.5,13.6,51.503185,-0.14969392,14.22,32,0.0758829
582,263,78,115,5471.8,13.4,51.503124,-0.14987798,14.24,32,0.076014176
583,260,79,116,5486.1,13.2,51.50307,-0.15006398,14.26,31,0.07614546
584,262,78,117,5500.2,13.0,51.503025,-0.150253,14.24,32,0.07627675
585,264,77,115,5514.2,13.0,51.502987,-0.15044494,14.2,33,0.076408036
586,265,78,115,5528.0,12.8,51.502956,-0.15063797,14.1,32,0.07653932
587,261,79,115,5541.8,12.4,51.50293,-0.15083294,14.0,32,0.0766706
588,261,79,115,5555.6,12.2,51.50291,-0.15102798,13.9,32,0.07680189
589,262,78,115,5569.3,12.0,51.50289,-0.15122396,13.82,32,0.076933175
590,266,78,114,5582.8,12.0,51.50288,-0.15141799,13.72,33,0.07706446
591,261,80,114,5596.2,12.0,51.50287,-0.15160994,13.64,31,0.07719575
592,261,80,114,5609.4,12.2,51.502865,-0.15179995,13.52,31,0.07732703
593,262,79,113,5622.3,12.2,51.502865,-0.15198594,13.34,32,0.077458315
594,265,78,113,5634.9,12.4,51.50286,-0.15216792,13.12,32,0.0775896
595,262,79,114,5647.3,12.6,51.502857,-0.15234695,12.9,32,0.07772089
596,258,79,114,5659.5,12.8,51.502857,-0.15252197,12.66,31,0.077852175
597,262,77,115,5671.4,13.0,51.502853,-0.15269397,12.4,32,0.07798346
598,265,76,115,5683.0,13.2,51.502842,-0.15286194,12.14,33,0.07811474
599,262,77,114,5694.4,13.4,51.502827,-0.15302296,11.9,32,0.07824603
600,262,77,114,5705.4,14.0,51.5028,-0.15317592,11.62,32,0.078377314
601,264,78,114,5716.0,14.2,51.50277,-0.15332194,11.3,32,0.0785086
602,263,78,115,5726.4,14.4,51.502743,-0.15346494,11.0,32,0.07863989
603,263,78,114,5736.5,14.8,51.502716,-0.15360299,10.7,32,0.07877117
604,263,79,113,5746.4,15.0,51.502686,-0.15373793,10.4,32,0.07890245
605,274,79,113,5756.0,15.2,51.502655,-0.15386996,10.12,33,0.07903374
606,282,79,114,5765.5,15.4,51.50263,-0.15399894,9.9,34,0.07916503
607,281,77,114,5774.9,15.6,51.5026,-0.15412694,9.7,35,0.07929631
608,285,78,115,5784.1,15.8,51.50258,-0.15425393,9.52,35,0.07942759
609,281,78,115,5793.2,16.0,51.502556,-0.15438099,9.36,34,0.07955888
610,281,77,116,5802.3,16.2,51.502537,-0.15450698,9.26,35,0.079690166
611,281,77,115,5811.2,16.4,51.50252,-0.15463395,9.14,35,0.07982145
612,282,75,115,5820.1,16.6,51.502502,-0.15475893,9.04,36,0.07995274
613,283,75,115,5829.0,16.6,51.502487,-0.154884,8.98,36,0.080084026
614,286,75,115,5837.8,16.8,51.502472,-0.15500796,8.92,36,0.080215305
615,281,75,115,5846.5,17.0,51.502453,-0.15512991,8.84,36,0.08034659
616,283,76,115,5855.1,17.2,51.502434,-0.15525095,8.78,36,0.08047788
617,285,76,116,5863.7,17.4,51.50241,-0.15536897,8.72,36,0.080609165
618,281,77,116,5872.1,17.6,51.50239,-0.15548699,8.62,35,0.08074045
619,280,78,116,5880.5,17.8,51.502373,-0.15560299,8.54,34,0.08087173
620,282,76,117,5888.8,18.0,51.502354,-0.155718,8.46,35,0.08100302
621,284,76,118,5897.0,18.2,51.502335,-0.15583299,8.38,36,0.081134304
622,286,76,118,5905.1,18.4,51.50232,-0.15594798,8.28,36,0.08126559
623,282,78,118,5913.2,18.6,51.5023,-0.15606098,8.22,35,0.08139688
624,281,79,120,5921.2,18.8,51.502285,-0.15617397,8.14,34,0.08152816
625,285,78,120,5929.2,19.0,51.50227,-0.15628494,8.08,35,0.08165944
626,282,78,121,5937.1,19.2,51.502254,-0.15639693,8.02,35,0.08179073
627,280,79,122,5944.9,19.4,51.50224,-0.15650699,7.96,34,0.08192202
628,283,76,123,5952.8,19.6,51.502228,-0.15661795,7.92,36,0.0820533
629,287,76,123,5960.5,19.8,51.502213,-0.15672792,7.86,36,0.08218459
630,282,78,122,5968.4,20.0,51.5022,-0.15683898,7.84,35,0.08231587
631,281,79,122,5976.2,20.0,51.50219,-0.15694997,7.82,34,0.08244716
632,286,78,123,5984.0,20.2,51.502182,-0.15706195,7.82,35,0.08257844
633,285,79,123,5991.9,20.2,51.502174,-0.15717594,7.82,34,0.08270973
634,284,82,124,5999.9,20.4,51.50217,-0.15728994,7.88,33,0.08284102
635,283,83,123,6007.9,20.4,51.502163,-0.15740493,7.9,33,0.082972296
636,282,83,123,6016.0,20.6,51.50216,-0.15752093,7.96,32,0.08310358
637,281,83,123,6024.1,20.6,51.502155,-0.15763895,8.02,32,0.08323487
638,281,81,123,6032.4,20.8,51.50215,-0.15775697,8.1,33,0.083366156
639,281,79,123,6040.6,20.8,51.502144,-0.157876,8.14,34,0.08349744
640,284,78,123,6049.0,21.0,51.502136,-0.15799494,8.22,35,0.08362872
641,283,79,123,6057.4,21.0,51.502125,-0.15811396,8.28,34,0.08376001
642,284,80,124,6065.8,21.0,51.502113,-0.15823399,8.34,34,0.083891295
643,279,80,123,6074.3,21.2,51.502098,-0.15835494,8.38,33,0.08402258
644,284,79,122,6082.8,21.2,51.502083,-0.15847497,8.44,34,0.08415387
645,286,79,123,6091.4,21.4,51.502064,-0.15859592,8.48,35,0.084285155
646,282,80,122,6100.1,21.4,51.502045,-0.15871695,8.54,34,0.084416434
647,285,81,122,6108.9,21.4,51.50202,-0.15883799,8.62,34,0.08454772
648,279,81,122,6117.8,21.4,51.501995,-0.15895894,8.7,33,0.08467901
649,281,80,122,6126.7,21.4,51.501972,-0.15908098,8.78,34,0.084810294
650,281,79,121,6135.8,21.4,51.50194,-0.15920494,8.88,34,0.08494158
651,282,78,121,6145.0,21.4,51.501915,-0.159329,8.98,35,0.08507286
652,282,78,121,6154.3,21.4,51.50189,-0.15945598,9.08,35,0.08520415
653,285,77,120,6163.7,21.4,51.50186,-0.15958498,9.18,35,0.08533543
654,285,78,120,6173.2,21.4,51.501835,-0.15971498,9.3,35,0.08546672
655,280,78,120,6182.8,21.4,51.501804,-0.15984398,9.4,34,0.08559801
656,286,78,120,6192.5,21.4,51.501774,-0.15997298,9.5,35,0.085729286
657,288,79,120,6202.2,21.4,51.501736,-0.16009997,9.58,35,0.08586057
658,283,81,121,6211.9,21.4,51.501698,-0.16022696,9.64,33,0.08599186
659,279,82,120,6221.6,21.4,51.50166,-0.16035193,9.68,32,0.086123146
660,285,81,120,6231.3,21.6,51.50162,-0.16047698,9.7,34,0.08625443
