time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,respiration,PercentageinZ2
406,266,79,117,3659.78,9.461,20,32,517:514,22.4,0.073731884
407,264,80,117,3669.25,9.461,20,32,513:505,22.4,0.073913045
408,262,81,117,3678.72,9.461,20,31,509,22.4,0.074094206
409,260,79,118,3688.17,9.461,20,31,509:518,22.4,0.07427536
410,263,79,117,3697.63,9.461,20,32,517:513:513,22.02,0.07445652
411,263,78,117,3707.09,9.461,20,32,510:505,22.02,0.07463768
412,262,79,118,3716.55,9.461,20,32,509:509,22.02,0.07481884
413,265,79,118,3726.02,9.461,20,32,509:507,22.02,0.075
414,264,79,118,3735.48,9.461,20,32,505:504,21.37,0.07518116
415,261,81,119,3744.94,9.461,20,31,509,21.37,0.07536232
416,260,80,118,3754.4,9.461,20,31,508:508,21.37,0.07554348
417,262,78,118,3763.86,9.461,20,32,507:509,21.37,0.07572464
418,267,78,118,3773.32,9.461,20,33,510:504,21.37,0.0759058
419,263,78,119,3782.81,9.461,20,32,504:504,21.37,0.07608695
420,261,79,118,3792.25,9.461,20,32,513:513,21.33,0.076268114
421,264,77,117,3801.7,9.461,20,33,514:513,21.33,0.076449275
422,264,78,117,3811.17,9.461,20,32,1029,21.33,0.076630436
423,262,78,116,3820.63,9.461,20,32,518:515,21.33,0.0768116
424,267,79,116,3830.09,9.461,20,32,521:518,21.33,0.07699275
425,264,81,116,3839.55,9.461,20,31,515:513,23.67,0.07717391
426,259,80,116,3849.01,9.461,20,31,517:518,23.67,0.07735507
427,264,78,116,3858.47,9.461,20,32,518:513,23.67,0.07753623
428,263,78,117,3867.93,9.461,20,32,512:518,23.67,0.07771739
429,261,78,116,3877.41,9.461,20,32,514:514,23.67,0.07789855
430,264,78,117,3886.86,9.461,20,32,510:505,24.44,0.07807971
431,266,79,117,3896.33,9.461,20,32,513:517,24.44,0.07826087
432,264,81,116,3905.79,9.461,20,31,519:521,24.44,0.07844203
433,262,80,116,3915.24,9.461,20,31,521,24.44,0.07862319
434,263,80,116,3924.7,9.461,20,31,517:517,24.44,0.07880435
435,263,80,116,3934.17,9.461,20,31,518:515,23.38,0.078985505
436,262,80,116,3943.63,9.461,20,31,513:513,23.38,0.079166666
437,261,77,116,3953.09,9.461,20,32,518:518,23.38,0.07934783
438,264,77,116,3962.55,9.461,20,33,519:515,23.38,0.07952899
439,262,77,116,3972.01,9.461,20,32,517:523,23.38,0.07971015
440,267,77,116,3981.47,9.461,20,33,453:490,24.64,0.0798913
441,262,79,117,3990.94,9.461,20,32,499:499,24.64,0.08007246
442,265,79,119,4000.4,9.461,20,32,499:620,24.64,0.08025362
443,265,81,119,4009.86,9.461,20,31,515:513,24.64,0.080434784
444,259,81,119,4019.32,9.461,20,31,518:583,24.64,0.080615945
445,261,79,119,4028.78,9.461,20,32,521,26.66,0.0807971
446,263,78,116,4038.24,9.461,20,32,522:518:523,26.66,0.08097826
447,261,78,115,4047.7,9.461,20,32,523,26.66,0.08115942
448,263,77,115,4057.16,9.461,20,33,522:521,26.66,0.08134058
449,270,77,115,4066.62,9.461,20,33,527:523,26.66,0.08152174
450,264,80,115,4076.09,9.461,20,32,523:521,27.62,0.081702895
451,259,82,115,4085.55,9.461,20,30,515:521,27.62,0.08188406
452,261,80,116,4095.01,9.461,20,31,517:523,27.62,0.08206522
453,263,79,116,4104.47,9.461,20,32,,27.62,0.08224638
454,262,78,116,4113.93,9.461,20,32,,27.62,0.08242754
455,266,77,115,4123.39,9.461,20,33,521:2092:523,29.04,0.08260869
456,263,79,115,4132.85,9.461,20,32,519,29.04,0.08278985
457,262,79,115,4142.32,9.461,20,32,515:518,29.04,0.082971014
458,261,79,115,4151.78,9.461,20,32,527:526,29.04,0.083152175
459,263,78,114,4161.26,9.461,20,32,527:524:521,29.2,0.083333336
460,263,78,114,4170.7,9.461,20,32,523,29.2,0.08351449
461,266,79,115,4180.16,9.461,20,32,523:521,29.2,0.08369565
462,262,80,115,4189.62,9.461,20,31,1041,29.2,0.08387681
463,259,78,115,4199.08,9.461,20,32,521:521,29.2,0.08405797
464,263,76,115,4208.55,9.461,20,33,521:522,29.2,0.08423913
465,265,77,115,4218.01,9.461,20,33,522:518,27.73,0.08442029
466,264,77,116,4227.47,9.461,20,33,515:518,27.73,0.08460145
467,262,77,116,4236.93,9.461,20,32,518:523,27.73,0.08478261
468,264,77,115,4246.39,9.461,20,33,523:521,27.73,0.08496377
469,265,77,115,4255.85,9.461,20,33,519:517,26.76,0.08514493
470,264,78,115,4265.31,9.461,20,32,519,26.76,0.08532609
471,265,81,115,4274.78,9.461,20,31,527:521,26.76,0.085507244
472,262,81,116,4284.24,9.461,20,31,517:515,26.76,0.085688405
473,260,81,116,4293.71,9.461,20,31,521:518,26.76,0.085869566
474,261,79,116,4303.16,9.461,20,32,513:513,26.76,0.08605073
475,265,78,117,4312.62,9.461,20,32,508:504,25.71,0.08623189
476,261,79,118,4322.09,9.461,20,32,508:505,25.71,0.08641304
477,261,79,119,4331.55,9.461,20,32,504:501,25.71,0.0865942
478,266,77,119,4341.0,9.461,20,33,501:500,25.71,0.08677536
479,262,77,118,4350.47,9.461,20,32,513:515,25.71,0.08695652
480,262,78,117,4359.93,9.461,20,32,513:510,24.23,0.087137684
481,270,77,118,4369.4,9.461,20,33,509:508,24.23,0.08731884
482,269,81,117,4378.85,9.461,20,32,513:513,24.23,0.0875
483,260,85,117,4388.31,9.461,20,29,512:507,24.23,0.08768116
484,263,83,117,4397.77,9.461,20,30,513,24.23,0.08786232
485,262,82,118,4407.23,9.461,20,31,510:510:505,22.84,0.08804348
486,261,82,119,4416.7,9.461,20,30,504:501,22.84,0.088224635
487,261,80,118,4426.16,9.461,20,31,509:512,22.84,0.088405795
488,262,79,117,4435.62,9.461,20,32,513:512,22.84,0.088586956
489,263,78,117,4445.09,9.461,20,32,514:514,22.84,0.08876812
490,266,79,117,4454.54,9.461,20,32,513,23.1,0.08894928
491,264,80,117,4464.01,9.461,20,32,514:517,23.1,0.08913043
492,262,82,117,4473.46,9.461,20,31,515:514:513,23.1,0.08931159
493,263,81,116,4482.92,9.461,20,31,521:523,23.1,0.08949275
494,262,81,115,4492.38,9.461,20,31,521:518,22.09,0.089673914
495,261,80,115,4501.85,9.461,20,31,522,22.09,0.089855075
496,262,77,115,4511.31,9.461,20,32,521:518,22.09,0.09003623
497,265,78,116,4520.77,9.461,20,32,518:519,22.09,0.09021739
498,267,79,116,4530.23,9.461,20,32,517:515,22.09,0.09039855
499,261,81,116,4539.69,9.461,20,31,513:518,22.09,0.09057971
500,263,80,116,4549.15,9.461,20,31,517:513,24.18,0.09076087
501,263,78,116,4558.61,9.461,20,32,517:515,24.18,0.09094203
502,264,80,116,4568.08,9.461,20,32,518:515,24.18,0.091123186
503,263,80,117,4577.54,9.461,20,31,513:512,24.18,0.09130435
504,261,79,116,4587.0,9.461,20,32,518:518,24.18,0.09148551
505,264,78,116,4596.46,9.461,20,32,519,24.39,0.09166667
506,265,79,116,4605.93,9.461,20,32,514:513,24.39,0.09184783
507,264,80,116,4615.38,9.461,20,32,518:522,24.39,0.09202898
508,261,79,115,4624.88,9.461,20,32,521:523:521,24.39,0.092210144
509,263,78,115,4634.31,9.461,20,32,521:521,23.74,0.092391305
510,262,78,115,4643.77,9.461,20,32,518,23.74,0.092572466
511,265,78,116,4653.23,9.461,20,32,517:518,23.74,0.09275363
512,265,80,116,4662.69,9.461,20,32,514:510,23.74,0.09293478
513,260,80,117,4672.16,9.461,20,31,509:515,23.74,0.09311594
514,262,78,117,4681.61,9.461,20,32,512:510,23.74,0.0932971
515,263,79,117,4691.08,9.461,20,32,509,24.88,0.09347826
516,265,79,117,4700.54,9.461,20,32,508:515:515,24.88,0.09365942
517,260,80,117,4710.0,9.461,20,31,517:514,24.88,0.09384058
518,262,78,116,4719.47,9.461,20,32,515:521,24.88,0.09402174
519,263,78,116,4728.92,9.461,20,32,519,24.88,0.0942029
520,265,79,116,4738.38,9.461,20,32,521:519:518,24.07,0.09438406
521,264,80,116,4747.84,9.461,20,32,515,24.07,0.09456522
522,259,79,117,4757.3,9.461,20,31,512:513,24.07,0.09474637
523,261,79,117,4766.76,9.461,20,32,513:517,24.07,0.094927534
524,264,77,116,4776.23,9.461,20,33,515:515,24.07,0.095108695
525,265,77,116,4785.69,9.461,20,33,513:518:517,24.31,0.095289856
526,265,79,116,4795.15,9.461,20,32,514:509,24.31,0.09547102
527,261,80,117,4804.61,9.461,20,31,509:510,24.31,0.09565217
528,261,80,117,4814.07,9.461,20,31,518,24.31,0.09583333
529,263,80,116,4823.53,9.461,20,31,521:521,24.31,0.09601449
530,263,80,116,4832.99,9.461,20,31,519:513,22.9,0.09619565
531,263,81,115,4842.46,9.461,20,31,526:519,22.9,0.096376814
532,261,78,115,4851.92,9.461,20,32,518:519,22.9,0.09655797
533,262,78,116,4861.38,9.461,20,32,518:517,22.9,0.09673913
534,264,77,116,4870.84,9.461,20,33,519:517,22.9,0.09692029
535,266,79,116,4880.3,9.461,20,32,1027,22.35,0.09710145
536,261,80,116,4889.76,9.461,20,31,517:518,22.35,0.09728261
537,265,80,116,4899.22,9.461,20,32,514:513,22.35,0.09746377
538,265,80,117,4908.69,9.461,20,32,509,22.35,0.097644925
539,263,80,117,4918.15,9.461,20,31,507:517,22.35,0.097826086
540,262,80,117,4927.61,9.461,20,31,515:514,22.38,0.09800725
541,262,79,117,4937.09,9.461,20,32,512:510:509,22.38,0.09818841
542,264,79,118,4946.53,9.461,20,32,507:505,22.38,0.09836957
543,264,79,119,4956.0,9.461,20,32,504:503,22.38,0.09855072
544,264,81,119,4965.45,9.461,20,31,503:500,22.01,0.09873188
545,264,81,118,4974.91,9.461,20,31,512:513,22.01,0.098913044
546,263,82,118,4984.38,9.461,20,31,509,22.01,0.099094205
547,261,80,118,4993.85,9.461,20,31,509:504,22.01,0.099275365
548,261,80,118,5003.3,9.461,20,31,510:508,22.01,0.09945652
549,263,78,118,5012.77,9.461,20,32,507:508,22.01,0.09963768
550,264,79,118,5022.22,9.461,20,32,509:507,24.51,0.09981884
551,264,79,118,5031.68,9.461,20,32,504:507,24.51,0.1
552,264,79,118,5041.14,9.461,20,32,508:507,24.51,0.10018116
553,260,79,119,5050.6,9.461,20,31,504:501,24.51,0.100362316
554,264,80,119,5060.07,9.461,20,32,500:499,24.51,0.10054348
555,263,81,119,5069.53,9.461,20,31,513:510,24.21,0.10072464
556,260,80,118,5078.99,9.461,20,31,509:509,24.21,0.1009058
557,263,79,118,5088.45,9.461,20,32,504:507,24.21,0.10108696
558,266,79,118,5097.92,9.461,20,32,510:509,24.21,0.10126811
559,263,81,118,5107.37,9.461,20,31,508:504,24.21,0.10144927
560,260,82,118,5116.83,9.461,20,30,507:512,23.23,0.101630434
561,264,80,118,5126.3,9.461,20,32,513:505,23.23,0.101811595
562,266,81,118,5135.77,9.461,20,31,505:508,23.23,0.101992756
563,264,84,118,5145.23,9.461,20,30,507:505,23.23,0.10217391
564,261,83,119,5154.68,9.461,20,30,500:499,23.23,0.10235507
565,260,83,119,5164.14,9.461,20,30,509:507,23.36,0.10253623
566,264,81,119,5173.6,9.461,20,31,504:500,23.36,0.10271739
567,265,82,119,5183.06,9.461,20,31,501:505,23.36,0.10289855
568,262,84,119,5192.53,9.461,20,30,507:507,23.36,0.10307971
569,263,84,118,5201.99,9.461,20,30,509:510,24.23,0.10326087
570,263,84,118,5211.46,9.461,20,30,509:512,24.23,0.10344203
571,262,84,118,5220.91,9.461,20,30,508,24.23,0.10362319
572,261,83,118,5230.37,9.461,20,30,508:508,24.23,0.10380435
573,262,82,118,5239.83,9.461,20,31,507:508,24.23,0.10398551
574,264,81,119,5249.3,9.461,20,31,504:500:500,24.03,0.104166664
575,263,82,120,5258.75,9.461,20,31,501:509,24.03,0.104347825
576,262,82,118,5268.22,9.461,20,31,510:509,24.03,0.104528986
577,262,81,118,5277.69,9.461,20,31,508:504,24.03,0.10471015
578,262,80,118,5287.14,9.461,20,31,505,24.03,0.10489131
579,262,79,118,5296.6,9.461,20,32,1019,24.03,0.10507246
580,263,79,118,5306.06,9.461,20,32,505:510,22.71,0.10525362
581,263,78,118,5315.52,9.461,20,32,508:509,22.71,0.10543478
582,264,79,118,5324.98,9.461,20,32,505:510,22.71,0.10561594
583,264,78,118,5334.45,9.461,20,32,510:512,22.71,0.105797105
584,266,81,118,5343.92,9.461,20,31,509:508,22.71,0.10597826
585,264,83,118,5353.37,9.461,20,30,513:510,22.23,0.10615942
586,263,83,117,5362.83,9.461,20,30,512:504,22.23,0.10634058
587,261,83,118,5372.29,9.461,20,30,512:509,22.23,0.10652174
588,262,81,118,5381.75,9.461,20,31,509:507,22.23,0.1067029
589,261,80,118,5391.21,9.461,20,31,510:509,22.23,0.106884055
590,263,80,118,5400.67,9.461,20,31,507:449,24.27,0.107065216
591,263,80,118,5410.14,9.461,20,31,493:493,24.27,0.10724638
592,263,81,121,5419.61,9.461,20,31,493:493,24.27,0.10742754
593,262,81,121,5429.07,9.461,20,31,603:500,24.27,0.1076087
594,263,80,121,5438.52,9.461,20,31,505:504,24.27,0.10778985
595,263,80,119,5447.98,9.461,20,31,504:500,26.41,0.10797101
596,263,80,119,5457.44,9.461,20,31,507:504,26.41,0.10815217
597,263,80,119,5466.91,9.461,20,31,503:500,26.41,0.108333334
598,263,80,119,5476.37,9.461,20,31,507:507,26.41,0.108514495
599,263,81,119,5485.83,9.461,20,31,501:499,26.41,0.10869565
600,271,81,119,5495.29,9.461,20,32,505:500,28.63,0.10887681
601,289,81,120,5504.76,9.461,20,34,500:500,28.63,0.10905797
602,302,80,120,5514.98,10.189,20,36,499:493,28.63,0.10923913
603,299,78,121,5525.16,10.189,20,37,492:495,28.63,0.10942029
604,301,77,122,5535.34,10.189,20,37,488:483,28.63,0.10960145
605,304,77,123,5545.5,10.189,20,38,493:488,30.11,0.10960145
606,306,78,123,5555.69,10.189,20,37,486:486,30.11,0.10960145
607,305,80,123,5565.88,10.189,20,36,483:483,30.11,0.10960145
608,300,79,124,5576.08,10.189,20,36,485:479,30.11,0.10978261
609,301,79,125,5586.26,10.189,20,36,479:476:474,31.1,0.10996377
610,306,79,126,5596.45,10.189,20,37,953,31.1,0.10996377
611,304,80,126,5606.64,10.189,20,36,479:476,31.1,0.10996377
612,302,80,126,5616.83,10.189,20,36,474:476,31.1,0.11014493
613,306,80,126,5627.03,10.189,20,37,476:472,31.1,0.11014493
614,305,80,127,5637.21,10.189,20,36,474:469,31.1,0.11014493
615,301,83,126,5647.39,10.189,20,35,479:479,30.57,0.11032609
616,299,83,126,5657.59,10.189,20,34,479:472,30.57,0.11050725
617,303,81,126,5667.77,10.189,20,36,472:477,30.57,0.1106884
618,304,81,126,5677.96,10.189,20,36,477:476,30.57,0.1106884
619,303,81,126,5688.15,10.189,20,36,472:479,30.57,0.110869564
620,302,82,126,5698.35,10.189,20,35,479:476,30.22,0.111050725
621,304,82,126,5708.53,10.189,20,35,474:472,30.22,0.111050725
622,302,82,126,5718.72,10.189,20,35,476:474:479,30.22,0.111231886
623,301,81,126,5728.92,10.189,20,35,479:477,30.22,0.11141305
624,303,80,126,5739.1,10.189,20,36,476:477,30.22,0.1115942
625,307,82,126,5749.28,10.189,20,36,479:479,28.81,0.1115942
626,302,83,126,5759.47,10.189,20,35,474:479,28.81,0.11177536
627,301,83,125,5769.66,10.189,20,35,479:477,28.81,0.11195652
628,303,82,126,5779.86,10.189,20,35,474:474,28.81,0.11213768
629,306,82,126,5790.04,10.189,20,36,479:481,28.81,0.11213768
630,301,83,125,5800.23,10.189,20,35,481:481:479,27.87,0.11231884
631,301,82,124,5810.42,10.189,20,35,481:483,27.87,0.1125
632,303,81,125,5820.61,10.189,20,36,479:479,27.87,0.11268116
633,306,83,125,5830.81,10.189,20,35,483:481,27.87,0.11268116
634,307,83,125,5840.98,10.189,20,35,479,27.87,0.11268116
635,301,84,125,5851.18,10.189,20,34,476:477,28.03,0.11286232
636,303,84,125,5861.36,10.189,20,34,481:483:481,28.03,0.11304348
637,302,83,125,5871.55,10.189,20,35,479,28.03,0.11322464
638,301,82,125,5881.75,10.189,20,35,474:483:479,28.03,0.113405794
639,304,83,125,5891.93,10.189,20,35,476:476,28.03,0.113405794
640,304,83,126,5902.12,10.189,20,35,479:477:474,27.74,0.113405794
641,302,82,126,5912.31,10.189,20,35,474,27.74,0.113586955
642,305,83,127,5922.5,10.189,20,35,952,27.74,0.113586955
643,304,84,126,5932.69,10.189,20,35,953,27.74,0.113586955
644,303,84,126,5942.87,10.189,20,34,476:474:483,27.15,0.113768116
645,301,84,125,5953.07,10.189,20,34,481:479,27.15,0.11394928
646,302,83,124,5963.26,10.189,20,35,486:483,27.15,0.11413044
647,303,82,124,5973.44,10.189,20,35,481:479,27.15,0.11431159
648,304,82,124,5983.63,10.189,20,35,485:483,27.15,0.11431159
649,304,82,124,5993.83,10.189,20,35,481:479,27.15,0.11431159
650,304,83,124,6004.01,10.189,20,35,481:481,27.94,0.11431159
651,302,83,124,6014.2,10.189,20,35,483:479,27.94,0.11449275
652,302,83,124,6024.39,10.189,20,35,483:481,27.94,0.11467391
653,302,82,125,6034.58,10.189,20,35,479:477,27.94,0.11485507
654,307,81,125,6044.76,10.189,20,36,481:479,27.94,0.11485507
655,304,81,125,6054.95,10.189,20,36,476:476,29.65,0.11485507
656,301,83,126,6065.17,10.189,20,35,476:481:479,29.65,0.115036234
657,303,83,126,6075.33,10.189,20,35,477:474,29.65,0.11521739
658,302,83,126,6085.52,10.189,20,35,472:481,29.65,0.11539855
659,300,82,126,6095.71,10.189,20,35,476:474,29.65,0.11557971
660,302,81,127,6105.9,10.189,20,36,472:472,29.22,0.11576087
661,305,80,127,6116.09,10.189,20,36,472:477,29.22,0.11576087
662,308,82,126,6126.29,10.189,20,36,476:472,29.22,0.11576087
663,303,84,127,6136.47,10.189,20,34,472:472,29.22,0.11594203
664,302,84,126,6146.66,10.189,20,34,479:477:474,28.14,0.11612319
665,300,84,126,6156.84,10.189,20,34,472:476,28.14,0.116304345
666,303,82,126,6167.03,10.189,20,35,472:476,28.14,0.11648551
667,303,82,126,6177.22,10.189,20,35,476:474,28.14,0.11666667
668,304,82,126,6187.41,10.189,20,35,474:479,28.14,0.11666667
669,304,82,126,6197.6,10.189,20,35,479:476,28.14,0.11666667
670,301,81,126,6207.79,10.189,20,35,476:476,27.03,0.11684783
671,303,82,125,6217.99,10.189,20,35,479:479,27.03,0.11702899
672,302,81,125,6228.17,10.189,20,36,479:476,27.03,0.11721014
673,303,81,125,6238.35,10.189,20,36,483:483,27.03,0.1173913
674,303,81,124,6248.54,10.189,20,36,479:485:483,27.07,0.117572464
675,306,81,124,6258.73,10.189,20,36,479,27.07,0.117572464
676,308,85,125,6268.92,10.189,20,35,481:481:479,27.07,0.117572464
677,302,88,125,6279.12,10.189,20,33,476:477,27.07,0.117753625
678,299,86,125,6289.31,10.189,20,33,479:479,27.07,0.117934786
679,303,84,125,6299.49,10.189,20,34,476,27.07,0.11811594
680,306,84,126,6309.68,10.189,20,35,474:477:479,26.71,0.11811594
681,304,86,126,6319.87,10.189,20,34,479:474,26.71,0.11811594
682,300,85,126,6330.06,10.189,20,34,477:477,26.71,0.1182971
683,300,83,126,6340.24,10.189,20,35,472:472,26.71,0.11847826
684,302,81,127,6350.43,10.189,20,36,474:479,26.71,0.11865942
685,303,80,125,6360.62,10.189,20,36,481:481,28.04,0.11884058
686,305,82,125,6370.82,10.189,20,36,481:481,28.04,0.11884058
687,302,82,124,6381.0,10.189,20,35,483:481,28.04,0.119021736
688,304,82,124,6391.19,10.189,20,35,481:481:479,28.04,0.119021736
689,303,82,125,6401.38,10.189,20,35,479:485,29.32,0.1192029
690,301,81,124,6411.58,10.189,20,35,483:483,29.32,0.11938406
691,302,81,124,6421.76,10.189,20,36,483:485,29.32,0.11956522
692,303,80,124,6431.95,10.189,20,36,483:481,29.32,0.11974638
693,302,80,124,6442.14,10.189,20,36,479:486,29.32,0.11992753
694,309,82,124,6452.33,10.189,20,36,485:483,29.32,0.11992753
695,307,85,124,6462.51,10.189,20,34,481:481,28.21,0.11992753
696,307,90,124,6472.7,10.189,20,33,486:483,28.21,0.11992753
697,302,91,124,6482.89,10.189,20,32,479:477,28.21,0.120108694
698,300,89,125,6493.09,10.189,20,32,483:481,28.21,0.120289855
699,301,87,124,6503.27,10.189,20,33,479:485,28.21,0.120471016
700,302,85,125,6513.46,10.189,20,34,481:479,28.65,0.12065218
701,303,85,125,6523.66,10.189,20,34,481:479,28.65,0.12083333
702,301,85,126,6533.83,10.189,20,34,476:476,28.65,0.12101449
703,304,85,126,6544.02,10.189,20,34,474:481:479,28.65,0.12101449
704,304,85,125,6554.23,10.189,20,34,479:477,28.65,0.12101449
705,304,86,125,6564.41,10.189,20,34,962,28.55,0.12101449
706,303,87,125,6574.6,10.189,20,33,479:476,28.55,0.12119565
707,302,87,126,6584.79,10.189,20,33,477:481,28.55,0.12137681
708,302,85,125,6594.98,10.189,20,34,481:477,28.55,0.12155797
709,302,85,125,6605.16,10.189,20,34,481:479,28.55,0.12173913
710,300,85,126,6615.36,10.189,20,34,474:470:483,29.66,0.12192029
711,302,84,126,6625.54,10.189,20,34,479:477,29.66,0.12210145
712,303,82,126,6635.73,10.189,20,35,474:481,29.66,0.12228261
713,301,81,125,6645.92,10.189,20,35,481:479,29.66,0.12246377
714,304,80,124,6656.1,10.189,20,36,481:486,30.4,0.12246377
715,306,81,124,6666.29,10.189,20,36,485,30.4,0.12246377
716,304,82,124,6676.48,10.189,20,35,483:486:485,30.4,0.12246377
717,302,83,124,6686.67,10.189,20,35,485,30.4,0.12264493
718,301,83,124,6696.87,10.189,20,35,483:479:479,30.4,0.122826084
719,302,81,125,6707.05,10.189,20,36,474:481,30.4,0.123007245
720,306,82,125,6717.24,10.189,20,36,479:476,30.5,0.123007245
721,301,82,125,6727.44,10.189,20,35,481:477:477,30.5,0.123188406
722,301,82,126,6737.62,10.189,20,35,472:477,30.5,0.12336957
723,302,81,126,6747.8,10.189,20,36,476:474,30.5,0.12355073
724,306,82,127,6757.99,10.189,20,36,472:470,29.78,0.12355073
725,302,83,126,6768.19,10.189,20,35,479:479,29.78,0.12373188
726,306,82,126,6778.37,10.189,20,36,477:474,29.78,0.12373188
727,306,85,126,6788.56,10.189,20,34,477:476,29.78,0.12373188
728,304,87,127,6798.75,10.189,20,33,470:469,29.78,0.12373188
729,300,87,128,6808.94,10.189,20,33,469:467,29.78,0.12391304
730,302,87,128,6819.13,10.189,20,33,472:472,30.09,0.1240942
731,302,83,128,6829.31,10.189,20,35,469:467,30.09,0.124275364
732,306,85,129,6839.5,10.189,20,34,463:462,30.09,0.124275364
733,300,85,129,6849.69,10.189,20,34,467:465,30.09,0.124456525
734,300,83,129,6859.88,10.189,20,35,465:462:469,30.09,0.12463768
735,301,82,129,6870.08,10.189,20,35,,30.09,0.12481884
736,304,80,128,6880.26,10.189,20,36,469:930,28.72,0.12481884
737,302,82,128,6890.46,10.189,20,35,935:474:474,28.72,0.125
738,303,81,127,6900.64,10.189,20,36,472:472,28.72,0.12518115
739,303,81,127,6910.83,10.189,20,0,476:474,27.81,0.12518115
740,303,81,127,6921.02,10.189,20,0,472:470,27.81,0.12518115
741,0,0,126,6931.2,10.189,20,0,476:476,27.81,0.12518115
742,304,82,126,6941.4,10.189,20,35,474:472,27.81,0.12518115
743,303,85,127,6951.58,10.189,20,34,474:474,27.81,0.12536232
744,303,84,127,6961.78,10.189,20,34,472:472,27.81,0.12554348
745,306,84,127,6971.96,10.189,20,35,470:470,26.81,0.12554348
746,303,85,127,6982.15,10.189,20,34,470:465,26.81,0.12572464
747,303,85,128,6992.34,10.189,20,34,469:474,26.81,0.1259058
748,302,85,127,7002.54,10.189,20,34,476:474:472,26.81,0.12608695
749,301,84,127,7012.72,10.189,20,34,472:472,27.71,0.12626812
750,301,84,127,7022.91,10.189,20,34,476:472,27.71,0.12644927
751,303,83,127,7033.1,10.189,20,35,469,27.71,0.12663044
752,305,83,127,7043.28,10.189,20,35,947:470,27.71,0.12663044
753,301,84,128,7053.47,10.189,20,34,467:469,27.71,0.1268116
754,302,83,128,7063.66,10.189,20,35,470:470:469,27.53,0.12699275
