second,Timestamp (seconds passed),Lap/Event,Unnamed: 2,SmO2,HBDiff,Muscle state,Muscle trend,SmO2 unfiltered,O2HB unfiltered,HHb unfiltered,THb unfiltered,HBDiff unfiltered,samples_per_second
102,102.48200000000001,0.0,,58.709999999999994,4.089,2.0,-1.0,59.1,-5.171,1.23,64.899,4.399,10.0
103,103.474,0.0,,58.89399999999999,4.214,2.0,-1.0,59.69499999999999,-4.677,1.351,65.514,4.772,10.0
104,104.46900000000001,0.0,,59.196000000000005,4.446,2.0,-1.0,59.54200000000001,-4.741,1.5679999999999996,65.667,4.491,10.0
105,105.48000000000002,0.0,,59.4,4.6129999999999995,1.4,0.2,58.86900000000001,-6.136,0.225,62.92900000000001,4.438999999999999,10.0
106,106.477,0.0,,59.321000000000005,4.598,1.0,1.0,58.510000000000005,-6.203,0.3510000000000001,62.988,4.246,10.0
107,107.473,0.0,,59.071000000000005,4.469999999999999,1.0,1.0,59.097,-5.953,0.197,63.084,4.65,10.0
108,108.478,0.0,,59.099000000000004,4.531999999999999,2.0,0.0,60.745000000000005,-4.599,0.317,64.558,5.8839999999999995,10.0
109,109.42666666666666,0.0,,59.56777777777778,4.957777777777777,1.4444444444444444,0.0,60.71222222222223,-4.191111111111111,0.3622222222222222,65.01111111111112,6.246666666666666,9.0
110,110.43727272727274,0.0,,60.09818181818182,5.530909090909091,1.0,0.0,61.037272727272736,-3.7718181818181815,0.7345454545454545,65.80272727272727,6.293636363636364,11.0
111,111.48400000000001,0.0,,60.611000000000004,6.074,1.0,0.0,61.153,-3.278,0.655,66.217,6.867,10.0
112,112.48000000000002,0.0,,61.113,6.574,0.4,0.6,62.213,-2.6529999999999996,0.7260000000000002,66.913,7.421000000000001,10.0
113,113.476,0.0,,61.678,7.1049999999999995,0.0,1.0,62.504,-2.6209999999999996,0.012,66.231,8.167000000000002,10.0
114,114.478,0.0,,62.124,7.626,0.0,1.0,62.590999999999994,-2.857,-0.59,65.393,8.533000000000001,10.0
115,115.48000000000002,0.0,,62.36500000000001,8.048,0.0,1.0,62.774,-2.971,-0.9030000000000001,64.96599999999998,8.732,10.0
116,116.473,0.0,,62.6,8.43,0.0,1.0,62.986000000000004,-3.142,-1.167,64.53099999999999,8.825,10.0
117,117.484,0.0,,62.875000000000014,8.751000000000001,0.0,1.0,62.67,-3.255,-1.2400000000000002,64.345,8.785,10.0
118,118.47999999999999,0.0,,62.98,8.943999999999999,0.0,1.0,63.403999999999996,-3.053,-1.532,64.25500000000002,9.279,10.0
119,119.473,0.0,,63.08,9.072999999999999,0.0,1.0,63.331,-2.842,-1.4700000000000002,64.52799999999999,9.427999999999999,10.0
120,120.478,0.0,,63.12800000000001,9.134,0.0,1.0,62.239999999999995,-3.4530000000000003,-1.126,64.261,8.473,10.0
121,121.48300000000002,0.0,,62.906000000000006,8.998999999999999,0.0,1.0,62.777,-3.6019999999999994,-1.626,63.61199999999999,8.824000000000002,10.0
122,122.473,0.0,,62.775999999999996,8.899000000000001,0.0,1.0,62.69699999999999,-3.3240000000000003,-1.3310000000000002,64.18499999999999,8.807000000000002,10.0
123,123.48100000000002,0.0,,62.688,8.815999999999999,0.0,1.0,62.34400000000001,-3.567999999999999,-1.2220000000000002,64.05,8.454,10.0
124,124.477,0.0,,62.50699999999999,8.605,0.0,1.0,62.141,-3.6739999999999995,-0.9500000000000002,64.21600000000001,8.075999999999999,10.0
125,125.473,0.0,,62.29200000000001,8.301000000000002,0.9,0.1,61.783,-3.939,-0.5559999999999999,64.345,7.417,10.0
126,126.478,0.0,,62.077999999999996,7.970999999999999,1.6,-0.6,61.583000000000006,-3.974,-0.833,64.03300000000002,7.659000000000001,10.0
127,127.477,0.0,,61.85699999999999,7.7379999999999995,2.0,-1.0,61.45899999999999,-3.8480000000000003,-0.502,64.49,7.453999999999999,10.0
128,128.473,0.0,,61.63099999999999,7.519999999999999,2.0,-1.0,61.563,-3.903000000000001,-0.346,64.591,7.242999999999999,10.0
129,129.478,0.0,,61.477999999999994,7.271000000000001,2.0,-1.0,61.04600000000001,-3.803,0.31399999999999995,65.351,6.683000000000002,10.0
130,130.48,0.0,,61.313,7.045,2.0,-1.0,61.379,-3.595,0.527,65.772,6.678,10.0
131,131.473,0.0,,61.246,6.93,2.0,-1.0,60.980999999999995,-3.399,0.11899999999999997,65.56000000000002,7.281999999999999,10.0
132,132.478,0.0,,61.241,6.961999999999999,1.5,-0.5,61.729,-3.257,0.11699999999999999,65.7,7.425999999999999,10.0
133,133.483,0.0,,61.242000000000004,6.997,1.9,-0.9,60.623000000000005,-4.453,-0.030000000000000037,64.357,6.377,10.0
134,134.476,0.0,,61.034000000000006,6.8069999999999995,2.0,-1.0,59.831,-6.109,-0.6420000000000001,62.089,5.333,10.0
135,135.478,0.0,,60.641000000000005,6.389000000000001,2.0,-1.0,60.047000000000004,-5.5969999999999995,-0.7230000000000001,62.52,5.926,10.0
136,136.477,0.0,,60.303999999999995,6.048,2.0,-1.0,60.516,-5.979,-1.264,61.596999999999994,6.085,10.0
137,137.473,0.0,,60.266000000000005,5.901,2.0,-1.0,61.04100000000001,-4.735,-0.534,63.571000000000005,6.599000000000001,10.0
138,138.481,0.0,,60.427,5.976999999999999,2.0,-1.0,60.867000000000004,-4.745,-0.12500000000000006,63.970000000000006,6.180000000000001,10.0
139,139.477,0.0,,60.64799999999999,6.104,2.0,-1.0,61.218,-4.2299999999999995,0.4149999999999999,65.025,6.155,10.0
140,140.473,0.0,,60.923,6.259,2.0,-1.0,60.358000000000004,-4.86,0.08700000000000001,64.06700000000001,5.853,10.0
141,141.478,0.0,,60.932,6.2589999999999995,1.7,-0.7,61.227999999999994,-3.684,0.168,65.324,6.947999999999999,10.0
142,142.477,0.0,,61.098,6.476000000000001,2.0,-1.0,62.132999999999996,-3.069,0.21499999999999994,65.98600000000002,7.516,10.0
143,143.47600000000003,0.0,,61.370999999999995,6.803999999999999,2.0,-1.0,61.664,-3.7310000000000003,-0.10599999999999998,65.00300000000001,7.175,10.0
144,144.478,0.0,,61.625,7.093999999999999,2.0,-1.0,62.64300000000001,-2.882,-0.03999999999999998,65.91799999999999,7.958,10.0
145,145.477,0.0,,62.045,7.502,2.0,-1.0,62.88100000000001,-2.718,-0.073,66.04899999999999,8.155,10.0
146,146.473,0.0,,62.447,7.866,0.2,0.8,62.373000000000005,-3.1670000000000003,-0.3,65.373,7.933,10.0
147,147.478,0.0,,62.663,8.016000000000002,0.0,1.0,62.226,-3.225,0.006999999999999984,65.622,7.5680000000000005,10.0
148,148.48,0.0,,62.574,7.901999999999999,0.0,1.0,61.936,-3.3930000000000007,0.047,65.494,7.359999999999999,10.0
149,149.473,0.0,,62.249,7.615,0.0,1.0,61.718,-3.3989999999999996,0.44399999999999995,65.88499999999999,6.957000000000001,10.0
150,150.478,0.0,,61.884,7.286999999999999,0.1,0.9,61.349000000000004,-3.5509999999999997,0.599,65.88799999999999,6.65,10.0
151,151.477,0.0,,61.57000000000001,6.986,1.0,0.0,61.07899999999999,-3.7260000000000004,0.32699999999999996,65.441,6.747,10.0
152,152.476,0.0,,61.364999999999995,6.8,1.0,0.0,60.95799999999999,-3.3630000000000004,0.634,66.11100000000002,6.803,10.0
153,153.481,0.0,,61.148,6.699,1.0,0.0,60.751999999999995,-3.6130000000000004,0.587,65.81400000000001,6.6,10.0
154,154.477,0.0,,60.914,6.598000000000001,1.0,0.0,60.708000000000006,-3.7640000000000002,0.626,65.702,6.410000000000001,10.0
155,155.473,0.0,,60.746,6.537000000000001,1.8,-0.8,60.614999999999995,-3.7169999999999996,0.691,65.81400000000001,6.392,10.0
156,156.481,0.0,,60.634,6.51,2.0,-1.0,60.275,-3.647,0.69,65.88300000000001,6.463000000000001,10.0
157,157.48,0.0,,60.539,6.447,2.0,-1.0,60.479000000000006,-3.6060000000000003,0.9830000000000002,66.217,6.211,10.0
158,158.473,0.0,,60.440999999999995,6.312,2.0,-1.0,60.263,-3.716,0.961,66.085,6.123,10.0
159,159.478,0.0,,60.254,6.111,2.0,-1.0,59.220000000000006,-4.336,1.317,65.82100000000001,5.146999999999999,10.0
160,160.48,0.0,,59.78399999999999,5.68,1.7,-0.7,58.20399999999999,-5.577,0.977,64.24,4.246,10.0
161,161.473,0.0,,59.214,5.175,1.0,0.0,59.266,-4.73,0.9749999999999999,65.08500000000001,5.095,10.0
162,162.481,0.0,,59.007999999999996,4.974,1.0,0.0,59.491,-4.38,1.107,65.56700000000001,5.313,10.0
