time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
4930.0,302.0,82.0,142.0,49279.0,74.2,40.76829,-73.97901,16.78,35.0,0.41158575,31.15,223.9,68.09,28.35,0.1,425:421
4931.0,299.0,82.0,142.0,49293.9,75.0,40.768166,-73.979065,16.26,35.0,0.41170743,31.18,222.7,68.13,28.35,0.1,414:425:423
4932.0,295.0,83.0,142.0,49308.3,75.2,40.768036,-73.97906,15.68,34.0,0.41182914,31.22,221.8,67.88,28.35,0.1,425:421
4933.0,298.0,81.0,142.0,49322.5,75.0,40.767918,-73.97899,15.12,35.0,0.41195083,31.27,221.0,67.61,28.35,0.1,418:423
4934.0,301.0,79.0,142.0,49336.7,74.8,40.76782,-73.97888,14.68,36.0,0.41207254,31.33,222.0,68.01,28.35,0.1,425:421:416
4935.0,293.0,79.0,142.0,49351.1,74.6,40.76774,-73.97875,14.42,35.0,0.41219422,31.4,223.3,68.54,28.35,0.1,426:428
4936.0,293.0,79.0,142.0,49365.4,74.6,40.767673,-73.97861,14.3,35.0,0.41231593,31.4,224.9,68.87,28.35,0.1,423:414:425
4937.0,299.0,77.0,142.0,49379.6,74.4,40.76761,-73.97846,14.26,37.0,0.41243762,31.37,226.6,69.09,28.35,0.1,428:419
4938.0,300.0,77.0,142.0,49393.6,74.4,40.767548,-73.97832,14.22,37.0,0.41255933,31.31,227.4,68.95,28.35,0.1,418:416
4939.0,302.0,77.0,142.0,49407.5,74.2,40.767487,-73.97817,14.16,37.0,0.412681,31.23,227.6,68.61,28.35,0.1,423:425:423
4940.0,301.0,78.0,142.0,49421.2,74.2,40.76743,-73.97803,14.02,37.0,0.41280273,31.09,227.8,68.94,28.35,0.1,421:421
4941.0,299.0,79.0,142.0,49434.8,74.2,40.767372,-73.97788,13.88,36.0,0.41292444,30.93,228.0,69.47,28.35,0.1,412:423:423
4942.0,301.0,79.0,141.0,49448.1,74.2,40.767323,-73.97774,13.7,36.0,0.41304612,30.79,227.8,69.61,28.35,0.1,418:416
4943.0,299.0,80.0,141.0,49461.3,74.2,40.767273,-73.9776,13.54,36.0,0.41316783,30.66,227.4,69.73,28.35,0.1,842
4944.0,298.0,80.0,142.0,49474.4,74.2,40.76723,-73.977455,13.38,36.0,0.41328952,30.56,226.0,69.73,28.35,0.1,425:418
4945.0,299.0,80.0,143.0,49487.3,74.2,40.767166,-73.977325,13.22,36.0,0.41341123,30.47,224.9,69.57,28.35,0.1,419:416:423
4946.0,298.0,79.0,142.0,49500.1,74.2,40.767075,-73.97724,13.06,36.0,0.4135329,30.41,224.7,69.03,28.35,0.1,423:418
4947.0,308.0,79.0,142.0,49512.8,74.2,40.766968,-73.97718,12.94,37.0,0.4135329,30.4,225.1,69.11,28.35,0.1,418:416
4948.0,306.0,82.0,142.0,49525.4,74.2,40.766865,-73.97713,12.82,36.0,0.4135329,30.44,226.1,69.65,28.35,0.1,845:419
4949.0,300.0,86.0,143.0,49537.8,74.2,40.766758,-73.97707,12.68,33.0,0.41365463,30.49,227.2,70.21,28.35,0.1,418:411
4950.0,298.0,88.0,143.0,49550.2,74.2,40.76665,-73.97703,12.58,32.0,0.4137763,30.61,229.3,71.04,28.3,0.1,423:419:416
4951.0,294.0,87.0,143.0,49562.4,74.2,40.76655,-73.976974,12.46,32.0,0.41389802,30.73,231.4,71.8,28.3,0.1,412:419:421
4952.0,298.0,85.0,143.0,49574.6,74.2,40.766457,-73.9769,12.36,33.0,0.4140197,30.84,233.2,72.07,28.35,0.1,423:421
4953.0,296.0,83.0,143.0,49586.8,74.2,40.766376,-73.9768,12.28,34.0,0.41414142,30.95,234.9,72.32,28.3,0.1,837
4954.0,303.0,82.0,143.0,49598.8,74.2,40.766304,-73.97669,12.2,35.0,0.4142631,30.98,232.6,71.81,28.35,0.1,423:419:416
4955.0,301.0,82.0,143.0,49610.7,74.2,40.766235,-73.976585,12.1,35.0,0.4143848,31.0,230.2,71.3,28.35,0.1,425:425
4956.0,295.0,82.0,143.0,49622.6,74.2,40.766167,-73.97648,12.04,34.0,0.41450652,31.03,228.5,70.99,28.35,0.1,421:418
4957.0,298.0,80.0,144.0,49634.4,74.2,40.7661,-73.976364,11.96,36.0,0.4146282,31.06,226.9,70.69,28.3,0.1,414:425:425
4958.0,299.0,79.0,144.0,49646.2,74.2,40.766026,-73.976265,11.88,36.0,0.41474992,31.09,226.4,70.89,28.35,0.1,846
4959.0,300.0,78.0,142.0,49657.9,74.2,40.76594,-73.97619,11.82,37.0,0.4148716,31.13,228.1,72.0,28.3,0.1,416:423
4960.0,298.0,79.0,142.0,49669.6,74.2,40.765842,-73.976135,11.78,36.0,0.41499332,31.16,229.2,72.44,28.3,0.1,425:423
4961.0,300.0,78.0,142.0,49681.2,74.2,40.76574,-73.97611,11.72,37.0,0.415115,31.19,229.9,72.51,28.35,0.1,423:421
4962.0,304.0,79.0,142.0,49692.7,74.2,40.76564,-73.97614,11.66,37.0,0.415115,31.18,230.3,72.57,28.3,0.1,847:419
4963.0,299.0,81.0,143.0,49704.2,74.4,40.76555,-73.976204,11.6,35.0,0.4152367,31.17,230.6,72.65,28.3,0.1,418:425:423
4964.0,300.0,82.0,142.0,49715.7,74.4,40.765457,-73.97627,11.56,35.0,0.4153584,31.33,231.8,73.0,28.3,0.1,421:414
4965.0,299.0,82.0,141.0,49727.0,74.4,40.76537,-73.97634,11.48,35.0,0.4154801,31.49,232.8,73.31,28.3,0.1,428:423
4966.0,299.0,83.0,142.0,49738.3,74.4,40.76528,-73.97641,11.42,34.0,0.4156018,31.67,233.6,73.5,28.3,0.1,425:416:426
4967.0,297.0,83.0,142.0,49749.6,74.4,40.765194,-73.97648,11.38,34.0,0.4157235,31.84,234.4,73.68,28.3,0.1,421:430
4968.0,301.0,82.0,142.0,49760.8,74.4,40.765106,-73.97655,11.32,35.0,0.4158452,31.95,233.8,73.41,28.3,0.1,426:426:421
4969.0,301.0,82.0,143.0,49771.9,74.6,40.76502,-73.97661,11.24,35.0,0.4159669,32.04,233.0,73.08,28.3,0.1,428:426
4970.0,298.0,84.0,142.0,49783.0,74.6,40.764935,-73.97668,11.2,34.0,0.4160886,32.15,233.0,73.0,28.3,0.1,425:423
4971.0,303.0,84.0,142.0,49794.1,74.6,40.764847,-73.976746,11.16,34.0,0.4162103,32.27,234.3,73.38,28.3,0.1,428:426:423
4972.0,297.0,85.0,142.0,49805.1,74.6,40.76476,-73.97681,11.1,33.0,0.416332,32.54,234.9,73.45,28.3,0.1,425:423
4973.0,296.0,84.0,142.0,49816.1,74.6,40.764675,-73.976875,11.06,34.0,0.4164537,32.83,235.7,73.51,28.3,0.0,432:430
4974.0,299.0,83.0,141.0,49827.1,74.6,40.764587,-73.97694,11.04,34.0,0.4165754,33.06,237.2,73.87,28.3,0.0,432:426:426
4975.0,294.0,81.0,141.0,49838.0,74.8,40.764503,-73.977,11.0,35.0,0.41669708,33.21,237.5,73.94,28.3,0.1,432:432
4976.0,300.0,79.0,141.0,49848.9,74.8,40.764416,-73.977066,10.96,36.0,0.4168188,33.28,236.7,73.77,28.3,0.1,428:430
4977.0,299.0,79.0,141.0,49859.9,74.8,40.76433,-73.97713,10.96,36.0,0.41694048,33.35,235.9,73.6,28.3,0.1,433:430
4978.0,297.0,79.0,141.0,49870.8,74.8,40.764248,-73.977196,10.94,36.0,0.4170622,33.42,236.5,74.33,28.3,0.0,430:428:432
4979.0,299.0,78.0,141.0,49881.7,74.8,40.76416,-73.97726,10.92,37.0,0.41718388,33.48,237.5,75.12,28.35,0.1,428:423
4980.0,301.0,78.0,140.0,49892.5,74.8,40.764076,-73.977325,10.9,37.0,0.4173056,33.46,238.7,75.33,28.3,0.1,432:430
4981.0,300.0,79.0,140.0,49903.4,75.0,40.763992,-73.97739,10.9,36.0,0.41742727,33.4,238.7,75.33,28.3,0.1,428:846
4982.0,298.0,79.0,139.0,49914.2,75.0,40.76391,-73.97745,10.86,36.0,0.41754898,33.31,237.9,75.13,28.3,0.0,430:430
4983.0,299.0,79.0,139.0,49925.0,75.0,40.763824,-73.977516,10.84,36.0,0.4176707,33.22,237.4,75.04,28.3,0.0,426:425:418
4984.0,301.0,79.0,139.0,49935.7,75.0,40.763744,-73.977585,10.8,36.0,0.41779238,33.14,238.3,75.44,28.3,0.0,428:428
4985.0,301.0,80.0,140.0,49946.5,75.0,40.76371,-73.97771,10.8,36.0,0.4179141,33.05,239.2,75.87,28.3,0.0,425:423:416
4986.0,300.0,80.0,140.0,49957.2,75.0,40.76372,-73.97783,10.76,36.0,0.41803578,32.95,240.3,76.35,28.3,0.0,430:426
4987.0,298.0,80.0,140.0,49968.0,75.0,40.763763,-73.97794,10.76,36.0,0.4181575,32.81,239.8,76.12,28.3,0.0,425:425
4988.0,304.0,80.0,140.0,49978.9,75.0,40.763813,-73.97806,10.78,36.0,0.4181575,32.68,239.3,75.84,28.3,0.0,416:428
4989.0,302.0,81.0,140.0,49989.8,74.8,40.763863,-73.97817,10.82,36.0,0.41827917,32.53,239.1,75.75,28.3,0.1,428:423:421
4990.0,299.0,84.0,141.0,50000.8,74.8,40.76391,-73.97829,10.86,34.0,0.41840088,32.42,239.7,75.92,28.3,0.1,425:428
4991.0,293.0,82.0,141.0,50011.8,74.8,40.763954,-73.9784,10.92,34.0,0.41852257,32.36,241.5,76.46,28.3,0.0,425:842
4992.0,299.0,80.0,141.0,50022.9,74.6,40.764004,-73.978516,10.98,36.0,0.41864428,32.28,242.5,76.66,28.3,0.0,430:425
4993.0,303.0,80.0,141.0,50034.0,74.6,40.76405,-73.97863,11.02,36.0,0.41876596,32.16,242.0,76.27,28.3,0.1,428:425
4994.0,300.0,81.0,141.0,50045.2,74.6,40.7641,-73.978745,11.08,35.0,0.41888767,32.02,241.4,75.89,28.3,0.0,418:430
4995.0,299.0,82.0,141.0,50056.4,74.4,40.764145,-73.97887,11.12,35.0,0.41900936,31.84,240.6,75.55,28.3,0.0,428:423:416
4996.0,302.0,82.0,141.0,50067.6,74.4,40.764194,-73.97898,11.16,35.0,0.41913107,31.66,239.8,75.22,28.3,0.0,432:425
4997.0,297.0,82.0,141.0,50078.9,74.4,40.76424,-73.9791,11.2,35.0,0.41925278,31.58,239.9,75.52,28.3,0.0,423:421
4998.0,298.0,81.0,142.0,50090.7,74.2,40.764294,-73.979225,11.34,35.0,0.41937447,31.52,240.1,75.82,28.3,0.0,426:423:419
4999.0,298.0,80.0,141.0,50102.0,74.2,40.76434,-73.97934,11.36,36.0,0.41949618,31.55,239.9,75.61,28.25,0.0,419:421:425
5000.0,302.0,80.0,141.0,50113.4,74.2,40.76439,-73.97946,11.4,36.0,0.41961786,31.55,239.6,75.36,28.25,0.0,425:421
5001.0,296.0,80.0,140.0,50124.8,74.0,40.76444,-73.979576,11.44,35.0,0.41973957,31.39,239.0,74.87,28.3,0.0,414:421
5002.0,299.0,81.0,141.0,50136.2,74.0,40.764484,-73.9797,11.46,35.0,0.41986126,31.23,238.4,74.39,28.25,0.0,425:421:416
5003.0,302.0,79.0,141.0,50147.6,74.0,40.76453,-73.97982,11.38,37.0,0.41998297,31.03,239.7,74.25,28.3,0.0,421:425
5004.0,302.0,79.0,142.0,50159.1,73.8,40.76454,-73.97996,11.42,37.0,0.42010465,30.85,240.8,74.15,28.25,0.0,421:418
5005.0,298.0,81.0,142.0,50170.6,73.8,40.764507,-73.98008,11.44,35.0,0.42022637,30.75,241.2,74.27,28.25,0.0,416:416:423
5006.0,300.0,81.0,142.0,50182.1,73.8,40.76444,-73.98018,11.46,35.0,0.42034805,30.64,241.4,74.21,28.25,0.0,421:421
5007.0,300.0,80.0,142.0,50193.5,74.0,40.764347,-73.98025,11.46,36.0,0.42046976,30.54,241.6,73.96,28.25,0.0,418:412
5008.0,299.0,80.0,142.0,50204.8,74.0,40.76426,-73.980316,11.44,36.0,0.42059144,30.46,241.1,73.37,28.25,0.0,425:423:418
5009.0,297.0,80.0,142.0,50215.9,74.2,40.76417,-73.98038,11.36,35.0,0.42071316,30.38,240.6,72.73,28.25,0.0,411:421
5010.0,299.0,79.0,142.0,50226.8,74.4,40.764088,-73.98044,11.24,36.0,0.42083487,30.35,240.0,72.34,28.25,0.0,423:421
5011.0,298.0,79.0,144.0,50237.6,74.6,40.764,-73.9805,11.1,36.0,0.42095655,30.35,239.3,72.1,28.25,0.0,419:412:423
5012.0,303.0,79.0,144.0,50248.3,74.6,40.763916,-73.98056,10.96,37.0,0.42107826,30.39,240.3,72.42,28.25,0.0,421:418
5013.0,298.0,80.0,142.0,50258.9,74.8,40.763832,-73.98063,10.82,36.0,0.42119995,30.43,241.9,72.94,28.25,0.0,416:412
5014.0,299.0,80.0,143.0,50268.9,75.0,40.763756,-73.98068,10.6,36.0,0.42132166,30.46,243.2,73.25,28.25,0.0,425:423:418
5015.0,301.0,79.0,143.0,50279.7,75.2,40.763668,-73.98074,10.58,36.0,0.42144334,30.5,244.4,73.49,28.25,0.0,419:416
5016.0,298.0,80.0,143.0,50290.0,75.2,40.763588,-73.980804,10.48,36.0,0.42156506,30.53,244.8,73.18,28.25,0.0,421:423:423
5017.0,302.0,80.0,142.0,50300.2,75.4,40.763508,-73.980865,10.38,36.0,0.42168674,30.58,244.2,72.1,28.25,0.0,418:418
5018.0,307.0,80.0,143.0,50310.4,75.6,40.763428,-73.98093,10.3,37.0,0.42168674,30.59,243.5,71.58,28.25,0.0,414:423:421
5019.0,296.0,83.0,143.0,50320.6,75.6,40.763348,-73.98099,10.34,34.0,0.42180845,30.59,242.7,71.45,28.25,0.0,418:416
5020.0,299.0,84.0,143.0,50330.6,75.8,40.76327,-73.98104,10.18,34.0,0.42193013,30.56,241.5,71.31,28.25,0.0,421:423:423
5021.0,296.0,82.0,143.0,50340.6,76.0,40.76319,-73.9811,10.12,34.0,0.42205185,30.52,240.1,71.16,28.25,0.0,421:411
5022.0,299.0,81.0,143.0,50350.5,76.0,40.76311,-73.981155,10.06,35.0,0.42217353,30.43,239.0,71.23,28.25,0.0,850
5023.0,299.0,80.0,142.0,50360.5,76.0,40.763027,-73.98119,10.02,36.0,0.42229524,30.33,237.9,71.35,28.25,0.0,418:418
5024.0,296.0,79.0,143.0,50370.5,76.0,40.76294,-73.98122,9.98,36.0,0.42241696,30.23,236.5,71.36,28.25,0.0,412:425:423
5025.0,303.0,78.0,143.0,50380.6,76.0,40.762848,-73.98123,10.0,37.0,0.42253864,30.13,234.9,71.29,28.25,0.0,842
5026.0,301.0,78.0,143.0,50390.8,75.8,40.762756,-73.98124,10.04,37.0,0.42266035,30.01,233.9,71.25,28.25,0.0,418:423
5027.0,300.0,80.0,142.0,50401.1,75.8,40.762665,-73.98124,10.12,36.0,0.42278203,29.81,234.9,71.35,28.25,0.0,419:421
5028.0,300.0,80.0,142.0,50411.6,75.8,40.76257,-73.98123,10.22,36.0,0.42290375,29.61,235.7,71.38,28.25,0.0,423:418:414
5029.0,298.0,81.0,142.0,50422.1,75.8,40.762474,-73.98123,10.32,35.0,0.42302543,29.45,235.2,71.08,28.25,0.0,425:421
5030.0,298.0,81.0,143.0,50432.7,75.6,40.76238,-73.98123,10.42,35.0,0.42314714,29.33,234.9,70.93,28.25,0.0,418:414:418
5031.0,295.0,80.0,142.0,50443.4,75.4,40.762283,-73.98123,10.52,35.0,0.42326882,29.33,235.2,71.17,28.2,0.0,416:423
5032.0,303.0,78.0,142.0,50455.1,73.0,40.762177,-73.98123,10.8,37.0,0.42339054,29.31,235.5,71.41,28.25,0.0,421:418:418
5033.0,300.0,79.0,143.0,50468.4,70.4,40.76206,-73.98123,11.36,36.0,0.42351222,29.28,235.6,71.65,28.25,0.0,412:423
5034.0,297.0,80.0,143.0,50483.4,67.4,40.761925,-73.98123,12.26,35.0,0.42363393,29.25,235.7,71.89,28.25,0.0,421:418:416
5035.0,305.0,80.0,143.0,50499.9,64.2,40.761776,-73.98123,13.44,36.0,0.42363393,29.24,236.0,71.99,28.25,0.0,419:425
5036.0,297.0,83.0,143.0,50517.7,60.6,40.761616,-73.981224,14.86,34.0,0.42375562,29.22,236.4,72.08,28.25,0.0,423:419:416
5037.0,296.0,83.0,143.0,50536.9,56.8,40.76144,-73.981224,16.36,34.0,0.42387733,29.24,236.2,71.93,28.25,0.0,423:421
5038.0,300.0,81.0,143.0,50556.7,56.4,40.761265,-73.981224,17.66,35.0,0.423999,29.31,235.2,71.45,28.2,0.0,425:421
5039.0,300.0,82.0,143.0,50575.9,56.6,40.76109,-73.981224,18.5,35.0,0.42412072,29.41,234.1,71.13,28.25,0.0,414:418:425
5040.0,296.0,81.0,142.0,50594.6,56.6,40.76092,-73.981224,18.94,35.0,0.42424244,29.56,233.1,71.04,28.25,0.0,423:423
5041.0,296.0,80.0,143.0,50612.3,56.6,40.76076,-73.981224,18.92,35.0,0.42436412,29.71,232.3,71.0,28.25,0.0,423:418
5042.0,302.0,78.0,142.0,50630.3,56.6,40.760597,-73.981224,18.68,37.0,0.42448583,29.96,233.7,71.35,28.25,0.0,425:421:418
5043.0,301.0,79.0,142.0,50646.8,56.6,40.76045,-73.98122,18.02,36.0,0.42460752,30.21,235.1,71.7,28.25,0.0,423:425
5044.0,300.0,80.0,143.0,50664.2,56.8,40.760292,-73.98121,17.66,36.0,0.42472923,30.47,234.4,71.21,28.25,0.0,836
5045.0,299.0,80.0,142.0,50680.4,57.0,40.760147,-73.98121,17.16,36.0,0.4248509,30.74,233.5,70.64,28.25,0.0,428:423
5046.0,300.0,80.0,143.0,50696.1,57.0,40.760002,-73.98121,16.76,36.0,0.42497262,30.96,232.7,70.78,28.25,0.0,418:421
5047.0,301.0,80.0,142.0,50711.5,57.2,40.759865,-73.9812,16.239,36.0,0.4250943,31.15,232.1,70.92,28.2,0.0,428:421:423
5048.0,299.0,81.0,142.0,50726.5,57.4,40.75973,-73.9812,15.94,35.0,0.42521602,31.24,232.0,71.0,28.2,0.0,418:416:425
5049.0,298.0,81.0,142.0,50741.1,57.4,40.759598,-73.98121,15.38,35.0,0.4253377,31.33,231.8,71.09,28.2,0.0,423:423
5050.0,297.0,80.0,142.0,50755.5,57.4,40.759468,-73.98122,15.02,35.0,0.4254594,31.44,233.0,71.68,28.25,0.0,418:411:423
5051.0,301.0,80.0,142.0,50769.6,57.4,40.759342,-73.98124,14.7,36.0,0.4255811,31.57,236.0,72.93,28.2,0.0,421:416
5052.0,303.0,81.0,142.0,50783.6,57.4,40.759216,-73.981255,14.42,36.0,0.4257028,31.69,238.0,73.47,28.25,0.0,414:419:419
5053.0,301.0,83.0,142.0,50797.3,57.4,40.759094,-73.98128,14.16,35.0,0.42582452,31.82,238.7,73.72,28.2,0.0,834
5054.0,294.0,83.0,142.0,50810.9,57.4,40.758972,-73.98129,13.96,34.0,0.4259462,32.02,236.8,73.65,28.2,0.0,842
5055.0,296.0,81.0,143.0,50824.3,57.4,40.75885,-73.98131,13.76,35.0,0.42606792,32.24,234.9,73.8,28.2,0.0,421:418:414
5056.0,297.0,78.0,142.0,50837.5,57.4,40.75873,-73.9813,13.58,36.0,0.4261896,32.48,233.0,74.0,28.2,0.0,425:425
5057.0,303.0,78.0,143.0,50850.6,57.4,40.758614,-73.98129,13.4,37.0,0.4263113,32.7,232.3,74.08,28.25,0.0,421:414
5058.0,304.0,81.0,143.0,50863.5,57.4,40.7585,-73.981285,13.24,36.0,0.4263113,32.93,231.7,74.17,28.2,0.0,428:426
5059.0,300.0,83.0,143.0,50876.3,57.4,40.75838,-73.981285,13.08,35.0,0.426433,33.12,231.4,74.33,28.2,0.0,838:430
5060.0,303.0,83.0,143.0,50889.0,57.4,40.758266,-73.98128,12.94,35.0,0.4265547,33.28,231.5,74.55,28.2,0.0,428:426
5061.0,299.0,85.0,143.0,50901.5,57.4,40.758156,-73.98128,12.8,34.0,0.4266764,33.39,231.6,74.47,28.25,0.0,425:418:432
5062.0,296.0,83.0,143.0,50914.0,57.4,40.75804,-73.98128,12.68,34.0,0.4267981,33.49,231.7,74.3,28.2,0.0,428:425
5063.0,295.0,80.0,142.0,50926.4,57.4,40.75793,-73.98127,12.58,35.0,0.4269198,33.65,231.2,74.35,28.2,0.0,425:423
5064.0,301.0,79.0,142.0,50938.7,57.4,40.75782,-73.98127,12.48,36.0,0.4270415,33.82,230.7,74.48,28.2,0.0,428:428
5065.0,298.0,80.0,141.0,50950.9,57.4,40.75771,-73.98126,12.38,36.0,0.42716318,33.96,230.4,74.79,28.2,0.0,428:425:418
5066.0,301.0,81.0,140.0,50963.0,57.4,40.7576,-73.98126,12.3,35.0,0.4272849,34.05,229.7,74.85,28.2,0.0,430:425:419
5067.0,299.0,80.0,140.0,50975.1,57.4,40.757492,-73.981255,12.22,36.0,0.4274066,34.08,228.8,74.57,28.2,0.0,423:423
5068.0,300.0,80.0,141.0,50987.1,57.4,40.75738,-73.981255,12.14,36.0,0.4275283,34.11,226.9,74.2,28.2,0.0,432:426
5069.0,297.0,80.0,140.0,50999.0,57.4,40.757275,-73.98125,12.06,35.0,0.42765,34.14,224.8,73.79,28.2,0.0,419:432:428
5070.0,299.0,80.0,141.0,51010.9,57.4,40.757168,-73.98124,12.0,36.0,0.4277717,34.12,223.3,73.77,28.2,0.0,425:425
5071.0,302.0,79.0,140.0,51022.7,57.4,40.75706,-73.98124,11.94,37.0,0.4278934,34.1,221.8,73.82,28.2,0.0,421:432
5072.0,299.0,79.0,141.0,51034.4,57.4,40.756954,-73.98123,11.86,36.0,0.42801508,34.12,221.3,74.08,28.2,0.0,430:860
5073.0,301.0,80.0,141.0,51046.1,57.4,40.75685,-73.98123,11.8,36.0,0.4281368,34.17,221.0,74.41,28.2,0.0,432:425
5074.0,299.0,80.0,141.0,51057.7,57.4,40.756744,-73.981224,11.74,36.0,0.42825848,34.23,220.5,74.68,28.2,0.0,430:433
5075.0,300.0,81.0,141.0,51069.3,57.4,40.75664,-73.98122,11.68,35.0,0.4283802,34.36,219.2,74.72,28.2,0.0,425:430
5076.0,302.0,81.0,141.0,51080.8,57.4,40.75654,-73.98122,11.62,36.0,0.42850187,34.53,218.9,75.28,28.2,0.0,432:432:423
5077.0,300.0,82.0,141.0,51092.3,57.4,40.756435,-73.98122,11.58,35.0,0.4286236,34.74,219.4,76.27,28.2,0.0,432:432
5078.0,301.0,83.0,140.0,51103.8,57.4,40.756332,-73.98121,11.54,35.0,0.42874527,34.91,220.1,76.52,28.2,0.0,432:428
5079.0,302.0,83.0,139.0,51115.2,57.4,40.756226,-73.98121,11.5,35.0,0.42886698,35.04,220.8,76.52,28.2,0.0,425
5080.0,292.0,85.0,139.0,51126.4,57.4,40.756126,-73.98121,11.42,33.0,0.4289887,35.07,220.7,76.48,28.2,0.0,860:433:428
5081.0,296.0,85.0,139.0,51138.5,57.4,40.756016,-73.9812,11.54,33.0,0.42911038,35.09,220.5,76.4,28.2,0.0,423:433:432
5082.0,298.0,80.0,139.0,51149.9,57.4,40.755917,-73.9812,11.52,36.0,0.4292321,34.97,218.8,75.07,28.2,0.0,430:426
5083.0,296.0,79.0,139.0,51161.3,57.4,40.755814,-73.9812,11.5,36.0,0.42935377,34.83,219.0,75.1,28.2,0.0,432
5084.0,304.0,78.0,139.0,51172.2,57.2,40.755714,-73.98119,11.4,37.0,0.42935377,34.7,219.8,75.89,28.2,0.0,432:865
5085.0,299.0,79.0,140.0,51183.5,57.2,40.75561,-73.98119,11.42,36.0,0.4294755,34.59,220.7,77.2,28.2,0.0,423:435:433
5086.0,301.0,80.0,139.0,51194.8,57.2,40.75551,-73.981186,11.26,36.0,0.42959717,34.71,220.3,77.36,28.2,0.0,430:425
5087.0,301.0,81.0,140.0,51206.1,57.2,40.755405,-73.981186,11.24,35.0,0.42971888,34.85,219.9,77.48,28.2,0.0,435:435
5088.0,302.0,82.0,139.0,51217.2,57.2,40.755306,-73.981186,11.18,35.0,0.42984056,35.07,219.8,77.57,28.2,0.0,435:432:437
5089.0,299.0,83.0,139.0,51228.6,57.2,40.755203,-73.981186,11.28,34.0,0.42996228,35.3,219.7,77.66,28.15,0.0,433:433
5090.0,298.0,83.0,139.0,51239.9,57.2,40.7551,-73.981186,11.28,34.0,0.43008396,35.64,220.1,77.59,28.2,0.0,437:435
5091.0,300.0,82.0,139.0,51251.2,57.2,40.754997,-73.98119,11.28,35.0,0.43020567,35.99,220.6,77.5,28.2,0.0,432:437
5092.0,296.0,82.0,139.0,51262.6,57.0,40.754898,-73.98119,11.3,34.0,0.43032736,36.31,220.3,77.55,28.15,0.0,433:425:437
5093.0,300.0,81.0,139.0,51274.3,57.0,40.75479,-73.9812,11.42,35.0,0.43044907,36.64,220.1,77.6,28.2,0.0,437:430
5094.0,297.0,80.0,138.0,51285.2,57.0,40.754692,-73.98121,11.32,35.0,0.43057078,36.92,219.5,77.6,28.2,0.0,432:430
5095.0,298.0,80.0,138.0,51296.4,57.0,40.754593,-73.98122,11.3,36.0,0.43069246,37.13,218.9,77.57,28.2,0.0,437:435
5096.0,300.0,79.0,138.0,51308.0,57.0,40.754486,-73.98123,11.36,36.0,0.43081418,37.15,218.6,77.49,28.2,0.0,428:435:435
5097.0,304.0,79.0,138.0,51319.8,57.0,40.754383,-73.98124,11.44,37.0,0.43081418,37.14,217.0,77.11,28.15,0.0,432:428:430
5098.0,304.0,83.0,138.0,51331.2,57.0,40.75428,-73.981255,11.38,35.0,0.43081418,37.08,213.9,76.57,28.15,0.0,437:433
5099.0,299.0,86.0,138.0,51343.2,57.0,40.754173,-73.98126,11.6,33.0,0.43093586,36.93,213.3,77.63,28.15,0.0,435:425
5100.0,296.0,86.0,138.0,51354.8,57.0,40.754066,-73.98127,11.68,33.0,0.43105757,36.89,212.6,77.35,28.15,0.0,435:432:426
5101.0,299.0,84.0,139.0,51366.4,57.0,40.753963,-73.981285,11.68,34.0,0.43117926,36.85,212.5,77.05,28.15,0.0,433:435
5102.0,296.0,83.0,138.0,51377.9,57.0,40.75386,-73.98129,11.62,34.0,0.43130097,36.78,213.0,77.0,28.2,0.0,433:423
5103.0,298.0,81.0,138.0,51389.2,57.0,40.753757,-73.98131,11.6,35.0,0.43142265,36.82,212.7,76.57,28.15,0.0,437:435
5104.0,300.0,81.0,139.0,51401.1,57.0,40.75365,-73.98132,11.58,35.0,0.43154436,36.86,212.4,76.09,28.15,0.0,435:426:437
5105.0,296.0,80.0,139.0,51412.3,57.0,40.75355,-73.981346,11.5,35.0,0.43166605,37.03,212.8,75.93,28.15,0.0,437:433
5106.0,298.0,79.0,138.0,51423.5,57.0,40.753452,-73.98136,11.42,36.0,0.43178776,37.22,214.0,75.84,28.15,0.0,432:435
5107.0,297.0,78.0,139.0,51435.3,57.0,40.753345,-73.981384,11.48,36.0,0.43190944,37.37,216.1,75.77,28.15,0.0,437:437
5108.0,303.0,78.0,139.0,51446.1,57.0,40.75325,-73.9814,11.38,37.0,0.43203115,37.53,218.4,75.74,28.15,0.0,870:439
5109.0,300.0,79.0,138.0,51457.7,57.0,40.753147,-73.98142,11.32,36.0,0.43215287,37.78,222.2,76.44,28.15,0.0,432:439
5110.0,300.0,80.0,138.0,51468.9,57.0,40.753048,-73.981445,11.32,36.0,0.43227455,37.99,224.7,76.69,28.15,0.0,437:437
5111.0,301.0,80.0,138.0,51480.6,57.0,40.752945,-73.981476,11.42,36.0,0.43239626,38.17,226.6,76.79,28.15,0.0,432:439
5112.0,302.0,83.0,137.0,51491.6,57.2,40.752846,-73.98151,11.26,35.0,0.43251795,38.29,227.8,76.75,28.2,0.0,442:437:432
5113.0,296.0,83.0,138.0,51502.5,57.2,40.75275,-73.981544,11.28,34.0,0.43263966,38.29,229.1,76.87,28.15,0.0,439
