time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
158.0,225.0,75.0,128.0,1359.1,12.0,51.511127,-0.10100797,12.78,29.0,0.023157258,59.52333333333334,71.3488888888889,35.33,218.3,74.42,31.05,0.9,462:462
159.0,226.0,74.0,128.0,1372.2,11.6,51.511097,-0.10119095,12.9,29.0,0.023308612,59.78090909090909,72.0109090909091,35.41,217.3,73.84,31.05,0.9,460:462
160.0,222.0,75.0,128.0,1385.5,11.2,51.511066,-0.10137594,13.02,28.0,0.023459967,60.10333333333334,71.22222222222223,35.4,217.4,73.71,31.05,0.9,453:463:460
161.0,222.0,74.0,129.0,1398.9,10.8,51.511032,-0.10156193,13.16,29.0,0.023611322,60.422,69.817,35.13,220.6,74.96,31.05,0.9,462:458
162.0,226.0,75.0,129.0,1412.3,10.4,51.511005,-0.101749934,13.26,29.0,0.023762677,60.63454545454545,69.68,34.87,221.8,74.97,31.0,0.9,462:462
163.0,223.0,75.0,129.0,1425.7,10.2,51.510986,-0.101939954,13.32,28.0,0.02391403,61.04,68.66,34.6,221.6,74.04,31.0,0.9,460:458
164.0,221.0,76.0,130.0,1439.1,10.0,51.510967,-0.10213198,13.38,28.0,0.024065385,61.415,68.106,34.36,219.3,73.56,31.05,0.9,462:462
165.0,226.0,74.0,130.0,1452.5,9.8,51.51096,-0.10232292,13.4,29.0,0.02421674,61.803636363636365,67.92181818181817,34.17,216.1,73.47,31.0,0.9,460:460
166.0,227.0,74.0,130.0,1465.7,9.6,51.510952,-0.10251395,13.36,29.0,0.024368094,62.14111111111111,68.55333333333334,34.05,215.1,73.47,31.05,0.9,462:453
167.0,223.0,76.0,130.0,1478.7,9.6,51.510952,-0.10270195,13.28,28.0,0.02451945,62.336,68.816,33.88,215.1,73.67,31.0,0.9,463:462
168.0,223.0,77.0,130.0,1491.6,9.6,51.510952,-0.10288694,13.18,28.0,0.024670804,62.38181818181818,67.76363636363638,33.7,215.2,73.89,31.0,0.9,465:458:465
169.0,222.0,77.0,130.0,1504.3,9.8,51.510956,-0.10306992,13.04,28.0,0.024822159,62.29,68.34333333333335,33.55,215.6,74.24,31.0,0.9,462:462
170.0,226.0,76.0,130.0,1516.7,9.8,51.510956,-0.10324996,12.84,28.0,0.024973514,62.148,69.152,33.5,217.4,75.04,31.0,0.9,467:460:463
171.0,224.0,77.0,130.0,1529.0,9.8,51.51096,-0.10342598,12.66,28.0,0.025124868,61.93636363636363,68.69,33.48,219.2,75.7,31.0,0.9,462
172.0,222.0,77.0,130.0,1541.1,9.8,51.510963,-0.10359999,12.48,28.0,0.025276221,61.63444444444445,68.52777777777777,33.49,221.4,76.12,31.0,0.9,463:462:462
173.0,226.0,77.0,130.0,1553.0,10.0,51.510967,-0.10377098,12.28,28.0,0.025427576,61.362,68.726,33.52,222.2,76.16,31.0,0.9,462:460
174.0,226.0,77.0,129.0,1564.7,10.0,51.51097,-0.103940964,12.08,28.0,0.025578931,61.196363636363635,70.14,33.55,222.3,76.0,31.0,0.9,465:465
175.0,222.0,78.0,129.0,1576.3,10.0,51.51097,-0.10410793,11.92,27.0,0.025730286,61.10666666666667,69.17777777777778,33.59,222.4,75.84,31.0,0.9,467:462
176.0,223.0,78.0,129.0,1587.9,10.0,51.51097,-0.104273975,11.78,27.0,0.02588164,61.007000000000005,68.71099999999998,33.68,220.3,75.44,31.0,0.9,467:465
177.0,222.0,78.0,130.0,1599.3,9.8,51.510975,-0.10443994,11.64,27.0,0.026032995,60.92090909090909,70.21272727272726,33.8,217.5,74.98,30.95,0.9,465:469
178.0,222.0,76.0,130.0,1610.7,9.8,51.51098,-0.10460296,11.54,28.0,0.02618435,60.80111111111111,70.06333333333333,34.0,217.8,75.89,30.95,0.9,467
179.0,222.0,74.0,130.0,1622.0,9.8,51.51098,-0.104766,11.46,29.0,0.026335705,60.689,68.96000000000001,34.21,218.5,76.69,30.95,0.9,1402
180.0,227.0,74.0,130.0,1633.2,9.8,51.510983,-0.104927935,11.38,29.0,0.02648706,60.532727272727286,69.89909090909092,34.35,218.0,76.37,30.95,0.9,469:467:469
181.0,227.0,74.0,130.0,1644.4,9.8,51.510986,-0.10508895,11.3,29.0,0.026638415,60.370000000000005,70.39111111111112,34.39,217.8,76.17,30.95,0.9,467:467
182.0,224.0,78.0,129.0,1655.4,10.0,51.510986,-0.10524795,11.22,27.0,0.026789768,60.32000000000001,70.12800000000001,34.39,217.6,76.04,30.95,0.9,465:467
183.0,222.0,78.0,129.0,1666.3,10.0,51.510986,-0.10540494,11.12,27.0,0.026941122,60.30818181818183,69.75909090909092,34.42,218.1,76.19,30.95,0.8,469:469
184.0,226.0,77.0,128.0,1677.0,10.2,51.510983,-0.105558924,11.0,28.0,0.027092477,60.43222222222222,70.47444444444444,34.54,220.9,77.41,30.9,0.8,462:470
185.0,226.0,78.0,128.0,1687.4,10.6,51.51098,-0.10570896,10.84,28.0,0.027243832,60.545,71.462,34.72,224.5,78.14,30.95,0.8,472:469:467
186.0,223.0,79.0,128.0,1697.5,10.8,51.51097,-0.10585397,10.62,27.0,0.027395187,60.58181818181819,70.31636363636363,34.9,227.3,78.53,30.9,0.8,470:472
187.0,222.0,79.0,128.0,1707.3,11.2,51.510963,-0.10599495,10.38,27.0,0.027546542,60.50222222222222,70.70555555555555,35.03,227.5,78.53,30.9,0.8,469:469
188.0,224.0,78.0,128.0,1716.8,11.6,51.510956,-0.10613099,10.1,27.0,0.027697897,60.36900000000001,70.53200000000001,35.27,224.9,77.8,30.9,0.8,469:465
189.0,225.0,78.0,128.0,1725.9,11.8,51.51095,-0.106262,9.78,28.0,0.027849251,60.26727272727273,70.49909090909091,35.56,222.3,77.17,30.9,0.8,470:467
190.0,223.0,79.0,128.0,1734.8,12.0,51.51094,-0.106389984,9.48,27.0,0.028000606,60.19555555555556,68.39666666666666,35.85,221.3,77.18,30.9,0.8,469:462
191.0,223.0,79.0,128.0,1743.5,12.2,51.510937,-0.10651496,9.2,27.0,0.02815196,60.18300000000001,68.554,36.14,220.2,77.2,30.9,0.8,472:469
192.0,223.0,78.0,128.0,1752.1,12.4,51.510933,-0.10663893,8.96,27.0,0.028303314,60.29272727272728,70.02545454545454,36.53,221.2,77.37,30.9,0.8,472:465
193.0,226.0,79.0,128.0,1760.8,12.2,51.510933,-0.10676399,8.8,27.0,0.028454669,60.364444444444445,69.59555555555556,36.87,221.6,77.22,30.9,0.8,469:470
194.0,224.0,80.0,128.0,1769.6,12.2,51.510933,-0.10688997,8.74,27.0,0.028606024,60.41700000000001,69.37300000000002,37.1,220.1,76.46,30.9,0.8,462:472:469
195.0,221.0,80.0,128.0,1778.6,11.8,51.510937,-0.107020974,8.76,26.0,0.028757378,60.49272727272727,70.63545454545454,37.61,215.5,75.37,30.9,0.8,472:474
196.0,222.0,79.0,128.0,1788.0,11.6,51.510937,-0.10715593,8.9,27.0,0.028908733,60.62888888888889,69.54,38.12,211.6,74.56,30.9,0.8,472
197.0,224.0,77.0,128.0,1797.6,11.4,51.51094,-0.10729398,9.1,28.0,0.029060088,60.925,69.083,38.45,210.5,74.25,30.9,0.8,462:469:474
198.0,227.0,78.0,128.0,1807.5,11.4,51.510944,-0.107435964,9.34,28.0,0.029211443,61.155454545454546,69.66818181818181,38.54,210.9,74.11,30.85,0.8,462
199.0,222.0,80.0,128.0,1817.3,11.4,51.51095,-0.10757796,9.54,26.0,0.029362798,61.23222222222223,69.45888888888888,38.58,211.5,74.0,30.9,0.8,472:472:469
200.0,222.0,80.0,128.0,1827.1,11.6,51.510952,-0.10771793,9.7,26.0,0.029514153,61.34499999999999,69.124,38.52,208.9,73.55,30.85,0.8,469:469
201.0,222.0,78.0,128.0,1836.6,12.0,51.510952,-0.10785598,9.72,27.0,0.029665506,61.47,69.81,38.41,204.8,72.94,30.85,0.8,472:470:467
202.0,223.0,77.0,127.0,1845.8,12.4,51.510952,-0.107988924,9.64,28.0,0.02981686,61.55,70.29333333333334,38.27,207.3,75.15,30.85,0.8,470:469
203.0,223.0,77.0,128.0,1854.8,12.8,51.510952,-0.108117,9.46,28.0,0.029968215,61.620000000000005,69.495,38.19,210.6,76.97,30.85,0.8,474:469
204.0,225.0,77.0,128.0,1863.3,13.2,51.51096,-0.10824096,9.2,28.0,0.03011957,61.66636363636363,70.44636363636364,38.1,210.4,76.95,30.85,0.8,474:472
205.0,225.0,78.0,127.0,1871.6,13.6,51.510963,-0.108359985,8.9,28.0,0.030270925,61.64666666666666,70.89444444444445,37.99,207.2,75.67,30.85,0.8,467
206.0,222.0,78.0,128.0,1879.5,14.0,51.510967,-0.10847398,8.58,27.0,0.03042228,61.50699999999999,70.378,38.09,203.3,75.28,30.85,0.8,947:469
207.0,222.0,78.0,128.0,1887.2,14.2,51.510967,-0.108584955,8.28,27.0,0.030573634,61.348181818181814,69.9309090909091,38.26,200.7,75.41,30.8,0.8,474:469
208.0,224.0,78.0,128.0,1894.6,14.6,51.510967,-0.10869099,7.96,27.0,0.03072499,61.27777777777778,70.85,38.41,201.6,75.83,30.85,0.8,472:465
209.0,223.0,77.0,128.0,1901.8,14.8,51.51097,-0.10879493,7.7,28.0,0.030876344,61.30000000000001,70.43199999999999,38.46,201.7,75.85,30.8,0.8,469:472
210.0,222.0,77.0,127.0,1908.8,15.0,51.510975,-0.10889593,7.44,28.0,0.031027697,61.29636363636364,68.46181818181817,38.44,201.0,75.49,30.85,0.8,462
211.0,222.0,77.0,127.0,1915.7,15.2,51.51098,-0.10899592,7.24,28.0,0.031179052,61.33888888888888,68.75444444444445,38.42,200.4,75.14,30.85,0.8,940:467:470
212.0,223.0,77.0,127.0,1922.6,15.4,51.51098,-0.10909499,7.08,28.0,0.031330407,61.538,69.619,38.15,201.8,75.75,30.8,0.8,472
213.0,225.0,76.0,127.0,1929.5,15.6,51.51098,-0.109194994,6.98,28.0,0.03148176,61.685454545454554,68.53363636363636,38.02,200.1,74.99,30.8,0.8,467:470:469
214.0,222.0,77.0,127.0,1936.6,15.6,51.51098,-0.109295994,6.96,28.0,0.031633116,61.8111111111111,68.85666666666667,37.95,196.8,73.68,30.8,0.8,479:474
215.0,223.0,77.0,128.0,1943.8,15.6,51.510975,-0.10939993,7.0,28.0,0.03178447,61.98,69.13399999999999,37.79,195.0,73.47,30.8,0.8,479:474
216.0,223.0,76.0,128.0,1951.1,15.4,51.510975,-0.10950596,7.08,28.0,0.031935826,61.88545454545454,69.53545454545456,37.63,194.0,73.14,30.8,0.8,483:472
217.0,226.0,76.0,128.0,1958.7,15.4,51.510975,-0.10961593,7.22,28.0,0.03208718,61.72222222222222,69.7911111111111,37.45,193.8,72.67,30.8,0.8,483:474
218.0,228.0,77.0,128.0,1966.6,15.2,51.51097,-0.10972892,7.42,28.0,0.032238536,61.803,69.006,37.51,196.5,72.97,30.8,0.8,479:479:474
219.0,224.0,79.0,128.0,1974.8,15.2,51.51097,-0.10984593,7.64,27.0,0.03238989,61.98272727272727,69.89636363636363,37.59,197.9,73.12,30.8,0.8,477:476
220.0,223.0,81.0,128.0,1983.2,15.0,51.510967,-0.10996696,7.88,26.0,0.032541245,62.099999999999994,69.88666666666667,37.66,198.1,73.09,30.75,0.8,472
221.0,224.0,80.0,126.0,1991.8,15.0,51.510967,-0.110090934,8.14,27.0,0.0326926,61.937,69.73100000000001,37.74,198.3,73.06,30.8,0.8,477:472:469
222.0,224.0,81.0,126.0,2000.5,14.8,51.510967,-0.110217,8.36,26.0,0.032843955,61.43272727272727,68.23545454545454,37.82,198.4,73.02,30.75,0.8,469:467
223.0,222.0,81.0,126.0,2009.3,15.0,51.51097,-0.110343985,8.54,26.0,0.03299531,61.14777777777777,68.64555555555556,37.93,198.5,72.98,30.8,0.8,469:467
224.0,222.0,81.0,125.0,2018.2,15.0,51.51097,-0.110470966,8.68,26.0,0.03314666,61.141,70.03,38.04,198.7,72.94,30.75,0.8,470:465
225.0,223.0,79.0,125.0,2027.0,15.0,51.510975,-0.11059795,8.76,27.0,0.033298016,61.14181818181819,71.09545454545454,38.1,199.7,73.06,30.75,0.8,467:465
226.0,224.0,78.0,126.0,2035.8,15.2,51.51098,-0.11072494,8.8,27.0,0.03344937,61.299,69.572,38.16,200.8,73.19,30.75,0.8,458:465:463
227.0,225.0,78.0,126.0,2044.5,15.2,51.510983,-0.11085,8.8,28.0,0.033600725,61.80777777777777,70.76666666666668,38.41,198.5,72.65,30.75,0.8,460
228.0,223.0,78.0,127.0,2053.1,15.4,51.510983,-0.110974975,8.76,27.0,0.03375208,62.532727272727286,70.81181818181818,38.64,200.1,73.59,30.75,0.8,460:462:460
229.0,222.0,78.0,128.0,2061.69,15.6,51.510986,-0.11109793,8.7,27.0,0.033903435,63.475,70.415,38.75,204.8,75.1,30.75,0.8,458
230.0,222.0,77.0,128.0,2070.19,15.6,51.510986,-0.11121997,8.64,28.0,0.03405479,64.36666666666666,71.28222222222222,38.73,206.8,74.73,30.75,0.8,462:460:456
231.0,226.0,76.0,128.0,2078.6,15.8,51.510986,-0.111340925,8.56,28.0,0.034206145,64.92636363636363,70.67545454545453,38.69,208.8,74.92,30.7,0.8,460:458
232.0,223.0,76.0,128.0,2086.9,16.0,51.510986,-0.111460954,8.48,28.0,0.0343575,65.24000000000001,70.883,38.51,209.9,75.36,30.75,0.8,458:453
233.0,224.0,77.0,129.0,2095.1,16.2,51.510986,-0.11157897,8.4,28.0,0.034508854,65.39222222222222,69.76333333333335,38.06,208.9,74.98,30.75,0.8,458:462
234.0,223.0,76.0,130.0,2103.19,16.4,51.510986,-0.11169598,8.3,28.0,0.03466021,65.345,69.21600000000001,37.7,207.0,74.23,30.75,0.8,460:460:451
235.0,225.0,76.0,130.0,2111.19,16.4,51.510986,-0.11181199,8.2,28.0,0.034811564,65.19545454545454,70.08636363636364,37.42,204.1,73.5,30.7,0.8,462:458
236.0,225.0,77.0,130.0,2119.1,16.6,51.510986,-0.11192598,8.1,28.0,0.03496292,64.96444444444444,69.91111111111111,37.27,200.1,72.81,30.75,0.8,460:460:453
237.0,223.0,77.0,130.0,2127.0,16.8,51.510983,-0.11203897,8.02,28.0,0.035114273,64.66181818181818,69.12363636363636,37.17,200.1,73.09,30.75,0.8,462:460
238.0,222.0,77.0,131.0,2134.69,17.0,51.510983,-0.11215095,7.92,28.0,0.03526563,64.24199999999999,69.212,37.11,201.8,73.52,30.7,0.8,463:455
239.0,222.0,76.0,131.0,2142.4,17.2,51.51098,-0.11226193,7.84,28.0,0.035416983,63.85222222222223,69.92777777777778,37.07,203.9,73.71,30.7,0.8,462:465
240.0,223.0,74.0,131.0,2150.1,17.2,51.51097,-0.11237098,7.78,29.0,0.035568338,63.445454545454545,69.07454545454544,37.14,203.6,73.27,30.7,0.8,456:462
241.0,224.0,74.0,131.0,2157.6,17.4,51.510963,-0.11247894,7.7,29.0,0.035719693,63.053999999999995,68.774,37.25,202.3,72.57,30.7,0.8,462
242.0,222.0,75.0,131.0,2165.1,17.6,51.510956,-0.11258698,7.62,28.0,0.035871048,62.71777777777778,69.65222222222222,37.24,201.7,72.52,30.7,0.8,462:460:456
243.0,226.0,75.0,131.0,2172.69,17.6,51.510944,-0.11269494,7.6,29.0,0.036022402,62.34,70.80000000000001,37.21,201.1,72.62,30.65,0.8,463:460
244.0,223.0,76.0,131.0,2180.5,17.4,51.510937,-0.112804994,7.62,28.0,0.036173753,61.956,69.434,37.11,200.0,72.25,30.65,0.8,465:460:462
245.0,222.0,76.0,130.0,2188.5,17.4,51.510925,-0.11291899,7.68,28.0,0.03632511,61.68222222222224,69.71666666666667,36.95,198.3,71.49,30.65,0.8,465
246.0,223.0,75.0,130.0,2196.9,17.0,51.510914,-0.11303793,7.86,28.0,0.036476463,61.36636363636364,69.99363636363636,36.78,197.3,70.89,30.7,0.8,458:458:462
247.0,226.0,75.0,130.0,2205.6,16.8,51.510902,-0.11316299,8.1,29.0,0.036627818,60.986,70.59799999999998,36.5,202.1,71.91,30.65,0.8,458:460
248.0,226.0,76.0,130.0,2214.9,16.6,51.51089,-0.113294914,8.44,28.0,0.036779173,60.71111111111112,69.37888888888888,36.21,207.8,73.14,30.65,0.8,451:462
249.0,224.0,78.0,130.0,2224.5,16.4,51.51088,-0.11343196,8.8,27.0,0.036930528,60.57363636363636,69.04818181818182,35.96,212.9,74.25,30.65,0.8,456:455
250.0,224.0,78.0,130.0,2234.4,16.2,51.510868,-0.11357395,9.18,27.0,0.037081882,60.434000000000005,70.71900000000001,35.88,211.0,73.85,30.65,0.8,460:460
251.0,222.0,78.0,130.0,2244.6,16.0,51.51086,-0.11371896,9.54,27.0,0.037233237,60.25555555555555,71.28666666666668,35.8,209.2,73.45,30.65,0.8,456:460:458
252.0,222.0,76.0,130.0,2254.8,15.8,51.51084,-0.11386396,9.84,28.0,0.037384592,59.968181818181826,71.11545454545454,35.64,208.4,73.39,30.65,0.8,458:455
253.0,224.0,75.0,130.0,2265.1,15.8,51.51082,-0.114007965,10.04,29.0,0.037535947,59.46500000000001,70.02399999999999,35.43,207.9,73.23,30.65,0.8,460:456:456
254.0,227.0,76.0,131.0,2275.5,15.6,51.5108,-0.11415297,10.2,29.0,0.0376873,59.35555555555555,70.71666666666667,35.26,205.2,71.8,30.65,0.8,451
255.0,226.0,79.0,131.0,2285.9,15.6,51.510777,-0.114298984,10.3,27.0,0.037838656,59.42090909090908,70.03545454545454,35.19,203.7,71.26,30.65,0.8,919:453
256.0,220.0,79.0,131.0,2296.4,15.4,51.510754,-0.11444592,10.36,27.0,0.037838656,59.463,69.25699999999999,35.14,202.5,70.92,30.65,0.8,458:456
257.0,222.0,79.0,131.0,2307.0,15.2,51.510735,-0.11459495,10.44,27.0,0.03799001,59.46777777777778,69.4211111111111,35.11,201.9,70.7,30.65,0.8,456:458
258.0,222.0,77.0,131.0,2317.8,15.0,51.51071,-0.11474599,10.54,28.0,0.038141366,59.48636363636363,70.58545454545455,35.15,203.0,70.83,30.65,0.7,451:458
259.0,222.0,76.0,131.0,2328.69,14.6,51.510693,-0.11489996,10.64,28.0,0.03829272,59.658,69.322,35.38,202.2,70.07,30.65,0.7,458:458
260.0,223.0,74.0,131.0,2339.8,14.4,51.51067,-0.115055956,10.78,29.0,0.038444076,59.76555555555555,70.07888888888888,35.57,201.6,69.54,30.65,0.7,453:460
261.0,223.0,74.0,131.0,2351.1,14.2,51.510643,-0.11521295,10.94,29.0,0.03859543,59.712727272727264,70.20636363636362,35.68,201.2,69.38,30.6,0.7,913
262.0,224.0,74.0,131.0,2362.4,14.0,51.510612,-0.11536994,11.08,29.0,0.038746785,59.685,69.301,35.78,201.7,69.59,30.65,0.7,460:456:458
263.0,225.0,74.0,131.0,2373.9,13.6,51.510582,-0.11552593,11.22,29.0,0.03889814,59.73,69.80444444444444,35.87,202.6,69.96,30.65,0.7,458:456
264.0,224.0,75.0,131.0,2385.4,13.6,51.510544,-0.115682,11.34,29.0,0.03904949,59.841818181818184,69.64,36.03,202.0,69.55,30.65,0.7,456:453
265.0,222.0,75.0,131.0,2397.0,13.4,51.51051,-0.11583698,11.44,28.0,0.039200846,59.961,71.33699999999999,36.12,201.6,69.28,30.65,0.7,453:453
266.0,226.0,75.0,131.0,2408.5,13.4,51.51047,-0.115991965,11.48,29.0,0.0393522,59.95555555555555,71.34,36.14,201.5,69.22,30.65,0.7,453:451
267.0,226.0,75.0,131.0,2419.9,13.4,51.51043,-0.11614393,11.5,29.0,0.039503556,59.86636363636365,70.68454545454546,36.13,201.2,69.16,30.65,0.7,449:449:453
268.0,222.0,76.0,131.0,2431.19,13.6,51.51039,-0.11629396,11.46,28.0,0.03965491,59.879,70.01,35.99,200.5,69.1,30.6,0.7,453:455
269.0,222.0,76.0,131.0,2442.3,13.6,51.510353,-0.11644199,11.38,28.0,0.039806265,60.006666666666675,70.93555555555557,36.07,199.8,69.24,30.6,0.7,453:456:455
270.0,224.0,75.0,131.0,2453.19,13.8,51.510315,-0.11658699,11.24,29.0,0.03995762,60.17272727272727,70.80090909090909,36.34,199.2,69.58,30.6,0.7,451:456
271.0,225.0,76.0,131.0,2464.0,13.8,51.510277,-0.11672999,11.1,28.0,0.040108975,60.237,68.589,36.58,198.4,69.86,30.6,0.7,904
272.0,223.0,76.0,132.0,2474.69,13.8,51.51024,-0.11687097,10.96,28.0,0.04026033,59.99555555555556,68.69999999999999,36.75,198.7,70.25,30.6,0.7,458:456
273.0,224.0,76.0,133.0,2485.4,13.8,51.510197,-0.11701095,10.84,28.0,0.040411685,59.95363636363636,69.26636363636364,36.82,200.4,70.77,30.6,0.7,449:458
274.0,222.0,77.0,133.0,2496.0,13.8,51.51016,-0.11714992,10.74,28.0,0.04056304,60.214,69.277,36.86,201.1,70.8,30.6,0.7,455:455
275.0,224.0,75.0,133.0,2506.6,13.6,51.51012,-0.11728898,10.68,29.0,0.040714394,60.635555555555555,69.39222222222223,36.88,200.9,70.44,30.6,0.7,451:458:460
276.0,222.0,75.0,132.0,2517.3,13.4,51.51008,-0.11742896,10.66,28.0,0.04086575,61.07454545454546,70.14454545454545,36.89,200.8,70.08,30.6,0.7,455:456
277.0,225.0,75.0,132.0,2528.0,13.4,51.510036,-0.11756793,10.66,29.0,0.041017104,61.297,70.98400000000001,36.91,199.1,69.84,30.55,0.7,460:462
278.0,222.0,75.0,132.0,2538.8,13.4,51.509995,-0.117706984,10.68,28.0,0.04116846,61.326666666666675,70.09555555555556,36.93,197.6,69.63,30.55,0.7,919
279.0,222.0,76.0,132.0,2549.4,13.4,51.509953,-0.11784495,10.68,28.0,0.041319814,61.36181818181817,68.88636363636364,36.9,197.4,69.38,30.55,0.7,462:458
280.0,222.0,74.0,132.0,2560.0,13.6,51.50991,-0.11798099,10.68,29.0,0.04147117,61.50099999999999,69.886,36.92,195.7,67.96,30.55,0.7,462:462
281.0,227.0,74.0,132.0,2570.4,13.6,51.50987,-0.11811593,10.62,29.0,0.041622523,61.596666666666664,70.69666666666666,36.99,194.2,67.52,30.55,0.7,921
282.0,223.0,75.0,131.0,2580.69,13.8,51.509827,-0.118248954,10.54,28.0,0.041773878,61.697272727272725,70.08636363636364,37.06,193.2,67.52,30.6,0.7,931:460
283.0,222.0,76.0,131.0,2590.9,13.8,51.50978,-0.11837695,10.42,28.0,0.04192523,61.852,70.08500000000001,37.11,194.0,67.88,30.6,0.7,463:467
284.0,223.0,76.0,131.0,2601.0,13.8,51.509735,-0.118501924,10.32,28.0,0.042076584,62.041111111111114,71.2311111111111,37.11,194.6,68.01,30.6,0.7,467:462
285.0,223.0,75.0,130.0,2611.1,13.8,51.509686,-0.11862497,10.22,28.0,0.04222794,62.2,71.79636363636364,37.06,194.9,67.9,30.6,0.7,469:469
286.0,224.0,74.0,130.0,2621.1,13.8,51.509636,-0.118745,10.14,29.0,0.042379294,62.339,70.774,37.1,196.2,68.66,30.55,0.7,463:469
287.0,225.0,74.0,130.0,2631.2,13.8,51.509586,-0.11886494,10.1,29.0,0.04253065,62.52,70.5411111111111,37.17,198.0,69.57,30.55,0.7,938:463
288.0,224.0,75.0,129.0,2641.3,13.8,51.509533,-0.11898397,10.08,29.0,0.042682003,62.74454545454546,71.57181818181817,37.23,199.9,70.08,30.55,0.7,469:472
289.0,222.0,75.0,129.0,2651.5,13.6,51.50948,-0.11910199,10.1,28.0,0.042833358,62.907,71.065,37.26,199.7,70.19,30.55,0.7,465:467
290.0,223.0,74.0,129.0,2661.7,13.6,51.509422,-0.11921899,10.12,29.0,0.042984713,62.986666666666665,71.49222222222221,37.28,198.4,70.08,30.55,0.7,469:470
291.0,223.0,74.0,128.0,2671.9,13.4,51.509365,-0.119334996,10.16,29.0,0.043136068,63.08363636363637,70.81636363636363,37.24,197.8,70.57,30.55,0.7,472:465
292.0,222.0,74.0,128.0,2682.3,13.4,51.509308,-0.11945,10.22,29.0,0.043287423,63.303999999999995,72.53099999999999,37.18,197.6,71.02,30.55,0.7,470:469
293.0,224.0,73.0,128.0,2692.6,13.2,51.509247,-0.119564,10.26,29.0,0.043438777,63.46333333333334,71.91666666666667,37.07,197.9,71.42,30.55,0.7,472:467
294.0,224.0,74.0,128.0,2703.0,13.2,51.509186,-0.11967598,10.3,29.0,0.043590132,63.73272727272728,71.31363636363636,36.79,198.3,71.8,30.55,0.7,469:472
295.0,222.0,73.0,128.0,2713.5,13.2,51.50912,-0.11978695,10.36,29.0,0.043741487,64.032,71.361,36.48,198.7,72.12,30.55,0.7,938
296.0,223.0,73.0,128.0,2723.9,13.0,51.509056,-0.11989692,10.4,29.0,0.04389284,64.2811111111111,72.30777777777777,36.15,198.8,72.3,30.55,0.7,469:472
297.0,222.0,73.0,128.0,2734.5,13.0,51.50899,-0.12000597,10.44,29.0,0.044044197,64.37636363636364,73.1109090909091,35.86,198.8,72.49,30.55,0.7,467:469:467
298.0,223.0,74.0,128.0,2745.1,12.8,51.508926,-0.12011594,10.5,29.0,0.04419555,64.29111111111112,72.49444444444444,35.58,198.7,72.67,30.55,0.7,470
299.0,222.0,73.0,128.0,2755.7,12.8,51.508858,-0.120223984,10.54,29.0,0.044346906,64.13300000000001,72.259,35.46,195.7,72.2,30.55,0.7,469:465
300.0,227.0,73.0,128.0,2766.4,12.6,51.50879,-0.12033295,10.58,30.0,0.04449826,64.04454545454546,73.01454545454546,35.36,192.3,71.61,30.55,0.7,469:469:462
301.0,227.0,75.0,128.0,2777.1,12.4,51.50872,-0.120439984,10.64,29.0,0.044649616,63.90400000000001,73.515,35.28,192.1,71.8,30.55,0.7,469:472:463
302.0,223.0,78.0,128.0,2787.9,12.4,51.50865,-0.12054794,10.68,27.0,0.044800967,63.76222222222222,71.12888888888888,35.21,193.3,72.31,30.55,0.7,469:467
303.0,221.0,77.0,128.0,2798.8,12.2,51.50858,-0.120657,10.74,27.0,0.04495232,63.70090909090911,70.77727272727272,35.28,193.6,72.22,30.55,0.7,472
304.0,223.0,77.0,128.0,2809.7,12.0,51.508507,-0.120762944,10.8,28.0,0.045103677,63.811,70.3,35.36,193.9,72.12,30.55,0.7,463:470
305.0,226.0,76.0,128.0,2820.8,11.8,51.508427,-0.12085397,10.88,28.0,0.04525503,63.97888888888888,71.06222222222222,35.49,195.5,72.52,30.55,0.7,474:472:465
306.0,225.0,76.0,128.0,2832.0,11.4,51.50834,-0.120936945,10.98,28.0,0.045406386,64.09636363636365,70.8281818181818,35.64,197.0,72.83,30.55,0.7,474:472
307.0,222.0,78.0,128.0,2843.4,11.2,51.50825,-0.12101498,11.1,27.0,0.04555774,64.051,70.353,35.88,198.2,72.83,30.55,0.7,474:479
308.0,225.0,78.0,128.0,2854.9,10.8,51.50816,-0.121090926,11.22,28.0,0.045709096,63.90111111111111,70.83666666666666,36.17,199.0,72.81,30.55,0.7,467:477
309.0,222.0,78.0,128.0,2866.7,10.4,51.508064,-0.12116493,11.4,27.0,0.04586045,63.78,70.92818181818181,36.65,198.7,72.71,30.55,0.7,479:470
310.0,223.0,79.0,128.0,2878.6,10.2,51.507965,-0.12123895,11.56,27.0,0.046011806,63.71300000000001,69.53699999999999,37.02,199.5,73.16,30.5,0.7,479
311.0,226.0,77.0,127.0,2890.6,9.8,51.50787,-0.12131296,11.72,28.0,0.04616316,63.669999999999995,69.93777777777778,37.38,200.5,73.65,30.5,0.7,1437
312.0,223.0,78.0,127.0,2902.8,9.4,51.50777,-0.12138597,11.88,27.0,0.046314515,63.63636363636363,70.0381818181818,37.95,199.7,73.25,30.55,0.7,477:479
