time,watts,cadence,heartrate,distance,velocity_smooth,torque,PercentageinZ2,VerticalOscillation,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,hrv
1281.0,506.0,88.0,132.0,4323.77,4.283,55.0,0.00026021336,83.7,49.323,80.36,29.13,331.0,100.9,393:787
1282.0,507.0,88.0,133.0,4328.06,4.283,55.0,0.00026021336,83.7,48.528888888888886,82.4688888888889,30.0,332.8,101.9,393:395
1283.0,504.0,88.0,134.0,4332.34,4.283,55.0,0.00026021336,83.0,48.08888888888888,81.69,30.69,334.3,102.5,391:389
1284.0,514.0,88.0,134.0,4336.65,4.311,56.0,0.00026021336,83.0,48.04666666666666,81.20083333333334,31.1,335.7,103.0,400:787
1285.0,523.0,88.0,135.0,4340.98,4.329,57.0,0.00026021336,84.7,48.33333333333333,79.66555555555554,31.51,337.2,103.5,391:400
1286.0,524.0,88.0,136.0,4345.31,4.329,57.0,0.00026021336,84.7,48.587,80.14,32.23,336.5,103.7,393:395:405
1287.0,521.0,88.0,136.0,4349.61,4.292,57.0,0.00026021336,86.7,48.73454545454545,78.84363636363638,33.02,335.2,104.0,391:393:391
1288.0,520.0,88.0,137.0,4353.9,4.292,56.0,0.00026021336,90.7,48.885555555555555,80.39555555555555,33.78,333.3,104.8,398:397:395
1289.0,527.0,88.0,138.0,4358.16,4.264,57.0,0.00026021336,88.7,49.01090909090908,78.80636363636364,34.44,333.2,105.8,395:395
1290.0,518.0,88.0,139.0,4362.4,4.245,56.0,0.00026021336,89.7,49.071111111111115,80.58555555555557,35.07,333.7,107.0,395:393:395
1291.0,516.0,88.0,139.0,4366.64,4.236,56.0,0.00026021336,89.7,48.99400000000001,78.43599999999999,35.71,338.0,109.7,796
1292.0,515.0,88.0,139.0,4370.87,4.227,56.0,0.00026021336,89.7,48.811,79.309,36.14,341.9,111.5,398:397:393
1293.0,516.0,88.0,140.0,4375.1,4.227,56.0,0.00026021336,87.7,48.57,77.853,36.38,345.4,112.5,395:391
1294.0,518.0,88.0,141.0,4379.32,4.217,56.0,0.00026021336,88.7,48.340999999999994,79.55799999999999,36.56,347.7,113.4,388:400:395
1295.0,518.0,88.0,142.0,4383.55,4.236,56.0,0.00026021336,88.7,48.08272727272728,77.51454545454546,36.5,345.6,113.7,398:395
1296.0,526.0,88.0,142.0,4387.78,4.236,57.0,0.00026021336,91.7,48.12111111111111,78.56555555555555,36.26,344.4,114.2,391:395
1297.0,527.0,88.0,142.0,4392.01,4.227,57.0,0.00026021336,91.7,48.35799999999999,77.10400000000001,36.06,344.4,115.2,787
1298.0,534.0,88.0,142.0,4396.26,4.245,58.0,0.00026021336,90.7,48.52444444444444,77.1211111111111,35.94,345.0,116.5,395:391:384
1299.0,538.0,88.0,143.0,4400.52,4.264,58.0,0.00026021336,91.7,48.35272727272727,77.48,35.76,346.3,117.8,393:395:395
1300.0,529.0,88.0,143.0,4404.77,4.245,57.0,0.00026021336,90.7,48.049,76.851,35.58,347.7,119.1,2358:397:389
1301.0,527.0,88.0,145.0,4409.01,4.245,57.0,0.00026021336,90.7,47.78818181818181,76.34818181818181,35.21,345.0,117.6,395:393:395
1302.0,524.0,88.0,144.0,4413.27,4.255,57.0,0.00026021336,90.7,47.526666666666664,77.33666666666666,34.89,343.5,116.9,388:391:393
1303.0,522.0,88.0,144.0,4417.53,4.264,57.0,0.00026021336,90.7,47.355,76.752,34.65,343.7,117.4,388:395:395
1304.0,527.0,88.0,144.0,4421.79,4.264,57.0,0.00026021336,91.7,47.291,76.99499999999999,34.52,344.4,117.7,391
1305.0,527.0,88.0,145.0,4426.04,4.245,57.0,0.00026021336,92.7,47.35699999999999,76.777,34.46,345.3,118.1,779:786
1306.0,533.0,88.0,146.0,4430.28,4.245,58.0,0.00026021336,94.5,47.408,77.011,34.37,347.3,118.6,391:395:391
1307.0,529.0,88.0,146.0,4434.52,4.236,57.0,0.00026021336,94.5,47.10272727272727,75.98454545454545,34.27,350.6,119.4,388:389
1308.0,524.0,88.0,147.0,4438.75,4.227,57.0,0.00026021336,91.7,46.85888888888889,77.15555555555555,34.17,353.9,120.3,388:384:393
1309.0,513.0,88.0,147.0,4442.97,4.217,56.0,0.00026021336,89.7,46.892999999999994,76.36000000000001,34.06,354.5,119.2,395:391
1310.0,514.0,88.0,147.0,4447.17,4.199,56.0,0.00026021336,89.7,47.17363636363637,75.7909090909091,33.95,354.7,118.2,388:386:388
1311.0,514.0,88.0,147.0,4451.37,4.199,56.0,0.00026021336,89.7,47.59222222222222,76.0311111111111,33.88,353.9,118.3,382:395:388
1312.0,517.0,88.0,147.0,4455.56,4.189,56.0,0.00026021336,91.7,47.821,75.6,33.76,354.2,118.6,379:395
1313.0,516.0,88.0,148.0,4459.75,4.189,56.0,0.00026021336,91.7,47.680909090909104,76.59818181818183,33.57,356.2,119.2,388:386:389
1314.0,518.0,88.0,148.0,4463.96,4.217,56.0,0.00026021336,91.7,47.486666666666665,75.42333333333333,33.4,358.1,119.8,379:391
1315.0,531.0,88.0,148.0,4468.2,4.236,58.0,0.00026021336,93.7,47.238,76.33500000000001,33.27,359.7,119.9,391:386:388
1316.0,533.0,88.0,150.0,4472.44,4.245,58.0,0.00026021336,93.7,46.95100000000001,74.491,33.12,361.4,120.1,386:377:395
1317.0,534.0,88.0,150.0,4476.7,4.255,58.0,0.00026021336,92.7,46.555,76.747,32.93,363.4,120.6,388
1318.0,530.0,88.0,149.0,4480.96,4.264,58.0,0.00026021336,91.7,46.278,74.10799999999999,32.76,362.9,120.3,386:384:389
1319.0,528.0,88.0,149.0,4485.22,4.264,57.0,0.00026021336,91.7,46.245,76.27799999999999,32.62,361.7,119.7,388
1320.0,523.0,88.0,149.0,4489.51,4.283,57.0,0.00026021336,89.7,46.133,72.905,32.63,363.0,120.7,391
1321.0,523.0,88.0,150.0,4493.8,4.292,57.0,0.00026021336,87.7,46.03,76.59700000000001,32.63,364.4,121.6,773:393:382
1322.0,526.0,88.0,150.0,4498.11,4.311,57.0,0.00026021336,88.7,45.89,73.5681818181818,32.66,367.0,122.6,388:389:388
1323.0,525.0,88.0,149.0,4502.42,4.311,57.0,0.00026021336,88.7,45.66444444444444,75.16555555555556,32.72,371.0,123.7,391:384
1324.0,526.0,88.0,150.0,4506.73,4.301,57.0,0.00026021336,87.7,45.356,72.424,32.74,373.1,123.8,384:386:379
1325.0,526.0,88.0,150.0,4511.03,4.311,57.0,0.00026021336,87.7,44.919,75.357,32.76,374.3,123.5,397:389
1326.0,521.0,88.0,150.0,4515.35,4.311,57.0,0.00026021336,88.7,44.373,73.96700000000001,32.76,371.4,122.0,386:389:389
1327.0,520.0,88.0,150.0,4519.65,4.311,56.0,0.00026021336,87.7,43.99,75.958,32.76,368.7,120.7,391:386:384
1328.0,525.0,88.0,151.0,4523.96,4.301,57.0,0.00026021336,88.7,43.925,73.47900000000001,32.82,368.9,121.8,388:391:389
1329.0,529.0,88.0,152.0,4528.25,4.292,57.0,0.00026021336,88.7,44.028000000000006,74.98800000000001,32.87,370.3,122.6,386:386:393
1330.0,526.0,88.0,151.0,4532.53,4.283,57.0,0.00026021336,88.7,44.102,72.976,32.91,373.5,123.2,395:388
1331.0,525.0,88.0,151.0,4536.79,4.264,57.0,0.00026021336,88.7,44.214000000000006,76.00200000000001,32.94,374.2,123.4,386:386:382
1332.0,526.0,88.0,150.0,4541.07,4.273,57.0,0.00026021336,88.7,44.220000000000006,73.313,32.98,374.3,123.4,389:386
1333.0,528.0,88.0,151.0,4545.35,4.273,57.0,0.00026021336,88.7,44.31,75.44700000000002,32.98,375.3,124.1,379:397:389
1334.0,526.0,88.0,151.0,4549.61,4.264,57.0,0.00026021336,88.7,44.42700000000001,73.874,32.98,376.4,124.7,388:388
1335.0,529.0,88.0,151.0,4553.88,4.273,57.0,0.00026021336,91.7,44.649,75.24699999999999,33.07,377.5,125.2,391:386:388
1336.0,526.0,88.0,152.0,4558.15,4.264,57.0,0.00026021336,91.7,44.853,73.47800000000001,33.15,378.2,125.7,389:391
1337.0,523.0,88.0,152.0,4562.41,4.264,57.0,0.00026021336,91.7,45.01800000000001,74.62700000000001,33.19,377.4,125.9,391:384:386
1338.0,521.0,88.0,153.0,4566.67,4.264,57.0,0.00026021336,90.7,45.069,73.21399999999998,33.22,376.5,126.2,1172
1339.0,518.0,88.0,153.0,4570.94,4.264,56.0,0.00026021336,89.7,44.971,74.37500000000001,33.19,375.7,126.4,393:388:393
1340.0,516.0,88.0,152.0,4575.18,4.245,56.0,0.00026021336,89.7,44.762,73.385,33.19,375.1,126.6,386:391:388
1341.0,515.0,88.0,152.0,4579.42,4.236,56.0,0.00026021336,88.7,44.526,74.455,33.28,375.5,126.7,388:388:393
1342.0,511.0,88.0,152.0,4583.65,4.227,55.0,0.00026021336,87.7,44.31400000000001,73.735,33.38,375.9,126.9,393:393
1343.0,516.0,88.0,152.0,4587.89,4.245,56.0,0.00026021336,88.7,43.92272727272728,74.78454545454547,33.51,376.4,127.3,391:388:388
1344.0,521.0,88.0,152.0,4592.13,4.245,57.0,0.00026021336,90.7,43.70555555555555,74.11111111111111,33.57,376.4,127.7,393:386:391
1345.0,525.0,88.0,152.0,4596.38,4.245,57.0,0.00026021336,89.7,43.989,74.965,33.59,376.3,128.1,388:395:391
1346.0,519.0,88.0,152.0,4600.64,4.255,56.0,0.00026021336,86.7,44.42727272727273,73.9081818181818,33.62,372.9,127.1,393:386
1347.0,519.0,88.0,152.0,4604.88,4.245,56.0,0.00026021336,87.7,44.72222222222222,76.22,33.66,369.6,126.5,388:391:395
1348.0,512.0,88.0,153.0,4609.13,4.245,56.0,0.00026021336,86.7,44.690999999999995,74.62700000000001,33.75,366.7,126.7,384:395
1349.0,509.0,88.0,153.0,4613.36,4.227,55.0,0.00026021336,86.7,44.70454545454545,74.81454545454545,33.79,365.5,126.9,391:397
1350.0,515.0,88.0,153.0,4617.56,4.208,56.0,0.00026021336,88.7,44.78444444444445,75.00777777777779,33.82,365.0,127.0,391:391:393
1351.0,511.0,88.0,154.0,4621.78,4.217,55.0,0.00026021336,87.7,44.75333333333333,74.24555555555555,33.86,362.4,126.4,389:386:391
1352.0,510.0,88.0,152.0,4626.0,4.217,55.0,0.00026021336,88.7,44.68666666666667,75.825,33.92,359.0,125.5,785:393:395
1353.0,507.0,88.0,154.0,4630.23,4.227,55.0,0.00026021336,87.7,44.925555555555555,76.42000000000002,34.08,358.0,125.8,393:389:393
1354.0,513.0,88.0,154.0,4634.43,4.208,56.0,0.00026021336,88.7,45.346,76.437,34.24,357.6,126.2,393:395:395
1355.0,517.0,88.0,154.0,4638.65,4.217,56.0,0.00026021336,88.7,45.38999999999999,75.7218181818182,34.37,357.5,126.5,782:391:397
1356.0,513.0,88.0,154.0,4642.88,4.227,56.0,0.00026021336,87.7,45.16111111111112,76.41555555555556,34.49,358.5,126.9,395:393:395
1357.0,515.0,88.0,154.0,4647.1,4.227,56.0,0.00026021336,85.7,44.89300000000001,75.02900000000001,34.6,359.6,127.4,388:391
1358.0,517.0,88.0,154.0,4651.36,4.255,56.0,0.00026021336,85.7,44.74999999999999,75.773,34.79,360.1,127.6,398:397:391
1359.0,515.0,88.0,154.0,4655.62,4.255,56.0,0.00026021336,84.7,44.848,73.934,34.99,360.5,127.8,391:395
1360.0,517.0,88.0,155.0,4659.86,4.245,56.0,0.00026021336,84.7,44.86600000000001,75.674,35.19,361.0,128.2,391:395:395
1361.0,516.0,88.0,154.0,4664.1,4.236,56.0,0.00026021336,86.7,44.803999999999995,73.604,35.36,360.6,128.3,388:389
1362.0,523.0,88.0,154.0,4668.36,4.264,57.0,0.00026021336,88.7,44.67100000000001,76.628,35.5,359.1,128.0,389:391:388
1363.0,540.0,88.0,155.0,4672.62,4.264,59.0,0.00026021336,93.7,44.597,74.43299999999999,35.66,358.9,127.7,391:393:389
1364.0,541.0,88.0,155.0,4676.92,4.301,59.0,0.00026021336,93.7,44.748,76.54100000000001,35.82,359.0,127.3,389:388
1365.0,539.0,88.0,156.0,4681.24,4.311,58.0,0.00026021336,92.7,44.831,74.78999999999999,36.1,358.5,127.6,1164:386
1366.0,534.0,88.0,156.0,4685.53,4.292,58.0,0.00026021336,92.7,44.76,76.36333333333333,36.3,358.4,128.1,388:389:393
1367.0,534.0,88.0,156.0,4689.81,4.283,58.0,0.00026021336,92.7,44.52636363636364,74.38818181818182,36.44,358.7,128.5,393:386
1368.0,531.0,88.0,156.0,4694.1,4.292,58.0,0.00026021336,92.7,44.384,77.13199999999999,36.58,358.9,128.8,386:393:386
1369.0,525.0,88.0,156.0,4698.4,4.292,57.0,0.00026021336,92.7,44.401,75.018,36.74,358.7,128.6,393:384
1370.0,524.0,88.0,156.0,4702.68,4.283,57.0,0.00026021336,92.7,44.523,77.244,36.97,357.5,128.1,382:382
1371.0,517.0,88.0,156.0,4706.94,4.264,56.0,0.00026021336,90.7,44.563,74.674,37.16,355.7,127.6,391:393:381
1372.0,514.0,88.0,156.0,4711.21,4.273,56.0,0.00026021336,89.7,44.257000000000005,76.378,37.29,353.7,127.2,386:384:386
1373.0,515.0,88.0,156.0,4715.49,4.273,56.0,0.00026021336,89.7,43.985,75.411,37.34,353.3,127.6,381:384:391
1374.0,517.0,88.0,156.0,4719.77,4.283,56.0,0.00026021336,89.7,43.947,77.14,37.37,351.9,127.6,382:389:386
1375.0,512.0,88.0,155.0,4724.04,4.273,56.0,0.00026021336,88.7,44.057,74.61,37.39,348.3,126.7,382:384:382
1376.0,507.0,88.0,155.0,4728.3,4.255,55.0,0.00026021336,87.7,44.141,76.51699999999998,37.42,346.3,126.4,382:381:389
1377.0,503.0,88.0,155.0,4732.53,4.236,55.0,0.00026021336,87.7,43.906,74.063,37.45,345.6,126.5,379:386:384
1378.0,502.0,88.0,155.0,4736.77,4.236,54.0,0.00026021336,88.7,43.633,76.024,37.45,346.7,127.1,377:377
1379.0,501.0,88.0,154.0,4741.0,4.227,54.0,0.00026021336,87.7,43.663,75.51899999999998,37.5,343.5,125.4,381:381:375
1380.0,500.0,88.0,156.0,4745.24,4.245,54.0,0.00026021336,85.7,43.802,76.251,37.54,339.9,123.8,389:382
1381.0,503.0,88.0,156.0,4749.49,4.245,55.0,0.00026021336,85.7,44.154,75.70700000000001,37.55,336.1,122.7,384:384
1382.0,504.0,88.0,156.0,4753.76,4.264,55.0,0.00026021336,85.7,44.471,76.947,37.48,334.3,122.1,375:393:379
1383.0,508.0,88.0,156.0,4758.01,4.255,55.0,0.00026021336,85.7,44.894,77.253,37.38,333.4,121.7,386:388:384
1384.0,516.0,88.0,156.0,4762.25,4.245,56.0,0.00026021336,88.7,45.407,77.62500000000001,37.29,331.5,121.1,382:389
1385.0,525.0,88.0,156.0,4766.51,4.255,57.0,0.00026021336,91.7,45.79272727272728,76.29181818181819,37.23,330.5,120.8,381:384:384
1386.0,527.0,88.0,156.0,4770.77,4.264,57.0,0.00026021336,91.7,45.821111111111115,78.07333333333334,37.21,331.7,121.5,386:389
1387.0,522.0,88.0,155.0,4775.03,4.255,57.0,0.00026021336,91.7,45.25699999999999,77.177,37.18,333.1,122.2,384:381:393
1388.0,530.0,88.0,156.0,4779.28,4.255,58.0,0.00026021336,93.7,44.09727272727273,77.44272727272727,37.11,334.9,123.0,386:388:388
1389.0,527.0,88.0,156.0,4783.54,4.264,57.0,0.00026021336,92.7,43.08555555555555,77.75888888888888,37.05,336.5,123.6,384:384:388
1390.0,522.0,88.0,157.0,4787.79,4.245,57.0,0.00026021336,90.7,42.58444444444444,76.60333333333334,36.99,334.6,122.3,391:384
1391.0,514.0,88.0,156.0,4792.01,4.217,56.0,0.00026021336,88.7,42.424166666666665,78.14750000000001,36.97,333.3,121.9,382:393:384
1392.0,516.0,88.0,156.0,4796.21,4.199,56.0,0.00026021336,88.7,42.330000000000005,76.81222222222223,36.99,332.5,122.1,389:389
1393.0,513.0,88.0,157.0,4800.4,4.199,56.0,0.00026021336,88.7,42.114,77.35900000000001,36.94,333.6,122.4,391:389
1394.0,520.0,88.0,157.0,4804.62,4.208,56.0,0.00026021336,90.7,41.699090909090906,77.7109090909091,36.89,334.7,122.7,386:386:395
1395.0,523.0,88.0,158.0,4808.84,4.227,57.0,0.00026021336,91.7,41.142222222222216,77.83222222222223,36.75,336.0,122.3,391:386
1396.0,517.0,88.0,156.0,4813.06,4.217,56.0,0.00026021336,88.7,41.012,76.97999999999999,36.61,337.0,121.9,386
1397.0,511.0,88.0,158.0,4817.3,4.236,55.0,0.00026021336,87.7,41.15,78.436,36.48,337.2,121.5,782:386
1398.0,516.0,88.0,158.0,4821.55,4.255,56.0,0.00026021336,87.7,41.059000000000005,76.304,36.33,337.2,121.5,386:386
1399.0,516.0,88.0,158.0,4825.81,4.264,56.0,0.00026021336,87.7,40.812,78.35,36.24,338.0,121.7,391:391:391
1400.0,524.0,88.0,157.0,4830.1,4.292,57.0,0.00026021336,87.7,40.366,76.299,36.19,339.4,122.2,397:391:391
1401.0,529.0,88.0,157.0,4834.42,4.311,57.0,0.00026021336,88.7,40.178999999999995,78.65299999999999,36.2,341.5,122.5,388:391:393
1402.0,525.0,88.0,158.0,4838.72,4.301,57.0,0.00026021336,88.7,40.543,77.579,36.22,343.3,122.7,395:386:386
1403.0,527.0,88.0,157.0,4843.03,4.311,57.0,0.00026021336,88.7,40.976,78.87,36.24,343.5,122.5,384:386:389
1404.0,526.0,88.0,157.0,4847.36,4.329,57.0,0.00026021336,87.7,41.26800000000001,76.624,36.24,343.3,122.4,391:388:382
1405.0,524.0,88.0,157.0,4851.67,4.311,57.0,0.00026021336,87.7,41.30800000000001,78.53,36.23,342.9,122.3,395:386
1406.0,521.0,88.0,158.0,4855.98,4.311,57.0,0.00026021336,87.7,41.17399999999999,76.23499999999999,36.24,340.7,121.6,391:393:388
1407.0,529.0,88.0,159.0,4860.28,4.301,57.0,0.00026021336,92.7,41.27,78.713,36.26,337.7,120.6,388
1408.0,519.0,88.0,159.0,4864.57,4.292,56.0,0.00026021336,91.7,41.395,76.76500000000001,36.25,335.3,120.1,384:386:388
1409.0,519.0,88.0,158.0,4868.88,4.301,56.0,0.00026021336,91.7,41.60363636363636,78.7781818181818,36.21,333.6,119.9,393:391
1410.0,516.0,88.0,158.0,4873.15,4.273,56.0,0.00026021336,91.7,41.79777777777778,77.70666666666665,36.08,333.7,120.5,386:388
1411.0,506.0,88.0,158.0,4877.42,4.264,55.0,0.00026021336,89.7,41.987,79.866,35.94,335.0,121.2,389:393:389
1412.0,506.0,88.0,157.0,4881.68,4.264,55.0,0.00026021336,89.7,42.059000000000005,77.46000000000001,35.81,336.6,121.8,386:386
1413.0,508.0,88.0,157.0,4885.96,4.283,55.0,0.00026021336,89.7,42.007,79.28,35.76,335.3,122.2,395:389:388
1414.0,518.0,88.0,157.0,4890.23,4.264,56.0,0.00026021336,92.7,41.844,78.079,35.68,334.2,122.4,393:783
1415.0,518.0,88.0,158.0,4894.47,4.236,56.0,0.00026021336,94.5,41.709,79.34,35.55,333.7,122.2,777:386
1416.0,514.0,88.0,157.0,4898.65,4.189,56.0,0.00026021336,93.7,41.791,78.877,35.4,332.1,121.5,386:395
1417.0,514.0,88.0,157.0,4902.81,4.161,56.0,0.00026021336,94.5,41.731,79.047,35.24,328.9,120.1,391:393:393
1418.0,507.0,88.0,158.0,4906.95,4.143,55.0,0.00026021336,93.7,41.334545454545456,77.75999999999999,35.19,327.2,119.8,386:395:388
1419.0,503.0,88.0,158.0,4911.07,4.115,55.0,0.00026021336,91.7,40.69,79.77,35.17,325.9,119.8,379:393:395
1420.0,500.0,88.0,157.0,4915.16,4.096,54.0,0.00026021336,91.7,39.989,79.10000000000001,35.23,327.8,120.9,395:388
1421.0,505.0,88.0,158.0,4919.26,4.096,55.0,0.00026021336,94.5,39.701,80.161,35.3,329.6,121.9,388:391:391
1422.0,501.0,88.0,158.0,4923.38,4.115,54.0,0.00026021336,93.7,39.947,80.38699999999999,35.45,331.5,122.3,388:386:395
1423.0,497.0,88.0,158.0,4927.5,4.124,54.0,0.00026021336,93.7,40.145,79.36699999999999,35.65,331.1,121.5,397:388:388
1424.0,495.0,88.0,159.0,4931.64,4.133,54.0,0.00026021336,92.7,40.02454545454546,78.78909090909092,35.91,327.8,119.4,384:388:388
1425.0,501.0,88.0,157.0,4935.78,4.143,54.0,0.00026021336,92.7,39.65888888888889,78.3677777777778,36.19,328.7,119.8,389:391:382
1426.0,508.0,88.0,159.0,4939.95,4.171,55.0,0.00026021336,92.7,39.346,81.196,36.44,330.8,120.7,384:389:388
1427.0,507.0,88.0,158.0,4944.14,4.189,55.0,0.00026021336,91.7,39.346,79.52799999999999,36.55,332.1,121.1,388:393:386
1428.0,513.0,88.0,159.0,4948.34,4.199,56.0,0.00026021336,92.7,39.555,80.385,36.67,333.2,121.4,388:388
1429.0,513.0,88.0,159.0,4952.53,4.189,56.0,0.00026021336,93.7,39.849,78.391,36.82,332.4,121.2,389:391:386
1430.0,507.0,88.0,158.0,4956.73,4.199,55.0,0.00026021336,91.7,40.026,80.35999999999999,36.89,333.9,122.2,388:395
1431.0,503.0,88.0,159.0,4960.94,4.217,55.0,0.00026021336,89.7,40.166999999999994,80.064,36.94,335.9,123.2,388:388
1432.0,514.0,88.0,160.0,4965.2,4.255,56.0,0.00026021336,90.7,40.281000000000006,80.565,36.99,338.0,123.9,386:386:389
1433.0,516.0,88.0,159.0,4969.45,4.255,56.0,0.00026021336,90.7,40.456,79.441,37.13,337.0,123.5,397:386:391
1434.0,518.0,88.0,158.0,4973.7,4.245,56.0,0.00026021336,90.7,40.56500000000001,80.10400000000001,37.31,336.2,123.5,393:395
1435.0,513.0,88.0,159.0,4977.93,4.236,56.0,0.00026021336,90.7,40.44777777777777,79.67555555555556,37.5,338.1,124.8,391:388
1436.0,511.0,88.0,158.0,4982.18,4.245,55.0,0.00026021336,88.7,40.35583333333334,78.29833333333333,37.58,337.6,124.7,388:388:391
1437.0,513.0,88.0,159.0,4986.43,4.245,56.0,0.00026021336,91.7,40.52777777777778,79.77666666666667,37.66,337.1,124.5,395:389
1438.0,533.0,88.0,159.0,4990.69,4.264,58.0,0.00026021336,96.5,40.738,79.12199999999999,37.78,335.9,123.7,388:386:386
1439.0,523.0,88.0,158.0,4994.95,4.264,57.0,0.00026021336,92.7,40.861,80.22,37.89,335.3,123.4,384:384:389
1440.0,515.0,88.0,159.0,4999.21,4.264,56.0,0.00026021336,91.7,40.789,79.297,37.99,335.1,123.4,389:384
1441.0,508.0,88.0,158.0,5003.45,4.236,55.0,0.00026021336,90.7,40.78000000000001,79.83500000000001,38.03,336.6,124.3,384:386
1442.0,500.0,88.0,157.0,5007.65,4.199,54.0,0.00026021336,88.7,41.02000000000001,78.66000000000001,38.05,337.7,125.0,386:388:388
1443.0,493.0,88.0,159.0,5011.83,4.18,53.0,0.00026021336,88.7,41.31777777777777,79.69999999999999,38.07,335.8,124.3,386:379
1444.0,492.0,88.0,160.0,5016.0,4.171,53.0,0.00026021336,88.7,41.268,78.299,38.09,332.9,123.7,783:776
1445.0,489.0,88.0,160.0,5020.15,4.152,53.0,0.00026021336,87.7,41.198,80.58399999999999,38.09,329.8,123.0,386:393:386
1446.0,490.0,88.0,158.0,5024.29,4.143,53.0,0.00026021336,87.7,41.226,79.30499999999999,38.02,327.8,122.6,393:384:384
1447.0,493.0,88.0,159.0,5028.44,4.143,53.0,0.00026021336,87.7,41.309999999999995,80.47900000000001,37.95,326.8,122.6,393:388:386
1448.0,500.0,88.0,159.0,5032.58,4.143,54.0,0.00026021336,89.7,41.27181818181818,77.57727272727274,37.87,328.6,124.0,384:384:388
1449.0,511.0,88.0,158.0,5036.76,4.171,55.0,0.00026021336,90.7,41.087777777777774,80.30666666666667,37.78,330.4,124.7,388:388:388
1450.0,515.0,88.0,158.0,5040.93,4.171,56.0,0.00026021336,89.7,40.91,79.469,37.67,332.0,125.1,389:778
1451.0,517.0,88.0,159.0,5045.1,4.171,56.0,0.00026021336,89.7,41.027,79.94099999999999,37.55,333.6,126.3,382:382:393
1452.0,515.0,88.0,160.0,5049.28,4.189,56.0,0.00026021336,89.7,41.219,78.02299999999998,37.44,334.9,127.4,398:391
1453.0,520.0,88.0,159.0,5053.48,4.189,56.0,0.00026021336,90.7,41.39,78.62899999999999,37.37,335.9,128.5,386:386:393
1454.0,515.0,88.0,159.0,5057.67,4.199,56.0,0.00026021336,89.7,41.44,78.842,37.41,339.2,130.4,386:391
1455.0,512.0,88.0,159.0,5061.86,4.189,56.0,0.00026021336,87.7,41.483,77.13700000000001,37.43,343.0,132.0,395:391:391
1456.0,511.0,88.0,159.0,5066.06,4.199,55.0,0.00026021336,88.7,41.529999999999994,79.542,37.42,347.7,133.1,388:389
1457.0,510.0,88.0,159.0,5070.26,4.199,55.0,0.00026021336,88.7,41.483,78.746,37.37,351.7,134.1,391:391:391
1458.0,514.0,88.0,160.0,5074.48,4.227,56.0,0.00026021336,88.7,41.517,79.68299999999999,37.27,354.9,134.7,388:388:388
1459.0,516.0,88.0,158.0,5078.72,4.227,56.0,0.00026021336,88.7,41.65555555555556,78.6611111111111,37.26,353.8,133.3,395:386:393
1460.0,513.0,88.0,158.0,5082.93,4.217,56.0,0.00026021336,87.7,41.60818181818181,80.21,37.31,350.9,131.9,391:388:391
1461.0,507.0,88.0,158.0,5087.14,4.208,55.0,0.00026021336,86.7,41.648,78.215,37.42,346.0,130.6,393:389:395
1462.0,503.0,88.0,158.0,5091.34,4.199,55.0,0.00026021336,87.7,41.794,80.612,37.43,343.4,130.0,388:386:393
1463.0,500.0,88.0,159.0,5095.53,4.189,54.0,0.00026021336,87.7,41.931,77.247,37.43,340.9,129.5,391:395
1464.0,497.0,88.0,159.0,5099.73,4.199,54.0,0.00026021336,88.7,41.885000000000005,79.638,37.54,340.8,130.4,388:391:395
1465.0,497.0,88.0,159.0,5103.92,4.199,54.0,0.00026021336,88.7,41.465,78.395,37.7,340.6,131.5,393:389
1466.0,491.0,88.0,159.0,5108.12,4.189,53.0,0.00026021336,86.7,41.023,80.056,37.94,340.1,132.8,393:395
1467.0,490.0,88.0,160.0,5112.31,4.199,53.0,0.00026021336,86.7,40.909,78.99600000000001,38.15,338.7,133.1,393:389:400
1468.0,497.0,88.0,159.0,5116.51,4.199,54.0,0.00026021336,88.7,40.77,79.958,38.37,336.9,133.1,395:393:393
1469.0,497.0,88.0,157.0,5120.71,4.199,54.0,0.00026021336,89.7,40.607000000000006,78.95,38.48,335.4,131.8,393:391
1470.0,503.0,88.0,158.0,5124.91,4.199,55.0,0.00026021336,90.7,40.507,80.925,38.6,333.7,130.8,393:395:388
1471.0,512.0,88.0,159.0,5129.12,4.217,56.0,0.00026021336,92.7,40.479,79.83,38.74,332.3,130.5,395:391:391
1472.0,512.0,88.0,159.0,5133.34,4.208,56.0,0.00026021336,91.7,40.375,80.21600000000001,38.65,336.3,133.0,395:395
1473.0,517.0,88.0,160.0,5137.55,4.217,56.0,0.00026021336,91.7,40.151,79.242,38.55,335.4,132.8,391:395
1474.0,527.0,88.0,159.0,5141.81,4.255,57.0,0.00026021336,90.7,39.980999999999995,80.814,38.45,333.5,131.8,791:389:397
1475.0,531.0,88.0,159.0,5146.11,4.301,58.0,0.00026021336,90.7,39.78454545454545,79.28818181818181,38.42,335.5,132.1,397:391
1476.0,539.0,88.0,158.0,5150.43,4.32,58.0,0.00026021336,90.7,39.913333333333334,81.40111111111112,38.53,334.7,131.2,395:393:393
1477.0,532.0,88.0,160.0,5154.75,4.32,58.0,0.00026021336,88.7,40.02,79.62555555555555,38.83,330.3,129.0,393:393:388
1478.0,518.0,88.0,160.0,5159.06,4.311,56.0,0.00026021336,86.7,39.73727272727273,79.39545454545454,39.32,326.3,127.3,395:395
