time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,hrv
176.0,226.0,77.0,106.0,2133.4,6.0,-10.812279,165.81076,11.86,28.0,0.031743154,58.069,61.33,24.45,229.5,53.47,560
177.0,225.0,77.0,106.0,2144.9,6.0,-10.812176,165.81075,11.72,28.0,0.031924542,58.12181818181818,60.99454545454546,24.46,228.0,53.21,566:570
178.0,226.0,77.0,106.0,2156.4,6.0,-10.812075,165.81073,11.62,28.0,0.03210593,58.1888888888889,61.31888888888889,24.49,227.8,53.8,566:564
179.0,226.0,78.0,107.0,2167.69,6.0,-10.811976,165.8107,11.52,28.0,0.032287322,58.208000000000006,60.862,24.54,227.4,54.35,568:569
180.0,226.0,77.0,107.0,2179.0,6.0,-10.811881,165.81065,11.44,28.0,0.03246871,58.27818181818182,61.13363636363635,24.62,226.1,54.54,564
181.0,225.0,77.0,108.0,2190.1,6.0,-10.811788,165.81062,11.34,28.0,0.0326501,58.32111111111112,60.528888888888886,24.71,224.7,54.72,1131
182.0,225.0,76.0,108.0,2201.19,6.0,-10.811697,165.81058,11.26,28.0,0.03283149,58.273,59.854,24.94,223.3,54.79,563:558
183.0,225.0,76.0,108.0,2212.19,6.0,-10.811609,165.81053,11.16,28.0,0.03301288,58.283636363636376,59.82272727272727,25.26,221.9,54.77,560:563
184.0,226.0,75.0,108.0,2223.1,6.0,-10.8115225,165.81049,11.08,29.0,0.033194266,58.49222222222223,60.56888888888889,25.36,222.8,54.94,564:564
185.0,226.0,75.0,106.0,2233.9,6.0,-10.811438,165.81042,10.98,29.0,0.033375658,58.727,61.053999999999995,25.47,223.7,55.1,563
186.0,225.0,76.0,106.0,2244.6,6.0,-10.811355,165.81038,10.9,28.0,0.033557046,58.73818181818182,61.33818181818182,25.58,224.5,55.27,565
187.0,226.0,76.0,106.0,2255.3,6.0,-10.811274,165.81033,10.82,28.0,0.033738438,58.63444444444445,61.6511111111111,25.64,226.0,55.56,1138
188.0,224.0,75.0,106.0,2265.8,6.0,-10.811194,165.81027,10.72,29.0,0.033919826,58.629999999999995,62.290000000000006,25.65,228.2,56.02,568:572:568
189.0,224.0,73.0,106.0,2276.4,6.0,-10.811114,165.81023,10.66,29.0,0.034101214,58.708181818181814,61.83909090909091,25.64,230.4,56.42,564
190.0,227.0,74.0,107.0,2286.8,6.0,-10.811034,165.81017,10.58,29.0,0.034282606,58.81222222222223,61.80111111111111,25.52,231.0,56.27,565:566
191.0,227.0,75.0,107.0,2297.19,6.0,-10.810953,165.81012,10.52,29.0,0.034463994,58.963,61.88600000000001,25.39,231.4,56.09,561:555
192.0,224.0,76.0,106.0,2307.6,6.0,-10.810871,165.81007,10.46,28.0,0.034645382,59.11090909090908,63.15181818181818,25.26,228.4,55.69,555:555
193.0,224.0,75.0,106.0,2318.0,6.0,-10.810786,165.81004,10.44,29.0,0.034826774,59.221111111111114,62.51111111111111,25.12,225.4,55.3,560
194.0,225.0,73.0,106.0,2328.3,6.0,-10.810698,165.81,10.38,29.0,0.035008162,59.346,62.128,24.99,224.5,55.38,559:555
195.0,225.0,74.0,106.0,2338.6,6.0,-10.810607,165.80998,10.36,29.0,0.03518955,59.51181818181819,61.45363636363638,24.86,224.7,55.7,551:546
196.0,225.0,74.0,106.0,2348.8,6.0,-10.810515,165.80998,10.32,29.0,0.035370942,59.70777777777778,61.91111111111112,24.77,224.9,55.98,545:544
197.0,227.0,74.0,106.0,2359.0,6.0,-10.810424,165.81,10.28,29.0,0.03555233,59.924,61.968,24.86,225.2,56.07,540:537
198.0,227.0,75.0,106.0,2369.1,6.0,-10.810338,165.81003,10.22,29.0,0.035733722,60.08818181818182,61.314545454545446,25.03,224.8,56.13,549:552
199.0,227.0,76.0,106.0,2379.19,6.0,-10.810262,165.81007,10.18,29.0,0.03591511,60.163333333333334,61.04999999999999,25.37,223.1,56.13,546:551
200.0,225.0,76.0,108.0,2389.3,6.0,-10.810198,165.81015,10.14,28.0,0.0360965,60.163,61.208000000000006,25.66,222.4,56.18,550
201.0,226.0,77.0,108.0,2399.3,6.0,-10.810147,165.81023,10.1,28.0,0.03627789,60.20272727272727,61.73454545454546,25.88,222.8,56.29,555:558
202.0,226.0,77.0,108.0,2409.19,6.2,-10.810104,165.8103,10.04,28.0,0.03645928,60.14111111111111,61.18,26.11,223.2,56.4,552:552
203.0,224.0,77.0,109.0,2419.19,6.2,-10.810066,165.81038,10.02,28.0,0.036640666,60.16636363636364,61.31181818181819,26.33,223.6,56.51,554:556
204.0,225.0,77.0,110.0,2429.3,6.2,-10.810032,165.81047,10.02,28.0,0.03682206,60.416999999999994,60.956999999999994,26.56,224.0,56.58,555:559
205.0,226.0,76.0,111.0,2439.6,6.0,-10.810001,165.81056,10.06,28.0,0.037003446,60.80555555555556,61.86,26.81,224.3,56.49,563
206.0,227.0,76.0,110.0,2450.1,5.8,-10.8099785,165.81065,10.16,29.0,0.037184834,61.21909090909091,61.07909090909091,27.06,224.6,56.41,560:560
207.0,224.0,77.0,109.0,2460.8,5.8,-10.809962,165.81075,10.32,28.0,0.037366226,61.576,60.983,27.31,224.9,56.32,563:555
208.0,224.0,77.0,108.0,2471.6,5.6,-10.809953,165.81085,10.48,28.0,0.037547614,61.70999999999999,62.266666666666666,27.55,225.2,56.23,560:556
209.0,227.0,76.0,108.0,2482.6,5.6,-10.809943,165.81094,10.66,29.0,0.037729003,61.67363636363637,62.11272727272728,27.84,225.0,56.15,558
210.0,228.0,75.0,108.0,2493.6,5.4,-10.809918,165.81105,10.8,29.0,0.037910394,61.784000000000006,60.84599999999999,28.14,224.7,56.08,556:551
211.0,224.0,78.0,108.0,2504.69,5.2,-10.809867,165.81113,10.92,27.0,0.038091782,61.9188888888889,61.48222222222223,28.44,224.4,56.01,549:554
212.0,226.0,78.0,108.0,2516.0,4.8,-10.809793,165.8112,11.04,28.0,0.038273174,61.98454545454546,60.66727272727273,28.61,224.0,56.05,558:558
213.0,224.0,77.0,108.0,2527.6,4.6,-10.809712,165.81126,11.2,28.0,0.038454562,61.965999999999994,63.101,28.75,223.7,56.11,552:554
214.0,227.0,77.0,107.0,2539.3,4.4,-10.80963,165.81134,11.34,28.0,0.03863595,61.47555555555555,62.111111111111114,28.77,223.4,56.78,564:565
215.0,226.0,77.0,107.0,2551.1,4.2,-10.809571,165.81143,11.5,28.0,0.038817342,60.846363636363634,61.54909090909091,28.76,223.3,57.63,569
216.0,223.0,77.0,107.0,2563.0,4.2,-10.809549,165.81152,11.66,28.0,0.03899873,60.59899999999999,62.26700000000001,28.81,223.8,57.99,564:560
217.0,225.0,76.0,108.0,2574.8,4.2,-10.8095665,165.81163,11.76,28.0,0.03918012,60.31444444444443,61.79,28.77,222.8,57.98,555:563
218.0,226.0,75.0,108.0,2586.6,4.0,-10.809617,165.81174,11.8,29.0,0.03936151,60.18454545454545,61.59727272727273,28.69,221.5,57.78,564:564
219.0,227.0,75.0,108.0,2598.5,3.8,-10.809687,165.81181,11.84,29.0,0.0395429,60.492,60.656000000000006,28.52,219.8,57.3,561
220.0,227.0,75.0,108.0,2610.5,3.6,-10.809766,165.81189,11.88,29.0,0.039724287,60.826666666666675,61.13333333333334,28.49,218.1,57.03,563:564
221.0,227.0,78.0,108.0,2622.6,3.4,-10.809849,165.81197,11.92,28.0,0.03990568,61.12272727272728,62.05181818181818,28.47,216.2,56.81,563:564
222.0,223.0,78.0,107.0,2634.8,3.0,-10.809925,165.81204,12.0,27.0,0.040087067,61.27444444444445,61.50555555555555,28.48,215.4,56.74,566:569
223.0,225.0,77.0,106.0,2647.2,2.8,-10.809967,165.81215,12.12,28.0,0.040268455,61.289,61.313,28.52,215.4,56.8,564
224.0,224.0,76.0,107.0,2659.7,2.6,-10.809952,165.81226,12.24,28.0,0.040449847,61.32000000000001,60.595454545454544,28.56,215.4,56.87,568:570
225.0,227.0,75.0,107.0,2672.3,2.6,-10.8099,165.81236,12.36,29.0,0.040631235,61.46,61.70555555555555,28.61,215.6,56.9,570:564
226.0,227.0,76.0,106.0,2684.8,2.6,-10.809828,165.81245,12.44,29.0,0.040812626,61.593,61.126999999999995,28.66,215.8,56.91,564
227.0,224.0,77.0,106.0,2697.1,2.8,-10.809749,165.81253,12.46,28.0,0.040994015,61.70727272727274,60.14909090909091,28.71,216.1,56.92,569:574
228.0,226.0,77.0,106.0,2709.3,2.8,-10.809669,165.8126,12.42,28.0,0.041175403,61.77444444444445,60.38666666666667,28.76,216.4,56.93,574:569
229.0,226.0,78.0,106.0,2721.3,2.8,-10.809596,165.81268,12.32,28.0,0.041356795,61.809000000000005,60.622,28.93,217.2,56.75,574:574
230.0,223.0,77.0,106.0,2733.2,2.6,-10.809542,165.81277,12.18,28.0,0.041538183,61.86636363636364,59.99272727272728,29.1,217.7,56.54,582:574
231.0,224.0,77.0,106.0,2745.0,2.6,-10.809508,165.81288,12.04,28.0,0.04171957,61.88000000000001,60.06444444444443,29.3,217.1,56.29,574
232.0,225.0,76.0,105.0,2756.7,2.6,-10.80949,165.81299,11.92,28.0,0.041900963,61.842000000000006,59.556,29.48,217.1,56.06,574:574
233.0,225.0,76.0,106.0,2768.3,2.6,-10.809482,165.8131,11.8,28.0,0.04208235,61.80727272727272,60.60909090909092,29.49,220.9,56.05,568
234.0,226.0,76.0,106.0,2779.7,2.8,-10.809478,165.8132,11.68,28.0,0.04226374,61.72666666666666,60.35333333333334,29.5,224.6,56.03,568:570:568
235.0,225.0,75.0,105.0,2791.0,2.8,-10.809473,165.8133,11.56,29.0,0.04244513,61.598,59.749,29.39,224.8,55.89,566
236.0,224.0,75.0,105.0,2802.2,2.6,-10.80946,165.8134,11.44,29.0,0.04262652,61.47818181818182,60.154545454545456,29.28,224.9,55.74,568:566
237.0,227.0,75.0,104.0,2813.4,2.6,-10.809442,165.8135,11.34,29.0,0.042807907,61.400000000000006,60.16888888888889,29.13,224.4,55.58,563:558
238.0,227.0,76.0,104.0,2824.6,2.6,-10.8094225,165.8136,11.26,29.0,0.0429893,61.456,60.072,28.9,221.9,55.36,560:560
239.0,227.0,77.0,104.0,2835.6,2.6,-10.809404,165.8137,11.18,28.0,0.043170687,61.54363636363637,59.86545454545455,28.66,219.7,55.21,563:564
240.0,225.0,76.0,104.0,2846.6,2.8,-10.809384,165.8138,11.12,28.0,0.04335208,61.55111111111111,60.57,28.43,220.0,55.65,568
241.0,224.0,76.0,105.0,2857.4,2.8,-10.809361,165.8139,11.04,28.0,0.043533467,61.509,60.956,28.19,220.4,56.08,564:568
242.0,225.0,76.0,105.0,2868.2,2.8,-10.809338,165.814,10.96,28.0,0.043714855,61.42090909090909,60.31636363636364,27.94,219.6,56.1,572:568
243.0,227.0,76.0,106.0,2879.0,2.8,-10.809314,165.81409,10.88,29.0,0.043896247,61.349999999999994,60.342222222222226,27.68,217.6,55.7,570
244.0,227.0,76.0,106.0,2889.7,2.8,-10.809289,165.81418,10.82,29.0,0.044077635,61.334,60.062,27.51,216.8,55.56,572:569
245.0,225.0,76.0,107.0,2900.4,2.8,-10.809266,165.81429,10.76,28.0,0.044259023,61.36000000000001,60.905454545454546,27.43,217.1,55.69,568
246.0,226.0,75.0,107.0,2910.9,2.8,-10.809247,165.81438,10.7,29.0,0.044440415,61.35222222222222,60.6188888888889,27.39,218.6,55.89,569:563:560
247.0,225.0,76.0,106.0,2921.5,2.8,-10.809232,165.81447,10.66,28.0,0.044621803,61.309000000000005,60.592000000000006,27.38,220.8,56.13,555
248.0,225.0,76.0,106.0,2932.0,2.6,-10.809226,165.81456,10.6,28.0,0.04480319,61.18,60.74090909090909,27.37,222.9,56.36,559:560:560
249.0,227.0,76.0,106.0,2942.5,2.6,-10.80923,165.81467,10.56,29.0,0.044984583,61.037777777777784,61.30777777777777,27.37,225.1,56.6,555
250.0,226.0,76.0,106.0,2953.0,2.6,-10.80924,165.81476,10.52,28.0,0.04516597,60.996,61.146,27.32,226.6,56.59,560:563
251.0,224.0,76.0,105.0,2963.4,2.6,-10.809255,165.81485,10.5,28.0,0.04534736,61.02272727272726,60.77363636363636,27.23,227.1,56.27,561:558
252.0,227.0,76.0,105.0,2973.9,2.6,-10.809282,165.81494,10.48,29.0,0.04552875,61.103333333333325,60.76222222222222,27.1,229.1,56.38,563:566
253.0,226.0,77.0,105.0,2984.2,2.6,-10.809313,165.81503,10.44,28.0,0.04571014,61.174,60.698,26.97,231.6,56.61,569
254.0,223.0,77.0,107.0,2994.6,2.6,-10.809317,165.81512,10.42,28.0,0.04589153,61.32,60.76090909090908,26.8,233.2,56.7,565:563
255.0,228.0,76.0,107.0,3004.8,2.8,-10.809264,165.8152,10.36,29.0,0.04607292,61.382222222222225,60.78,26.63,234.3,56.73,561:568
256.0,226.0,75.0,107.0,3014.9,3.2,-10.809187,165.81525,10.3,29.0,0.046254307,61.364,60.291,26.51,233.0,56.49,568:564
257.0,225.0,77.0,107.0,3024.6,3.4,-10.809106,165.81528,10.14,28.0,0.0464357,61.38999999999999,60.89000000000001,26.38,231.8,56.24,560
258.0,225.0,77.0,107.0,3033.9,3.8,-10.809028,165.8153,9.94,28.0,0.046617087,61.411111111111104,60.87222222222223,26.24,230.5,56.08,555:554
259.0,225.0,76.0,107.0,3043.0,4.2,-10.808959,165.81535,9.68,28.0,0.046798475,61.43400000000001,60.29299999999999,26.09,228.8,56.44,551:568
260.0,226.0,76.0,106.0,3051.8,4.2,-10.8089075,165.81541,9.4,28.0,0.046979867,61.45909090909092,60.55363636363636,25.93,227.5,56.82,532:545
261.0,225.0,76.0,106.0,3060.6,4.2,-10.808877,165.81549,9.14,28.0,0.047161255,61.52000000000001,61.156666666666666,25.82,228.7,57.32,546:549
262.0,225.0,75.0,106.0,3069.5,4.2,-10.808859,165.81557,8.98,29.0,0.047342643,61.535,60.996,25.7,229.9,57.81,554:560
263.0,225.0,75.0,106.0,3078.4,4.2,-10.808849,165.81566,8.9,29.0,0.047524035,61.48909090909092,60.63272727272727,25.62,230.7,58.05,566
264.0,227.0,76.0,106.0,3087.3,4.4,-10.808844,165.81573,8.86,29.0,0.047705423,61.39,60.75444444444445,25.56,231.0,58.01,569
265.0,225.0,76.0,106.0,3096.3,4.4,-10.808843,165.81583,8.9,28.0,0.04788681,61.26400000000001,61.135000000000005,25.49,231.3,57.98,1126:564
266.0,224.0,76.0,108.0,3105.3,4.4,-10.808844,165.8159,8.94,28.0,0.048068203,61.15400000000001,61.03800000000001,25.43,231.6,57.94,563
267.0,225.0,76.0,109.0,3114.3,4.4,-10.808846,165.81598,8.96,28.0,0.04824959,61.19199999999999,60.855,25.28,231.5,57.74,559:554
268.0,226.0,76.0,110.0,3123.4,4.4,-10.808851,165.81607,9.0,28.0,0.048430983,61.309000000000005,60.794999999999995,25.11,231.3,57.48,558:555
269.0,226.0,76.0,110.0,3132.6,4.2,-10.808855,165.81615,9.06,28.0,0.04861237,61.396363636363624,61.69181818181819,24.97,231.1,57.32,554:547
270.0,223.0,76.0,108.0,3141.8,4.2,-10.808865,165.81624,9.1,28.0,0.04879376,61.47,61.87222222222223,24.88,230.9,57.28,550:550
271.0,225.0,74.0,106.0,3151.2,4.2,-10.808902,165.81631,9.18,29.0,0.04897515,61.527,61.706,24.8,230.8,57.25,558:559
272.0,225.0,75.0,106.0,3160.6,4.2,-10.808959,165.81638,9.26,29.0,0.04915654,61.58000000000001,61.945454545454545,24.72,230.6,57.21,559
273.0,226.0,74.0,106.0,3170.0,4.2,-10.809027,165.81642,9.32,29.0,0.049337927,61.60888888888889,62.1511111111111,24.63,230.4,57.18,555:552
274.0,225.0,74.0,107.0,3179.4,4.2,-10.809102,165.81647,9.36,29.0,0.04951932,61.70399999999999,62.706,24.47,232.2,57.67,559:560
275.0,230.0,76.0,107.0,3188.8,4.2,-10.809179,165.8165,9.4,29.0,0.049700707,61.799090909090914,61.90363636363636,24.28,234.8,58.4,560:559
276.0,229.0,78.0,108.0,3198.2,4.2,-10.809249,165.81654,9.4,28.0,0.049882095,61.883333333333326,61.49555555555556,24.11,237.2,58.71,560
277.0,223.0,79.0,109.0,3207.6,4.2,-10.8092985,165.81662,9.4,27.0,0.050063487,61.98,61.551,23.96,239.4,58.61,559:550:549
278.0,224.0,79.0,109.0,3217.1,4.2,-10.809332,165.8167,9.42,27.0,0.050244875,62.08727272727273,62.05,23.81,241.6,58.51,560
279.0,227.0,78.0,108.0,3226.5,4.2,-10.809352,165.81679,9.42,28.0,0.050426263,62.138888888888886,61.528888888888886,23.71,243.3,58.71,560:564
280.0,222.0,77.0,108.0,3236.0,4.2,-10.809361,165.81686,9.44,28.0,0.050426263,62.107000000000006,61.41,23.62,245.0,58.93,560:560
281.0,225.0,76.0,108.0,3245.5,4.2,-10.809365,165.81696,9.46,28.0,0.050607655,62.1609090909091,61.192727272727275,23.54,246.6,59.16,563:563
282.0,227.0,74.0,108.0,3255.1,4.2,-10.8093605,165.81705,9.5,29.0,0.050789043,62.27555555555555,60.75666666666666,23.52,247.9,59.25,559
283.0,225.0,75.0,107.0,3264.6,4.2,-10.809348,165.81712,9.5,29.0,0.050970435,62.06700000000001,60.449,23.54,248.9,59.28,555:556
284.0,227.0,76.0,107.0,3274.2,4.2,-10.809306,165.8172,9.54,29.0,0.051151823,61.94181818181819,60.48,23.57,249.9,59.3,555:552
285.0,225.0,76.0,108.0,3283.8,4.2,-10.809232,165.81725,9.56,28.0,0.05133321,61.99000000000001,60.16777777777778,23.6,250.8,59.64,550
286.0,227.0,76.0,107.0,3293.5,4.2,-10.809149,165.81728,9.6,29.0,0.051514603,61.995999999999995,60.715999999999994,23.65,251.3,59.79,551:554:556
287.0,226.0,76.0,107.0,3303.3,4.0,-10.809068,165.8173,9.64,28.0,0.05169599,62.04727272727273,60.66818181818182,23.74,250.9,59.26,554
288.0,226.0,77.0,107.0,3313.2,3.8,-10.809004,165.81738,9.72,28.0,0.05187738,62.16444444444445,60.93111111111111,23.82,250.5,58.73,552:554
289.0,226.0,78.0,107.0,3323.3,3.6,-10.808976,165.81746,9.82,28.0,0.05205877,62.101,61.465999999999994,23.9,250.1,58.19,550:546
290.0,227.0,77.0,107.0,3333.7,3.4,-10.808993,165.81755,9.98,28.0,0.05224016,61.77272727272727,62.279090909090904,24.05,250.0,58.1,550:544
291.0,225.0,78.0,108.0,3344.2,3.0,-10.8090515,165.81763,10.14,28.0,0.052421547,61.28555555555555,59.81222222222222,24.21,250.0,58.1,535
292.0,224.0,78.0,108.0,3354.9,3.0,-10.809133,165.81769,10.32,27.0,0.05260294,60.67199999999999,61.334,24.3,252.6,59.1,546:544
293.0,225.0,78.0,108.0,3365.6,2.8,-10.809224,165.81772,10.48,28.0,0.052784327,60.194545454545455,61.34454545454544,24.39,255.4,60.18,544:540
294.0,224.0,78.0,108.0,3376.4,2.8,-10.809317,165.81775,10.62,27.0,0.05296572,60.07,62.62888888888889,24.48,258.4,61.16,531:542
295.0,225.0,77.0,108.0,3387.2,2.6,-10.809411,165.81776,10.7,28.0,0.053147107,59.73199999999999,61.749,24.58,262.4,61.78,546
296.0,227.0,77.0,109.0,3398.0,2.6,-10.809505,165.8178,10.76,28.0,0.053328495,59.50636363636363,60.7890909090909,24.68,266.1,62.36,1101:542
297.0,227.0,77.0,109.0,3408.7,2.6,-10.8096,165.81783,10.76,28.0,0.053509887,59.933333333333344,60.71555555555555,24.75,265.6,62.11,549:549
298.0,227.0,78.0,109.0,3419.5,2.6,-10.809691,165.81786,10.78,28.0,0.053691275,60.51700000000001,61.074,24.82,265.9,62.39,554:551
299.0,224.0,79.0,110.0,3430.1,2.6,-10.809778,165.8179,10.74,27.0,0.053872664,60.87818181818182,60.72818181818182,24.87,267.1,63.19,550
300.0,224.0,78.0,110.0,3440.8,2.6,-10.8098545,165.81795,10.72,27.0,0.054054055,61.01777777777777,60.50888888888889,24.87,267.4,63.32,551:549
301.0,225.0,77.0,111.0,3451.3,2.6,-10.809907,165.81804,10.66,28.0,0.054235443,61.083000000000006,61.402,24.87,267.7,63.45,547:550
302.0,225.0,76.0,111.0,3461.8,2.8,-10.80992,165.81813,10.62,28.0,0.05441683,61.056363636363635,61.32090909090909,24.87,267.9,63.57,549:544
303.0,226.0,75.0,110.0,3472.2,2.8,-10.809892,165.81822,10.54,29.0,0.054598223,60.953333333333326,60.919999999999995,24.84,267.7,63.59,541:541
304.0,225.0,75.0,110.0,3482.5,2.8,-10.809823,165.81828,10.48,29.0,0.05477961,60.88399999999999,60.585,24.81,267.5,63.61,545
305.0,225.0,75.0,109.0,3492.8,2.8,-10.809735,165.81831,10.4,29.0,0.054961,60.89454545454544,61.14363636363637,24.78,267.6,63.68,544:542
306.0,235.0,75.0,109.0,3503.0,2.8,-10.809643,165.81833,10.34,30.0,0.05514239,60.952222222222225,60.653333333333336,24.71,269.8,64.02,538:540
307.0,258.0,75.0,109.0,3513.3,2.8,-10.809551,165.81833,10.3,33.0,0.05532378,60.984,60.576,24.64,272.0,64.37,536:532
308.0,258.0,75.0,109.0,3523.6,2.6,-10.809457,165.81833,10.28,33.0,0.05550517,60.91363636363636,60.198181818181816,24.61,272.2,64.66,531:532
309.0,263.0,74.0,109.0,3534.0,2.6,-10.809364,165.81833,10.3,34.0,0.05568656,60.84111111111112,60.50555555555555,24.61,270.5,64.9,529:527
310.0,262.0,73.0,110.0,3544.3,2.6,-10.80927,165.81833,10.3,34.0,0.055867948,60.769000000000005,60.261,24.61,268.8,65.13,527:522
311.0,263.0,73.0,110.0,3554.8,2.6,-10.8091755,165.81833,10.36,34.0,0.05604934,60.72636363636364,57.80181818181818,24.67,269.3,65.47,519:529
312.0,267.0,73.0,110.0,3565.2,2.6,-10.809083,165.81834,10.38,35.0,0.056230728,60.74777777777778,57.65888888888888,24.72,269.8,65.8,532:535
313.0,265.0,76.0,111.0,3575.7,2.6,-10.808994,165.81837,10.42,33.0,0.056412116,60.74100000000001,57.472,24.78,270.3,66.13,532:527
314.0,264.0,78.0,111.0,3586.2,2.4,-10.808917,165.81844,10.44,32.0,0.056593508,60.66181818181818,57.63636363636363,24.83,270.8,66.46,527
315.0,261.0,79.0,112.0,3596.7,2.4,-10.808865,165.81851,10.48,32.0,0.056774896,60.62555555555556,57.486666666666665,24.87,271.1,66.6,532:529
316.0,262.0,78.0,113.0,3607.2,2.4,-10.808832,165.8186,10.48,32.0,0.056956284,60.575,59.38900000000001,24.9,271.4,66.71,527:524
317.0,261.0,76.0,113.0,3617.6,2.6,-10.808799,165.8187,10.48,33.0,0.057137676,60.20090909090909,60.303636363636365,24.94,271.8,66.82,527
318.0,262.0,76.0,114.0,3628.1,2.4,-10.808738,165.81877,10.48,33.0,0.057319064,59.66555555555556,60.60333333333334,24.97,272.1,66.94,1044:521
319.0,261.0,76.0,114.0,3638.6,2.4,-10.808647,165.81879,10.48,33.0,0.05750045,59.470000000000006,60.315,25.0,272.4,67.05,523:518
320.0,264.0,75.0,113.0,3649.0,2.6,-10.808569,165.81874,10.46,34.0,0.057681844,59.41,61.02,24.97,272.7,67.1,1049
321.0,262.0,76.0,113.0,3659.2,3.0,-10.808523,165.81866,10.4,33.0,0.05786323,59.17333333333334,60.28444444444445,24.93,273.0,67.14,523:518
322.0,263.0,77.0,113.0,3669.1,3.4,-10.808489,165.81857,10.3,33.0,0.058044624,59.129999999999995,60.60100000000001,24.89,273.4,67.18,523
323.0,259.0,77.0,113.0,3678.7,3.6,-10.8084545,165.8185,10.12,32.0,0.05822601,59.1390909090909,60.055454545454545,24.85,273.8,67.25,521:521
324.0,262.0,76.0,113.0,3688.0,4.0,-10.8084135,165.81842,9.88,33.0,0.0584074,59.17222222222222,60.24555555555556,24.82,274.4,67.37,519:518
325.0,264.0,75.0,115.0,3697.1,4.2,-10.808358,165.81836,9.62,34.0,0.05858879,59.225,61.803999999999995,24.79,274.9,67.49,517:513
326.0,262.0,75.0,115.0,3706.0,4.4,-10.808287,165.81833,9.36,33.0,0.05877018,59.142727272727264,63.540000000000006,24.75,275.0,67.31,515:521
327.0,263.0,76.0,115.0,3714.9,4.6,-10.808208,165.81831,9.16,33.0,0.058951568,59.00222222222222,62.03888888888889,24.69,274.7,67.0,523:521
328.0,263.0,75.0,115.0,3723.7,4.6,-10.808133,165.81834,9.0,33.0,0.05913296,59.215999999999994,62.318000000000005,24.6,274.2,66.85,521:518
329.0,262.0,77.0,115.0,3732.6,4.8,-10.808076,165.81839,8.92,32.0,0.059314348,59.61000000000001,63.211818181818195,24.51,273.7,66.7,513:522
330.0,262.0,77.0,115.0,3741.4,4.8,-10.808038,165.81847,8.86,32.0,0.059495736,59.900000000000006,64.01777777777778,24.42,273.2,66.55,521:519
331.0,266.0,77.0,115.0,3750.1,5.0,-10.80801,165.81854,8.82,33.0,0.059677128,60.16700000000001,63.669,24.29,273.5,66.56,519:521
332.0,262.0,79.0,116.0,3758.9,5.2,-10.807985,165.81862,8.8,32.0,0.059858516,60.46363636363637,63.13090909090909,24.13,274.7,66.78,519:518
333.0,259.0,80.0,116.0,3767.6,5.2,-10.807956,165.8187,8.78,31.0,0.060039904,60.667777777777786,63.01888888888888,24.05,274.7,66.95,517:521
334.0,263.0,79.0,116.0,3776.3,5.2,-10.807916,165.81876,8.74,32.0,0.060221296,60.837,62.8,24.03,274.1,67.08,521:518
335.0,264.0,78.0,115.0,3785.1,5.2,-10.807872,165.81883,8.74,32.0,0.060402684,61.13999999999999,62.120000000000005,24.04,274.4,67.21,515:519
336.0,262.0,79.0,115.0,3793.9,5.2,-10.807828,165.8189,8.76,32.0,0.060584076,61.400000000000006,61.75666666666666,24.04,274.7,67.33,523:522
337.0,262.0,79.0,115.0,3802.9,5.2,-10.807786,165.81897,8.8,32.0,0.060765464,61.59599999999999,61.786,24.05,275.0,67.45,518
338.0,262.0,79.0,115.0,3811.9,5.2,-10.807744,165.81903,8.86,32.0,0.060946852,61.76272727272728,61.5,24.09,275.5,67.64,517:513
339.0,262.0,78.0,115.0,3821.0,5.2,-10.807701,165.8191,8.94,32.0,0.061128244,61.861,60.95700000000001,24.13,276.1,67.83,514:517
