time,watts,cadence,heartrate,distance,velocity_smooth,torque,PercentageinZ2,VerticalOscillation,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation
1847.0,0.0,8.0,129.0,6750.42,0.0,0.0,0.00040617384,5.7,59.86800000000001,106.637,38.38,202.5,72.23
1848.0,0.0,8.0,129.0,6750.42,0.0,0.0,0.00040617384,5.7,59.766666666666666,105.43111111111112,38.1,198.0,71.83
1849.0,0.0,8.0,129.0,6750.42,0.0,0.0,0.00040617384,5.7,60.04363636363637,103.56727272727272,37.89,194.0,71.17
1850.0,0.0,8.0,128.0,6750.42,0.0,0.0,0.00040617384,5.7,60.338,107.278,37.72,190.7,70.46
1851.0,0.0,8.0,128.0,6750.42,0.0,0.0,0.00040617384,5.7,61.136,106.955,37.68,189.8,70.8
1852.0,0.0,9.0,126.0,6750.42,0.0,0.0,0.00040617384,5.7,61.979,107.374,37.63,188.9,71.14
1853.0,0.0,13.0,124.0,6750.42,0.0,0.0,0.00040617384,5.7,62.806,105.125,37.59,188.1,71.48
1854.0,0.0,17.0,124.0,6750.42,0.0,0.0,0.00040617384,5.7,63.658888888888896,107.47,37.5,188.5,72.25
1855.0,0.0,20.0,124.0,6750.42,0.0,0.0,0.00040617384,5.7,64.28454545454547,109.30090909090907,37.38,190.4,73.53
1856.0,0.0,24.0,121.0,6750.42,0.0,0.0,0.00040617384,5.7,64.86,108.925,37.17,192.5,74.88
1857.0,0.0,27.0,120.0,6750.42,0.0,0.0,0.00040617384,5.7,65.1611111111111,109.24555555555555,36.89,194.9,76.29
1858.0,0.0,31.0,120.0,6750.42,0.0,0.0,0.00040617384,5.7,64.93636363636364,108.9090909090909,36.57,195.0,76.86
1859.0,0.0,38.0,121.0,6752.2,1.782,0.0,0.00040617384,6.7,64.50800000000001,108.683,36.28,194.6,77.34
1860.0,119.0,47.0,123.0,6756.07,3.872,24.0,0.00040617384,58.5,64.20333333333332,107.78777777777776,36.11,193.9,78.11
1861.0,533.0,56.0,124.0,6760.89,4.815,91.0,0.00040617384,58.5,63.91272727272728,107.52181818181818,35.94,193.2,78.87
1862.0,589.0,66.0,126.0,6766.02,5.132,85.0,0.00040617384,59.5,63.711,107.253,35.84,193.2,79.59
1863.0,616.0,75.0,127.0,6771.33,5.318,78.0,0.00040617384,61.5,63.48222222222221,107.46222222222222,35.88,194.1,80.58
1864.0,640.0,84.0,126.0,6776.78,5.449,73.0,0.00040617384,64.2,63.443636363636365,97.84818181818184,36.1,196.0,81.94
1865.0,660.0,94.0,127.0,6782.31,5.524,67.0,0.00040617384,64.2,63.406000000000006,98.851,36.32,197.3,82.88
1866.0,658.0,98.0,127.0,6787.89,5.58,64.0,0.00040617384,63.2,63.028888888888886,95.1277777777778,36.54,198.6,83.81
1867.0,634.0,98.0,127.0,6793.49,5.608,62.0,0.00040617384,63.2,62.92090909090909,90.90272727272726,36.88,200.1,84.89
1868.0,611.0,98.0,127.0,6799.08,5.589,60.0,0.00040617384,63.2,63.936,91.819,37.61,202.4,86.47
1869.0,596.0,98.0,127.0,6804.65,5.57,58.0,0.00040617384,65.2,65.39222222222222,93.33888888888887,39.36,204.6,88.94
1870.0,599.0,98.0,128.0,6810.25,5.589,58.0,0.00040617384,65.2,66.728,90.271,40.39,198.0,86.25
1871.0,587.0,98.0,128.0,6815.84,5.589,57.0,0.00040617384,68.2,68.15090909090908,88.11909090909091,41.45,196.2,86.78
1872.0,603.0,98.0,123.0,6821.46,5.626,59.0,0.00040617384,68.2,69.00555555555556,87.75666666666666,43.02,198.8,88.04
1873.0,608.0,98.0,123.0,6827.09,5.636,59.0,0.00040617384,67.2,69.2609090909091,86.79727272727273,44.34,204.2,90.11
1874.0,608.0,97.0,123.0,6832.75,5.654,60.0,0.00040617384,68.2,68.95400000000001,86.405,45.21,207.5,91.35
1875.0,605.0,97.0,123.0,6838.43,5.682,60.0,0.00040617384,67.2,68.41666666666667,86.86,45.89,209.1,91.81
1876.0,611.0,96.0,123.0,6844.11,5.682,61.0,0.00040617384,67.2,67.23181818181817,87.86636363636363,46.97,209.9,93.73
1877.0,610.0,96.0,124.0,6849.78,5.664,61.0,0.00040617384,67.2,65.88300000000001,88.736,48.09,215.7,96.1
1878.0,597.0,95.0,127.0,6855.46,5.673,60.0,0.00040617384,67.2,64.80666666666667,85.75666666666667,49.25,220.0,97.8
1879.0,594.0,94.0,127.0,6861.13,5.682,60.0,0.00040617384,67.2,64.057,85.89099999999999,50.57,220.6,98.44
1880.0,586.0,92.0,128.0,6866.88,5.748,61.0,0.00040617384,67.2,62.6890909090909,85.28636363636365,52.08,219.8,98.96
1881.0,587.0,88.0,129.0,6872.67,5.785,64.0,0.00040617384,66.2,61.72555555555555,86.95222222222223,53.57,221.8,100.3
1882.0,587.0,85.0,129.0,6878.45,5.785,66.0,0.00040617384,66.2,61.522000000000006,85.46000000000001,54.72,228.1,101.6
1883.0,588.0,81.0,129.0,6884.23,5.776,69.0,0.00040617384,66.2,61.306,87.189,55.21,230.0,101.3
1884.0,575.0,77.0,129.0,6889.97,5.738,71.0,0.00040617384,65.2,61.04100000000001,88.25,55.18,234.2,103.6
1885.0,539.0,73.0,132.0,6895.42,5.449,71.0,0.00040617384,62.5,60.79909090909091,87.23545454545454,54.51,241.1,106.1
1886.0,759.0,69.0,140.0,6899.79,4.376,105.0,0.00040617384,63.2,60.229,85.171,53.23,247.8,108.6
1887.0,577.0,68.0,141.0,6903.74,3.947,81.0,0.00040617384,86.7,59.86222222222222,87.73555555555555,51.96,253.6,110.1
1888.0,521.0,68.0,142.0,6907.51,3.77,73.0,0.00040617384,87.7,59.407272727272726,86.18,51.51,258.2,111.0
1889.0,483.0,68.0,143.0,6911.14,3.63,68.0,0.00040617384,88.7,58.343,85.041,51.06,262.8,111.9
1890.0,470.0,68.0,143.0,6914.72,3.574,66.0,0.00040617384,88.7,57.35666666666667,90.24777777777778,50.45,267.1,111.6
1891.0,465.0,68.0,143.0,6918.25,3.536,65.0,0.00040617384,89.7,56.347,93.157,49.78,272.0,111.3
1892.0,467.0,68.0,141.0,6921.77,3.527,66.0,0.00040617384,92.7,55.324,94.442,49.08,277.7,111.4
1893.0,464.0,68.0,142.0,6925.25,3.471,65.0,0.00040617384,93.7,54.189,94.09,48.48,282.0,112.3
1894.0,460.0,68.0,142.0,6928.7,3.452,65.0,0.00040617384,94.5,53.47545454545456,92.7081818181818,47.88,285.5,112.9
1895.0,454.0,68.0,140.0,6932.13,3.424,64.0,0.00040617384,93.7,53.17777777777778,88.38000000000001,47.19,286.0,111.9
1896.0,451.0,68.0,141.0,6935.54,3.415,63.0,0.00040617384,94.5,52.891,88.951,46.6,286.3,110.8
1897.0,451.0,68.0,142.0,6938.94,3.406,63.0,0.00040617384,96.5,52.42999999999999,87.31090909090909,46.05,286.5,109.6
1898.0,454.0,68.0,142.0,6942.35,3.406,64.0,0.00040617384,95.5,51.77111111111111,88.16666666666667,45.24,285.9,108.5
1899.0,448.0,68.0,142.0,6945.73,3.378,63.0,0.00040617384,95.5,51.25636363636363,88.55727272727273,44.18,284.8,107.6
1900.0,446.0,68.0,142.0,6949.1,3.378,63.0,0.00040617384,95.5,51.06555555555556,87.41777777777777,43.12,283.9,106.9
1901.0,444.0,68.0,142.0,6952.47,3.368,62.0,0.00040617384,94.5,51.24363636363637,90.20636363636363,41.88,282.8,106.3
1902.0,439.0,68.0,142.0,6955.85,3.378,62.0,0.00040617384,94.5,51.903333333333336,87.76555555555555,40.7,281.9,105.8
1903.0,439.0,68.0,142.0,6959.24,3.387,62.0,0.00040617384,94.5,52.788181818181826,89.18454545454546,39.78,281.7,105.7
1904.0,440.0,68.0,141.0,6962.62,3.387,62.0,0.00040617384,94.5,53.57000000000001,89.37888888888888,38.87,281.6,105.6
1905.0,441.0,68.0,142.0,6966.01,3.387,62.0,0.00040617384,95.5,54.132000000000005,87.62,37.71,283.5,106.6
1906.0,443.0,68.0,143.0,6969.4,3.387,62.0,0.00040617384,94.5,54.67,90.159,36.5,285.9,107.7
1907.0,438.0,68.0,143.0,6972.78,3.378,62.0,0.00040617384,93.7,55.18,87.73,35.3,286.7,107.2
1908.0,433.0,68.0,143.0,6976.14,3.359,61.0,0.00040617384,93.7,55.638888888888886,89.46777777777777,34.54,287.2,106.7
1909.0,432.0,68.0,142.0,6979.49,3.359,61.0,0.00040617384,92.7,56.060909090909085,89.93,34.08,287.4,106.2
1910.0,431.0,68.0,143.0,6982.86,3.359,61.0,0.00040617384,90.7,56.54333333333333,88.79666666666667,33.49,288.2,105.9
1911.0,424.0,68.0,143.0,6986.22,3.359,60.0,0.00040617384,87.7,57.041999999999994,89.718,32.81,289.4,105.7
1912.0,419.0,68.0,143.0,6989.57,3.359,59.0,0.00040617384,87.7,57.53727272727272,89.00454545454544,32.34,292.0,106.3
1913.0,420.0,68.0,143.0,6989.57,0.0,59.0,0.00040617384,70.3,57.959,90.235,32.07,294.0,106.7
1914.0,420.0,68.0,143.0,6989.57,0.0,0.0,0.00040617384,52.9,58.36222222222222,90.77111111111113,31.99,295.5,107.0
1915.0,420.0,69.0,142.0,6989.57,0.0,0.0,0.00040617384,35.5,58.80545454545456,87.97454545454546,31.93,296.6,107.4
1916.0,420.0,71.0,143.0,6989.57,0.0,0.0,0.00040617384,18.1,59.08888888888888,89.93444444444445,31.98,296.7,107.7
1917.0,420.0,74.0,141.0,6989.57,0.0,0.0,0.00040617384,0.7,59.354,89.617,32.04,296.8,108.0
1918.0,12.0,76.0,141.0,6993.53,3.956,2.0,0.00040617384,11.5,59.7,88.26363636363637,32.09,296.8,108.3
1919.0,428.0,79.0,141.0,6998.85,5.328,52.0,0.00040617384,54.5,59.797777777777775,89.50999999999999,32.46,295.6,107.8
1920.0,642.0,81.0,143.0,7004.62,5.766,76.0,0.00040617384,71.2,59.791,96.525,32.93,293.9,106.9
1921.0,665.0,84.0,143.0,7010.43,5.813,76.0,0.00040617384,68.2,59.927,94.032,33.35,291.5,106.2
1922.0,670.0,85.0,142.0,7016.2,5.766,75.0,0.00040617384,68.2,59.977999999999994,97.695,33.77,289.0,105.5
1923.0,682.0,86.0,144.0,7021.92,5.72,76.0,0.00040617384,69.2,60.07899999999999,92.925,34.03,287.9,105.1
1924.0,630.0,87.0,144.0,7027.59,5.673,69.0,0.00040617384,72.2,60.121818181818185,96.14,34.24,287.3,104.9
1925.0,611.0,88.0,143.0,7033.25,5.654,66.0,0.00040617384,72.2,59.543333333333344,94.22666666666666,34.44,286.6,104.7
1926.0,620.0,89.0,142.0,7038.87,5.626,67.0,0.00040617384,73.0,58.451,87.04799999999999,34.64,285.9,104.5
1927.0,616.0,89.0,142.0,7044.42,5.552,66.0,0.00040617384,73.0,57.455000000000005,88.912,34.88,285.1,104.2
1928.0,623.0,90.0,143.0,7049.93,5.505,66.0,0.00040617384,73.0,57.224545454545456,89.67181818181818,35.48,281.4,103.5
1929.0,619.0,91.0,144.0,7055.41,5.486,65.0,0.00040617384,73.0,57.8,89.61444444444444,36.1,281.3,103.8
1930.0,610.0,91.0,142.0,7060.91,5.496,64.0,0.00040617384,75.0,59.00818181818181,86.62454545454545,36.73,282.3,103.9
1931.0,608.0,91.0,142.0,7066.41,5.496,64.0,0.00040617384,75.0,60.17555555555556,84.11555555555556,37.33,282.4,103.3
1932.0,602.0,91.0,142.0,7071.88,5.477,63.0,0.00040617384,74.0,60.732000000000006,84.53999999999999,37.87,282.7,103.1
1933.0,595.0,91.0,144.0,7077.37,5.486,62.0,0.00040617384,73.0,60.831999999999994,81.72,38.93,279.8,103.0
1934.0,593.0,91.0,145.0,7082.86,5.496,62.0,0.00040617384,73.0,60.64000000000001,82.576,40.1,279.1,103.4
1935.0,590.0,91.0,146.0,7088.36,5.486,62.0,0.00040617384,73.0,60.233,84.557,41.02,279.2,103.7
1936.0,595.0,89.0,147.0,7093.8,5.449,64.0,0.00040617384,71.2,59.98909090909091,83.31636363636363,41.77,279.7,104.1
1937.0,592.0,87.0,147.0,7099.23,5.421,65.0,0.00040617384,70.2,59.855,83.41900000000001,42.56,278.4,103.7
1938.0,589.0,85.0,146.0,7104.62,5.393,66.0,0.00040617384,69.2,59.77555555555555,86.94888888888889,43.45,277.8,103.6
1939.0,596.0,82.0,147.0,7110.04,5.421,69.0,0.00040617384,69.2,59.871,84.461,44.51,279.8,104.7
1940.0,600.0,80.0,147.0,7115.53,5.496,72.0,0.00040617384,68.2,59.97272727272728,84.50454545454546,45.2,280.2,104.3
1941.0,592.0,78.0,147.0,7121.04,5.505,72.0,0.00040617384,69.2,59.67777777777778,84.86888888888888,45.51,278.7,103.7
1942.0,598.0,75.0,149.0,7126.55,5.505,76.0,0.00040617384,69.2,58.69499999999999,82.33600000000001,45.44,278.2,104.7
1943.0,216.0,74.0,150.0,7127.39,0.84,28.0,0.00040617384,19.5,57.39399999999999,83.39399999999999,45.12,277.9,106.1
1944.0,64.0,73.0,151.0,7128.5,1.12,8.0,0.00040617384,19.5,56.052,84.593,44.6,276.7,107.2
1945.0,77.0,73.0,150.0,7129.99,1.484,10.0,0.00040617384,28.2,55.01272727272727,84.48,43.97,276.8,108.1
1946.0,148.0,72.0,151.0,7131.78,1.791,20.0,0.00040617384,83.7,54.5,85.39777777777778,43.45,277.6,108.9
1947.0,305.0,71.0,152.0,7133.79,2.006,41.0,0.00040617384,88.7,54.275,86.18700000000001,43.16,279.1,109.2
1948.0,365.0,71.0,153.0,7136.55,2.762,49.0,0.00040617384,89.7,53.90090909090909,84.27727272727272,42.88,280.5,109.6
1949.0,406.0,70.0,151.0,7139.59,3.042,55.0,0.00040617384,89.7,53.396666666666675,83.95555555555556,42.57,281.9,110.1
1950.0,432.0,70.0,152.0,7142.79,3.2,59.0,0.00040617384,91.7,52.589,88.247,42.16,282.7,111.5
1951.0,454.0,70.0,153.0,7146.05,3.256,62.0,0.00040617384,91.7,51.895,91.59,41.78,284.3,112.7
1952.0,466.0,70.0,152.0,7149.35,3.303,64.0,0.00040617384,91.7,51.315999999999995,91.198,41.41,286.6,113.6
1953.0,468.0,70.0,151.0,7152.68,3.331,64.0,0.00040617384,92.7,50.983,90.354,41.09,288.7,114.2
1954.0,461.0,70.0,151.0,7156.04,3.359,63.0,0.00040617384,92.7,50.67399999999999,87.56300000000002,40.75,291.7,114.9
1955.0,459.0,70.0,150.0,7159.43,3.387,63.0,0.00040617384,93.7,50.247,88.562,40.34,298.4,115.7
1956.0,454.0,70.0,152.0,7162.81,3.378,62.0,0.00040617384,92.7,49.617,86.50200000000001,39.84,304.4,116.6
1957.0,446.0,70.0,152.0,7166.19,3.387,61.0,0.00040617384,91.7,49.23727272727273,88.75363636363637,39.29,309.7,117.7
1958.0,447.0,70.0,152.0,7169.57,3.378,61.0,0.00040617384,90.7,49.376666666666665,86.5111111111111,38.8,307.4,116.1
1959.0,437.0,70.0,152.0,7172.97,3.396,60.0,0.00040617384,90.7,49.719,88.068,38.32,304.9,114.5
1960.0,438.0,70.0,151.0,7176.38,3.415,60.0,0.00040617384,90.7,50.16727272727273,88.21909090909092,37.87,303.6,113.7
1961.0,440.0,70.0,151.0,7179.83,3.443,60.0,0.00040617384,90.7,50.742,88.063,37.56,304.6,114.9
1962.0,444.0,70.0,150.0,7183.3,3.48,61.0,0.00040617384,88.7,51.31777777777778,89.33444444444444,37.27,306.0,116.3
1963.0,448.0,70.0,151.0,7186.81,3.508,61.0,0.00040617384,89.7,51.907272727272726,87.64454545454545,37.14,306.6,116.7
1964.0,453.0,70.0,151.0,7190.32,3.508,62.0,0.00040617384,89.7,52.382222222222225,89.5,37.06,306.8,116.7
1965.0,453.0,70.0,150.0,7193.82,3.499,62.0,0.00040617384,86.7,52.836,89.267,37.0,306.9,116.6
1966.0,441.0,70.0,151.0,7197.31,3.49,60.0,0.00040617384,87.7,53.39727272727273,87.75545454545455,36.99,306.3,116.2
1967.0,439.0,70.0,150.0,7200.78,3.471,60.0,0.00040617384,88.7,53.89333333333334,89.55777777777777,36.99,305.3,115.5
1968.0,439.0,70.0,151.0,7204.25,3.471,60.0,0.00040617384,90.7,54.338,87.93900000000001,36.98,304.4,115.0
1969.0,443.0,70.0,150.0,7207.7,3.452,60.0,0.00040617384,90.7,54.88545454545454,89.56636363636365,36.93,303.6,114.6
1970.0,441.0,70.0,151.0,7211.12,3.415,60.0,0.00040617384,90.7,55.352222222222224,88.38333333333334,36.99,303.7,114.8
1971.0,438.0,71.0,150.0,7214.52,3.396,59.0,0.00040617384,89.7,55.649,88.402,37.06,304.2,115.1
1972.0,431.0,72.0,149.0,7217.91,3.396,57.0,0.00040617384,89.7,55.852727272727265,88.89636363636363,37.14,305.2,115.7
1973.0,429.0,73.0,150.0,7221.29,3.378,56.0,0.00040617384,89.7,56.187,88.34,37.13,305.3,116.0
1974.0,427.0,74.0,150.0,7224.67,3.378,55.0,0.00040617384,89.7,56.638888888888886,89.25222222222222,37.07,304.9,116.2
1975.0,429.0,75.0,150.0,7224.67,0.0,55.0,0.00040617384,89.7,57.099090909090904,87.35090909090908,36.99,304.6,116.7
1976.0,234.0,77.0,149.0,7224.67,0.0,29.0,0.00040617384,58.5,57.46666666666667,89.21777777777777,36.96,304.1,117.2
1977.0,0.0,78.0,149.0,7225.52,0.849,0.0,0.00040617384,27.2,57.80800000000001,89.47299999999998,37.15,302.2,117.1
1978.0,27.0,80.0,148.0,7226.88,1.362,3.0,0.00040617384,7.7,58.198181818181816,87.97363636363637,37.56,301.3,117.5
1979.0,84.0,82.0,148.0,7228.69,1.81,10.0,0.00040617384,22.2,58.643333333333345,88.85000000000001,37.94,299.6,117.3
1980.0,245.0,84.0,149.0,7231.91,3.219,28.0,0.00040617384,70.2,59.061,86.909,38.22,296.7,116.4
1981.0,349.0,86.0,150.0,7236.45,4.544,39.0,0.0008123477,69.2,59.45363636363636,88.93909090909091,38.51,293.9,115.4
1982.0,511.0,89.0,149.0,7241.38,4.927,55.0,0.0008123477,73.0,59.46900000000001,93.888,38.94,291.5,115.1
1983.0,568.0,91.0,148.0,7246.48,5.095,60.0,0.0008123477,75.0,59.31333333333334,97.32333333333332,39.39,289.1,114.9
1984.0,605.0,93.0,149.0,7251.66,5.179,62.0,0.0008123477,78.0,59.3590909090909,97.86727272727276,39.85,288.4,115.5
1985.0,633.0,94.0,148.0,7256.86,5.207,64.0,0.0008123477,78.0,59.44555555555556,96.81777777777776,40.17,286.0,115.1
1986.0,637.0,94.0,150.0,7262.16,5.3,65.0,0.0008123477,75.0,59.370999999999995,89.291,40.44,283.1,114.4
1987.0,612.0,94.0,149.0,7267.48,5.328,62.0,0.0008123477,74.0,58.789,87.751,41.01,281.3,115.6
1988.0,603.0,94.0,148.0,7272.84,5.356,61.0,0.0008123477,74.0,58.27,86.301,41.56,280.7,117.7
1989.0,601.0,94.0,148.0,7278.21,5.365,61.0,0.0008123477,73.0,58.272000000000006,86.33500000000001,42.01,279.7,118.9
1990.0,592.0,94.0,148.0,7283.58,5.365,60.0,0.0008123477,72.2,58.97545454545455,86.91727272727272,42.48,277.4,118.6
1991.0,587.0,94.0,149.0,7288.95,5.374,60.0,0.0008123477,73.0,59.68777777777778,84.98222222222222,42.89,275.3,119.1
1992.0,582.0,94.0,149.0,7294.33,5.384,59.0,0.0008123477,72.2,60.120000000000005,85.199,43.49,271.1,117.8
1993.0,578.0,93.0,149.0,7299.73,5.393,59.0,0.0008123477,73.0,60.212727272727264,85.12636363636364,44.05,269.1,117.6
1994.0,581.0,92.0,149.0,7305.11,5.384,60.0,0.0008123477,74.0,59.892222222222216,83.25666666666666,44.53,268.7,118.3
1995.0,590.0,90.0,150.0,7310.49,5.384,63.0,0.0008123477,76.0,59.36099999999999,84.768,45.04,266.1,117.6
1996.0,595.0,89.0,150.0,7315.86,5.374,64.0,0.0008123477,75.0,59.053999999999995,85.11999999999999,45.77,265.0,118.1
1997.0,583.0,88.0,150.0,7321.26,5.393,63.0,0.0008123477,74.0,59.10699999999999,84.194,46.68,266.0,118.8
1998.0,585.0,87.0,151.0,7326.64,5.384,64.0,0.0008123477,73.0,59.437,85.87899999999999,47.63,267.8,119.1
1999.0,585.0,86.0,151.0,7332.04,5.393,65.0,0.0008123477,72.2,59.852727272727286,84.44909090909091,48.42,268.5,119.0
2000.0,583.0,84.0,151.0,7337.46,5.421,66.0,0.0008123477,73.0,60.08444444444444,81.81888888888889,48.92,268.1,118.6
2001.0,584.0,82.0,152.0,7342.92,5.458,68.0,0.0008123477,75.0,59.852999999999994,83.032,49.26,267.2,119.6
2002.0,591.0,80.0,152.0,7348.37,5.458,71.0,0.0008123477,75.0,59.162,81.753,49.41,264.8,119.9
2003.0,596.0,78.0,153.0,7353.85,5.468,73.0,0.0008123477,76.0,58.145999999999994,81.46600000000001,49.35,263.0,119.2
2004.0,600.0,76.0,153.0,7359.44,5.598,75.0,0.0008123477,99.5,57.126,83.58099999999999,49.2,266.3,120.2
2005.0,692.0,75.0,154.0,7364.91,5.468,88.0,0.0008123477,85.7,56.09818181818182,82.90818181818182,48.93,270.0,121.9
2006.0,944.0,74.0,155.0,7369.15,4.236,122.0,0.0008123477,77.0,55.23,82.61666666666666,48.49,273.0,121.2
2007.0,582.0,74.0,155.0,7373.04,3.9,75.0,0.0008123477,84.7,54.66,83.78299999999999,48.0,276.0,121.4
2008.0,522.0,74.0,156.0,7376.78,3.732,67.0,0.0008123477,83.7,54.541,81.961,47.68,276.6,120.8
2009.0,486.0,74.0,156.0,7380.45,3.667,63.0,0.0008123477,85.7,54.96545454545455,83.78545454545454,47.3,278.7,121.1
2010.0,476.0,74.0,156.0,7384.05,3.611,61.0,0.0008123477,97.5,54.348888888888894,87.89333333333332,46.88,281.8,122.1
2011.0,489.0,74.0,156.0,7387.62,3.564,63.0,0.0008123477,96.5,53.29799999999999,90.571,46.45,284.3,122.6
2012.0,478.0,74.0,155.0,7391.17,3.546,62.0,0.0008123477,96.5,52.040000000000006,91.68099999999998,45.89,285.0,122.3
2013.0,468.0,74.0,154.0,7394.69,3.518,60.0,0.0008123477,96.5,50.926,90.917,45.3,284.3,121.7
2014.0,463.0,74.0,156.0,7398.15,3.471,60.0,0.0008123477,97.5,49.89818181818182,87.65545454545453,44.81,284.0,121.5
2015.0,457.0,74.0,155.0,7401.59,3.443,59.0,0.0008123477,96.5,48.876666666666665,87.72333333333334,44.24,285.7,122.2
2016.0,454.0,74.0,154.0,7405.02,3.424,59.0,0.0008123477,95.5,48.014,87.74300000000001,43.65,287.2,122.3
2017.0,449.0,74.0,154.0,7408.43,3.406,58.0,0.0008123477,94.5,47.407,85.85300000000001,43.05,288.1,121.5
2018.0,445.0,74.0,153.0,7411.83,3.406,57.0,0.0008123477,95.5,47.133,87.216,42.26,289.0,121.1
2019.0,441.0,74.0,155.0,7415.22,3.387,57.0,0.0008123477,96.5,47.181,86.56700000000001,41.39,290.0,120.7
2020.0,441.0,74.0,153.0,7418.6,3.378,57.0,0.0008123477,94.5,47.703,88.083,40.56,290.8,119.9
2021.0,437.0,74.0,154.0,7421.96,3.368,56.0,0.0008123477,92.7,48.558,87.84,39.81,293.2,120.0
2022.0,433.0,74.0,154.0,7425.35,3.387,56.0,0.0008123477,93.7,49.477999999999994,86.591,39.15,296.4,120.6
2023.0,437.0,74.0,154.0,7428.77,3.415,56.0,0.0008123477,93.7,50.273,88.939,38.79,297.3,120.7
2024.0,442.0,74.0,155.0,7432.19,3.424,57.0,0.0008123477,93.7,50.986999999999995,87.74199999999999,38.45,298.1,120.8
2025.0,443.0,74.0,153.0,7435.62,3.434,57.0,0.0008123477,92.7,51.532,88.59799999999998,38.17,298.5,120.6
2026.0,441.0,74.0,153.0,7439.08,3.452,57.0,0.0008123477,92.7,52.132727272727266,89.06363636363636,37.99,299.9,121.1
2027.0,441.0,74.0,152.0,7442.54,3.462,57.0,0.0008123477,92.7,52.70777777777777,88.4388888888889,37.87,301.9,121.8
2028.0,442.0,74.0,153.0,7446.03,3.49,57.0,0.0008123477,93.7,53.315999999999995,89.27099999999999,37.83,302.6,120.9
2029.0,447.0,74.0,153.0,7449.52,3.49,58.0,0.0008123477,92.7,53.78899999999999,87.80000000000001,37.8,302.4,119.4
2030.0,446.0,74.0,152.0,7453.01,3.49,58.0,0.0008123477,94.5,54.06199999999999,88.09199999999998,37.79,300.7,116.8
2031.0,444.0,74.0,151.0,7456.47,3.462,57.0,0.0008123477,94.5,54.42099999999999,89.09,37.77,300.8,116.4
2032.0,442.0,74.0,153.0,7459.93,3.462,57.0,0.0008123477,93.7,54.96,87.737,37.74,301.4,116.6
2033.0,443.0,74.0,151.0,7463.41,3.48,57.0,0.0008123477,93.7,55.586,88.566,37.64,300.1,116.0
2034.0,443.0,75.0,151.0,7466.9,3.49,56.0,0.0008123477,92.7,56.10699999999999,87.68299999999999,37.48,299.4,115.7
2035.0,441.0,76.0,151.0,7470.35,3.452,55.0,0.0008123477,74.0,56.698181818181816,88.66454545454548,37.23,301.1,116.7
2036.0,383.0,78.0,151.0,7473.81,3.452,47.0,0.0008123477,74.0,57.313333333333325,89.28666666666668,37.02,301.7,116.8
2037.0,382.0,80.0,151.0,7473.81,0.0,46.0,0.0008123477,61.4,57.913,87.02799999999999,36.84,301.9,116.6
2038.0,0.0,81.0,150.0,7474.24,0.429,0.0,0.0008123477,48.7,58.42100000000001,87.648,36.86,301.7,116.4
2039.0,146.0,83.0,149.0,7476.0,1.764,17.0,0.0008123477,61.5,58.807,88.188,36.98,299.9,115.6
2040.0,312.0,85.0,150.0,7480.3,4.292,35.0,0.0008123477,72.2,59.128,88.321,37.15,298.4,115.1
2041.0,528.0,86.0,150.0,7485.26,4.964,59.0,0.0008123477,71.2,59.33599999999999,89.41900000000001,37.33,298.0,115.1
2042.0,560.0,87.0,151.0,7490.51,5.253,61.0,0.0008123477,73.0,59.581,86.638,37.52,296.9,114.7
2043.0,610.0,88.0,151.0,7495.83,5.309,66.0,0.0008123477,74.0,59.791999999999994,93.093,37.75,293.7,113.6
2044.0,623.0,89.0,151.0,7501.15,5.328,67.0,0.0008123477,74.0,60.13999999999999,92.50454545454546,37.95,292.3,113.2
2045.0,632.0,90.0,151.0,7506.48,5.328,67.0,0.0008123477,74.0,60.379999999999995,92.99111111111112,38.12,292.8,113.4
2046.0,623.0,91.0,150.0,7511.8,5.318,65.0,0.0008123477,74.0,60.215999999999994,84.322,38.27,290.7,111.7
2047.0,576.0,92.0,150.0,7517.12,5.328,60.0,0.0008123477,73.0,60.06727272727273,86.67454545454545,38.37,288.8,110.7
2048.0,572.0,93.0,150.0,7522.44,5.318,59.0,0.0008123477,73.0,59.70222222222222,86.85222222222222,38.46,288.5,111.4
2049.0,579.0,93.0,150.0,7527.79,5.346,59.0,0.0008123477,76.0,59.51700000000001,85.44200000000001,38.65,285.7,110.9
2050.0,588.0,93.0,150.0,7533.17,5.384,60.0,0.0008123477,75.0,59.41099999999999,87.79599999999999,38.85,282.7,109.5
2051.0,585.0,93.0,150.0,7538.54,5.365,60.0,0.0008123477,74.0,59.556,86.55300000000001,38.97,280.9,109.2
2052.0,587.0,93.0,151.0,7543.89,5.356,60.0,0.0008123477,73.0,59.776,85.13300000000001,39.05,279.8,109.5
2053.0,586.0,93.0,151.0,7549.23,5.337,60.0,0.0008123477,74.0,59.95636363636363,84.88363636363637,39.14,277.9,109.2
2054.0,591.0,93.0,151.0,7554.61,5.374,61.0,0.0008123477,76.0,59.74888888888889,83.4211111111111,39.21,276.9,109.5
2055.0,592.0,92.0,152.0,7559.94,5.337,61.0,0.0008123477,76.0,59.218,84.596,39.26,276.8,110.4
2056.0,598.0,91.0,152.0,7565.25,5.309,63.0,0.0008123477,73.0,58.70090909090911,85.29545454545456,39.41,276.5,110.8
