time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2
4008,304,76,137,34765.5,585.6,47.233173,11.431554,3.96,38,0.36284658
4009,304,76,137,34769.3,585.8,47.233143,11.43154,3.9,38,0.36284658
4010,301,75,137,34772.9,586.2,47.23311,11.431528,3.82,38,0.36303142
4011,304,74,137,34776.6,586.6,47.233078,11.431515,3.78,39,0.36303142
4012,305,73,137,34780.1,586.8,47.233047,11.431504,3.7,40,0.36303142
4013,303,73,138,34783.5,587.2,47.233017,11.431492,3.6,40,0.36321628
4014,306,74,138,34786.9,587.4,47.232986,11.431481,3.52,39,0.36321628
4015,308,75,138,34790.1,587.8,47.23296,11.431471,3.44,39,0.36321628
4016,312,77,138,34793.3,588.0,47.232933,11.431461,3.34,39,0.36321628
4017,303,81,138,34796.4,588.4,47.232906,11.431451,3.26,36,0.36340111
4018,300,83,138,34799.4,588.8,47.23288,11.431442,3.18,35,0.36358595
4019,303,80,139,34802.3,589.0,47.232853,11.431433,3.08,36,0.36377078
4020,308,79,139,34805.19,589.4,47.232826,11.431425,3.02,37,0.36377078
4021,304,79,138,34807.9,589.6,47.232803,11.431416,2.92,37,0.36377078
4022,302,81,139,34810.6,590.0,47.23278,11.431408,2.84,36,0.36395565
4023,304,80,139,34813.3,590.2,47.232758,11.4314,2.78,36,0.36395565
4024,300,78,139,34815.8,590.6,47.232735,11.431393,2.7,37,0.36414048
4025,302,77,139,34818.3,590.8,47.23271,11.431385,2.62,37,0.3643253
4026,304,75,139,34820.8,591.2,47.232693,11.431376,2.58,39,0.3643253
4027,310,74,139,34823.3,591.4,47.23267,11.43137,2.54,40,0.3643253
4028,305,75,140,34825.69,591.8,47.232647,11.431362,2.48,39,0.3643253
4029,304,77,139,34828.1,592.0,47.232624,11.431353,2.46,38,0.3643253
4030,308,78,139,34830.6,592.4,47.232605,11.431344,2.46,38,0.3643253
4031,302,78,139,34833.1,592.6,47.232582,11.4313345,2.46,37,0.36451018
4032,302,78,139,34835.69,593.0,47.23256,11.431325,2.48,37,0.364695
4033,303,76,139,34838.3,593.2,47.23254,11.4313135,2.52,38,0.36487985
4034,305,75,139,34840.9,593.4,47.232517,11.431303,2.56,39,0.36487985
4035,303,74,140,34843.6,593.8,47.232494,11.431291,2.6,39,0.36506468
4036,308,74,140,34846.4,594.0,47.23247,11.431278,2.66,40,0.36506468
4037,306,75,140,34849.3,594.2,47.232445,11.431264,2.72,39,0.36506468
4038,304,75,140,34852.3,594.4,47.23242,11.43125,2.8,39,0.36506468
4039,309,76,141,34855.4,594.8,47.232395,11.431234,2.9,39,0.36506468
4040,306,78,141,34858.6,595.0,47.23237,11.431218,3.0,37,0.36506468
4041,302,78,141,34861.8,595.2,47.23234,11.431201,3.08,37,0.36524954
4042,304,78,141,34865.19,595.4,47.232315,11.431183,3.18,37,0.36524954
4043,302,77,140,34868.69,595.8,47.232285,11.431163,3.28,37,0.36543438
4044,305,77,141,34872.19,596.0,47.232258,11.431142,3.36,38,0.36543438
4045,305,76,141,34875.8,596.2,47.232227,11.43112,3.44,38,0.36543438
4046,302,76,141,34879.5,596.4,47.2322,11.431096,3.54,38,0.3656192
4047,308,76,140,34883.3,596.8,47.23217,11.431071,3.62,39,0.3656192
4048,301,77,141,34887.19,597.0,47.23214,11.431045,3.7,37,0.36580408
4049,302,76,140,34891.19,597.2,47.23211,11.431018,3.8,38,0.3659889
4050,308,76,140,34895.19,597.4,47.23208,11.430989,3.88,39,0.3659889
4051,303,77,140,34899.3,597.6,47.232048,11.43096,3.96,38,0.36617374
4052,300,76,140,34903.5,598.0,47.232018,11.430929,4.04,38,0.3663586
4053,306,74,140,34907.8,598.2,47.231983,11.430898,4.12,39,0.3663586
4054,313,76,140,34912.1,598.4,47.231953,11.430867,4.18,39,0.3663586
4055,302,79,139,34916.6,598.6,47.23192,11.430834,4.28,37,0.36654344
4056,311,79,140,34921.1,598.8,47.231884,11.430801,4.36,38,0.36654344
4057,308,80,140,34925.69,599.0,47.23185,11.430767,4.44,37,0.36654344
4058,300,81,140,34930.4,599.4,47.231815,11.430733,4.52,35,0.36672828
4059,304,80,140,34935.1,599.6,47.231777,11.430698,4.6,36,0.36672828
4060,303,80,140,34939.8,599.8,47.231743,11.430664,4.64,36,0.3669131
4061,300,79,141,34944.69,600.0,47.231705,11.43063,4.72,36,0.36709797
4062,306,77,140,34949.6,600.2,47.231667,11.430597,4.78,38,0.36709797
4063,305,77,140,34954.5,600.4,47.23163,11.430564,4.82,38,0.36709797
4064,304,78,139,34959.5,600.8,47.23159,11.4305315,4.88,37,0.36709797
4065,308,79,140,34964.5,601.0,47.231552,11.430501,4.94,37,0.36709797
4066,301,79,140,34969.6,601.2,47.23151,11.4304695,4.98,36,0.3672828
4067,301,77,140,34974.6,601.4,47.23147,11.430441,5.0,37,0.36746764
4068,306,75,139,34979.69,601.6,47.231426,11.430413,5.04,39,0.36746764
4069,304,76,140,34984.8,602.0,47.231384,11.430386,5.06,38,0.36746764
4070,307,78,140,34990.0,602.2,47.231342,11.430361,5.1,38,0.36746764
4071,303,79,140,34995.19,602.4,47.231297,11.430337,5.12,37,0.3676525
4072,302,78,140,35000.4,602.6,47.231255,11.430314,5.16,37,0.36783734
4073,308,77,140,35005.5,603.0,47.231213,11.430293,5.16,38,0.36783734
4074,304,78,141,35010.69,603.2,47.231167,11.430273,5.18,37,0.36783734
4075,303,78,141,35015.9,603.4,47.23112,11.430253,5.18,37,0.36802217
4076,306,78,141,35021.19,603.6,47.231075,11.430234,5.2,37,0.36802217
4077,302,78,142,35026.4,603.8,47.23103,11.430216,5.2,37,0.36820704
4078,305,77,141,35031.69,604.2,47.230984,11.430198,5.24,38,0.36820704
4079,306,78,141,35037.1,604.4,47.230938,11.430181,5.28,37,0.36820704
4080,306,78,141,35042.4,604.6,47.230892,11.430164,5.3,37,0.36820704
4081,304,79,141,35047.8,604.8,47.230843,11.430147,5.32,37,0.36820704
4082,301,80,141,35053.19,605.0,47.230797,11.430131,5.36,36,0.36839187
4083,307,79,141,35058.69,605.2,47.230747,11.430116,5.4,37,0.36839187
4084,304,78,141,35064.19,605.6,47.2307,11.4300995,5.42,37,0.36839187
4085,304,79,141,35069.69,605.8,47.23065,11.430086,5.46,37,0.36839187
4086,301,78,141,35075.19,606.0,47.230602,11.430071,5.48,37,0.3685767
4087,308,78,141,35080.8,606.2,47.230553,11.430056,5.52,38,0.3685767
4088,304,78,141,35086.4,606.4,47.230503,11.430041,5.54,37,0.3685767
4089,302,79,140,35092.1,606.6,47.230453,11.430024,5.58,37,0.36876154
4090,302,78,140,35097.69,607.0,47.230404,11.430009,5.6,37,0.3689464
4091,305,77,140,35103.4,607.2,47.230354,11.429995,5.64,38,0.3689464
4092,304,77,141,35109.1,607.4,47.230305,11.429983,5.66,38,0.3689464
4093,303,77,141,35114.69,607.6,47.230255,11.429971,5.66,38,0.36913124
4094,302,76,142,35120.4,608.0,47.230206,11.429959,5.66,38,0.36931607
4095,308,76,141,35126.1,608.2,47.230156,11.429946,5.68,39,0.36931607
4096,307,77,142,35131.69,608.4,47.230106,11.429934,5.66,38,0.36931607
4097,307,79,141,35137.3,608.6,47.230057,11.429921,5.64,37,0.36931607
4098,304,80,141,35142.9,609.0,47.230007,11.429908,5.64,36,0.36931607
4099,306,81,141,35148.4,609.2,47.229958,11.429894,5.6,36,0.36931607
4100,301,81,142,35154.0,609.4,47.229908,11.429882,5.58,35,0.36950094
4101,299,80,141,35159.4,609.8,47.22986,11.429869,5.54,36,0.36968577
4102,304,76,141,35164.9,610.0,47.229813,11.429856,5.52,38,0.36968577
4103,305,75,141,35170.19,610.2,47.229763,11.429842,5.46,39,0.36968577
4104,305,74,141,35175.5,610.6,47.229717,11.429829,5.42,39,0.36968577
4105,306,76,142,35180.8,610.8,47.22967,11.429815,5.36,38,0.36968577
4106,301,77,141,35185.9,611.2,47.229626,11.4298,5.3,37,0.3698706
4107,305,77,141,35191.0,611.4,47.22958,11.429785,5.22,38,0.3698706
4108,301,76,141,35195.9,611.8,47.229538,11.4297695,5.14,38,0.37005547
4109,306,75,140,35200.8,612.0,47.229496,11.429754,5.06,39,0.37005547
4110,304,75,140,35205.6,612.4,47.229454,11.429739,4.96,39,0.37005547
4111,305,75,140,35210.3,612.8,47.229412,11.429723,4.88,39,0.37005547
4112,306,75,139,35214.9,613.0,47.22937,11.429708,4.78,39,0.37005547
4113,310,77,139,35219.4,613.4,47.229332,11.429694,4.7,38,0.37005547
4114,312,79,139,35223.9,613.6,47.229294,11.429679,4.62,38,0.37005547
4115,305,84,139,35228.19,614.0,47.229256,11.429666,4.52,35,0.37005547
4116,299,83,139,35232.4,614.2,47.229218,11.429655,4.42,34,0.3702403
4117,302,80,139,35236.6,614.6,47.229183,11.429646,4.34,36,0.37042513
4118,304,78,140,35240.6,614.8,47.229145,11.429638,4.24,37,0.37042513
4119,303,78,139,35244.6,615.2,47.22911,11.429632,4.14,37,0.37060997
4120,302,77,139,35248.5,615.4,47.229076,11.429628,4.059,37,0.37079483
4121,306,76,139,35252.3,615.8,47.229042,11.429624,3.98,38,0.37079483
4122,308,76,139,35256.1,616.0,47.229008,11.429622,3.9,39,0.37079483
4123,308,78,139,35260.0,616.4,47.228973,11.429622,3.88,38,0.37079483
4124,304,79,139,35263.69,616.6,47.22894,11.429622,3.82,37,0.37079483
4125,303,79,140,35267.4,617.0,47.228905,11.429624,3.78,37,0.37097967
4126,305,79,139,35271.19,617.2,47.22887,11.4296255,3.78,37,0.37097967
4127,303,78,139,35274.9,617.6,47.22884,11.42963,3.76,37,0.3711645
4128,305,78,139,35278.6,617.8,47.228806,11.429634,3.72,37,0.3711645
4129,308,77,139,35282.3,618.0,47.22877,11.42964,3.72,38,0.3711645
4130,300,79,140,35286.0,618.4,47.228737,11.429646,3.72,36,0.37134936
4131,303,77,140,35289.69,618.6,47.228706,11.429654,3.7,38,0.3715342
4132,306,76,140,35293.4,618.8,47.228672,11.429663,3.7,38,0.3715342
4133,304,76,140,35297.1,619.2,47.228638,11.429673,3.7,38,0.3715342
4134,305,75,140,35300.8,619.4,47.228607,11.429684,3.7,39,0.3715342
4135,309,78,139,35304.6,619.8,47.228573,11.429695,3.72,38,0.3715342
4136,304,80,140,35308.3,620.0,47.228542,11.429706,3.72,36,0.3715342
4137,305,80,140,35312.0,620.2,47.228508,11.429719,3.72,36,0.3715342
4138,306,80,140,35315.69,620.6,47.228477,11.429731,3.72,37,0.3715342
4139,303,80,139,35319.4,620.8,47.228443,11.429744,3.72,36,0.37171903
4140,304,80,139,35323.1,621.2,47.228413,11.429758,3.7,36,0.37171903
4141,303,79,139,35326.8,621.4,47.22838,11.429771,3.7,37,0.3719039
4142,300,77,140,35330.5,621.6,47.228348,11.429785,3.7,37,0.37208873
4143,305,75,140,35334.19,622.0,47.228317,11.429799,3.7,39,0.37208873
4144,307,75,140,35337.9,622.2,47.228283,11.429813,3.7,39,0.37208873
4145,302,76,139,35341.69,622.6,47.228252,11.429827,3.72,38,0.37227356
4146,305,76,139,35345.4,622.8,47.22822,11.429842,3.72,38,0.37227356
4147,303,76,139,35349.1,623.0,47.22819,11.429856,3.72,38,0.3724584
4148,306,75,139,35352.8,623.4,47.228157,11.429871,3.72,39,0.3724584
4149,308,76,138,35356.5,623.6,47.228127,11.429885,3.72,39,0.3724584
4150,306,77,138,35360.19,624.0,47.228096,11.4299,3.7,38,0.3724584
4151,306,79,138,35363.9,624.2,47.228065,11.429915,3.7,37,0.3724584
4152,309,81,138,35367.6,624.4,47.22803,11.429929,3.7,36,0.3724584
4153,306,83,138,35371.4,624.8,47.228,11.429944,3.72,35,0.3724584
4154,305,86,138,35375.1,625.0,47.22797,11.429958,3.72,34,0.3724584
4155,298,87,138,35378.69,625.4,47.22794,11.429973,3.7,33,0.37264326
4156,298,84,138,35382.3,625.6,47.227905,11.429987,3.68,34,0.3728281
4157,302,80,138,35385.9,625.8,47.227875,11.430002,3.66,36,0.37301293
4158,305,77,138,35389.6,626.2,47.227844,11.430016,3.64,38,0.37301293
4159,306,77,139,35393.19,626.4,47.227814,11.430029,3.62,38,0.37301293
4160,306,77,139,35396.8,626.8,47.22778,11.430042,3.62,38,0.37301293
4161,307,80,139,35400.4,627.0,47.22775,11.430055,3.62,37,0.37301293
4162,300,81,139,35404.0,627.2,47.22772,11.430067,3.62,35,0.3731978
4163,306,80,139,35407.6,627.6,47.227688,11.430079,3.6,37,0.3731978
4164,310,79,138,35411.19,627.8,47.227654,11.43009,3.6,37,0.3731978
4165,303,80,139,35414.9,628.2,47.227623,11.4300995,3.62,36,0.37338263
4166,300,82,138,35418.5,628.4,47.227592,11.430111,3.62,35,0.37356746
4167,307,80,138,35422.1,628.6,47.22756,11.4301195,3.62,37,0.37356746
4168,306,80,138,35425.69,629.0,47.227528,11.430128,3.62,37,0.37356746
4169,307,81,138,35429.3,629.2,47.227497,11.430136,3.62,36,0.37356746
4170,306,82,138,35432.9,629.6,47.227467,11.430142,3.6,36,0.37356746
4171,302,84,138,35436.5,629.8,47.227432,11.430148,3.6,34,0.3737523
4172,302,83,138,35440.1,630.0,47.2274,11.430154,3.6,35,0.37393716
4173,301,81,138,35443.6,630.4,47.227367,11.430159,3.58,35,0.374122
4174,298,79,139,35447.19,630.6,47.227337,11.430163,3.58,36,0.37430683
4175,305,77,139,35450.69,631.0,47.227306,11.430168,3.56,38,0.37430683
4176,305,76,138,35454.19,631.2,47.227276,11.430172,3.54,38,0.37430683
4177,307,77,139,35457.69,631.6,47.22724,11.430175,3.52,38,0.37430683
4178,306,78,139,35461.19,631.8,47.22721,11.430178,3.52,37,0.37430683
4179,302,79,139,35464.69,632.0,47.22718,11.43018,3.5,37,0.3744917
4180,311,78,139,35468.3,632.4,47.22715,11.4301815,3.52,38,0.3744917
4181,309,81,138,35471.8,632.6,47.22712,11.430184,3.52,36,0.3744917
4182,309,85,139,35475.3,633.0,47.227085,11.430185,3.52,35,0.3744917
4183,303,87,139,35478.8,633.2,47.227055,11.430185,3.52,33,0.37467653
4184,298,86,139,35482.3,633.6,47.227024,11.430185,3.52,33,0.37486136
4185,305,83,139,35485.8,633.8,47.226994,11.430185,3.5,35,0.37486136
4186,303,82,139,35489.3,634.0,47.22696,11.430184,3.5,35,0.37504622
4187,301,81,140,35492.8,634.4,47.22693,11.430182,3.5,35,0.37523106
4188,305,79,140,35496.3,634.6,47.2269,11.430181,3.5,37,0.37523106
4189,304,79,140,35499.8,634.8,47.226868,11.430179,3.5,37,0.37523106
4190,302,78,140,35503.3,635.2,47.226837,11.430176,3.5,37,0.3754159
4191,307,77,139,35506.8,635.4,47.226803,11.430173,3.5,38,0.3754159
4192,306,77,139,35510.4,635.8,47.226772,11.430169,3.52,38,0.3754159
4193,306,79,139,35514.0,636.0,47.22674,11.430165,3.54,37,0.3754159
4194,303,79,139,35517.69,636.2,47.226707,11.4301605,3.58,37,0.37560073
4195,307,80,139,35521.3,636.6,47.226673,11.430156,3.6,37,0.37560073
4196,304,80,139,35525.0,636.8,47.226643,11.430151,3.64,36,0.37560073
4197,303,81,139,35528.8,637.0,47.22661,11.430145,3.68,36,0.3757856
4198,303,80,139,35532.6,637.2,47.226574,11.430139,3.72,36,0.37597042
4199,309,80,139,35536.5,637.6,47.22654,11.430133,3.76,37,0.37597042
4200,310,83,140,35540.4,637.8,47.226505,11.430126,3.82,36,0.37597042
4201,298,85,140,35544.4,638.0,47.226467,11.430118,3.88,33,0.37615526
4202,299,81,140,35548.4,638.2,47.226433,11.43011,3.92,35,0.37634012
4203,304,78,139,35552.5,638.6,47.226395,11.430101,3.98,37,0.37634012
4204,303,77,139,35556.69,638.8,47.22636,11.430091,4.04,38,0.37652496
4205,304,77,139,35561.0,639.0,47.226322,11.43008,4.12,38,0.37652496
4206,304,77,139,35565.3,639.2,47.226284,11.430068,4.18,38,0.37652496
4207,304,77,139,35569.8,639.4,47.226246,11.430054,4.28,38,0.37652496
4208,309,78,139,35574.3,639.6,47.226204,11.43004,4.36,38,0.37652496
4209,310,81,140,35578.9,639.8,47.226166,11.430024,4.44,37,0.37652496
4210,305,84,139,35583.69,640.0,47.226124,11.430007,4.54,35,0.37652496
4211,298,85,140,35588.5,640.4,47.22608,11.429989,4.64,33,0.3767098
4212,302,81,139,35593.4,640.6,47.22604,11.42997,4.72,36,0.37689465
4213,304,80,139,35598.4,640.8,47.225998,11.42995,4.82,36,0.37689465
4214,304,79,140,35603.5,641.0,47.225952,11.429929,4.92,37,0.37689465
4215,307,78,140,35608.69,641.2,47.22591,11.429906,5.0,38,0.37689465
4216,304,79,140,35614.0,641.4,47.225864,11.429883,5.1,37,0.37689465
4217,304,79,140,35619.4,641.6,47.22582,11.429859,5.2,37,0.37689465
4218,306,79,140,35624.8,641.8,47.225773,11.429835,5.28,37,0.37689465
4219,305,79,139,35630.4,642.0,47.225727,11.42981,5.38,37,0.37689465
4220,304,79,139,35636.0,642.2,47.225677,11.429784,5.46,37,0.37689465
4221,306,78,140,35641.6,642.4,47.22563,11.429758,5.52,37,0.37689465
4222,304,79,140,35647.3,642.6,47.225582,11.429731,5.58,37,0.37689465
4223,301,78,140,35653.1,642.8,47.225536,11.429704,5.66,37,0.3770795
4224,305,77,139,35659.1,642.8,47.225487,11.429677,5.74,38,0.3770795
4225,304,76,139,35665.19,643.0,47.225433,11.429648,5.84,38,0.3770795
4226,304,76,139,35671.4,643.2,47.22538,11.429619,5.96,38,0.3770795
4227,312,76,139,35677.9,643.2,47.225327,11.429589,6.12,39,0.3770795
4228,309,78,139,35684.5,643.4,47.22527,11.429557,6.28,38,0.3770795
4229,307,81,139,35691.3,643.4,47.225216,11.4295225,6.44,36,0.3770795
4230,298,85,139,35698.19,643.6,47.22516,11.429487,6.6,33,0.37726432
4231,302,84,139,35705.19,643.8,47.2251,11.42945,6.76,34,0.37744915
4232,301,81,139,35712.19,644.0,47.22504,11.429412,6.86,35,0.37763402
4233,298,79,139,35719.19,644.2,47.224983,11.429371,6.94,36,0.37781885
4234,305,76,139,35726.3,644.4,47.22493,11.42933,7.0,38,0.37781885
4235,307,75,139,35733.19,644.6,47.224873,11.429288,7.0,39,0.37781885
4236,310,75,139,35740.0,645.0,47.22482,11.429244,6.96,39,0.37781885
4237,305,78,139,35746.6,645.4,47.224766,11.429201,6.88,37,0.37781885
4238,307,80,139,35753.1,645.8,47.224716,11.429158,6.78,37,0.37781885
4239,301,81,139,35759.3,646.2,47.22467,11.429115,6.6,35,0.3780037
4240,302,81,139,35765.1,646.6,47.224625,11.429074,6.38,36,0.37818855
4241,303,79,138,35770.69,647.0,47.224583,11.429034,6.14,37,0.37837338
4242,304,78,138,35776.0,647.4,47.22454,11.428997,5.88,37,0.37837338
4243,305,77,138,35780.9,647.8,47.224503,11.428961,5.56,38,0.37837338
4244,305,77,139,35785.6,648.2,47.22447,11.428927,5.26,38,0.37837338
4245,307,78,139,35789.9,648.6,47.224438,11.428895,4.96,38,0.37837338
4246,306,78,139,35794.0,649.0,47.224403,11.4288645,4.66,37,0.37837338
4247,300,80,139,35797.9,649.4,47.224377,11.428836,4.38,36,0.37855822
4248,305,79,139,35801.6,649.8,47.22435,11.428809,4.14,37,0.37855822
4249,305,78,140,35805.1,650.2,47.224323,11.4287815,3.9,37,0.37855822
4250,302,79,140,35808.4,650.4,47.224297,11.428757,3.7,37,0.37874308
4251,302,78,140,35811.69,650.8,47.224274,11.428732,3.54,37,0.37892792
4252,304,77,139,35814.8,651.0,47.22425,11.428708,3.38,38,0.37892792
4253,305,76,139,35817.9,651.4,47.224228,11.428685,3.26,38,0.37892792
4254,310,76,139,35821.0,651.6,47.224205,11.428662,3.18,39,0.37892792
4255,309,78,139,35824.0,652.0,47.224182,11.428639,3.12,38,0.37892792
4256,304,80,140,35826.9,652.2,47.22416,11.428616,3.04,36,0.37892792
4257,302,82,139,35829.9,652.6,47.22414,11.428593,3.02,35,0.37911275
4258,304,80,140,35832.8,652.8,47.224117,11.428571,2.98,36,0.37911275
4259,312,81,140,35835.69,653.2,47.2241,11.428548,2.94,37,0.37911275
4260,304,84,139,35838.6,653.4,47.224075,11.428526,2.92,35,0.37911275
4261,302,85,139,35841.6,653.8,47.224056,11.428503,2.94,34,0.37929758
4262,299,83,140,35844.4,654.0,47.224033,11.428481,2.9,34,0.37948245
4263,304,80,139,35847.19,654.4,47.224014,11.428458,2.88,36,0.37948245
4264,305,79,139,35850.1,654.6,47.22399,11.428435,2.88,37,0.37948245
4265,305,79,140,35852.9,654.8,47.223972,11.428413,2.86,37,0.37948245
4266,307,78,140,35855.69,655.2,47.223953,11.42839,2.82,38,0.37948245
4267,307,81,140,35858.6,655.4,47.22393,11.428366,2.84,36,0.37948245
4268,303,82,140,35861.6,655.8,47.22391,11.428343,2.88,35,0.37966728
4269,299,81,141,35864.5,656.0,47.22389,11.428319,2.88,35,0.37985212
4270,304,78,140,35867.4,656.4,47.22387,11.428296,2.9,37,0.37985212
4271,304,77,140,35870.3,656.6,47.22385,11.428272,2.92,38,0.37985212
4272,306,78,140,35873.3,656.8,47.223827,11.428248,2.94,37,0.37985212
4273,302,78,142,35876.19,657.2,47.22381,11.428223,2.92,37,0.38003698
4274,303,77,141,35879.1,657.4,47.223785,11.428199,2.92,38,0.3802218
4275,308,76,140,35882.1,657.8,47.223766,11.428174,2.94,39,0.3802218
4276,306,77,141,35885.1,658.0,47.223747,11.428148,2.96,38,0.3802218
4277,302,79,141,35888.1,658.2,47.223724,11.4281225,2.96,37,0.38040665
4278,304,78,140,35891.1,658.6,47.223705,11.428097,2.98,37,0.38040665
4279,301,76,140,35894.19,658.8,47.223682,11.42807,3.02,38,0.3805915
4280,302,75,140,35897.3,659.2,47.223663,11.428043,3.04,38,0.38077635
4281,305,74,139,35900.4,659.4,47.22364,11.428016,3.06,39,0.38077635
4282,308,75,139,35903.6,659.6,47.22362,11.427988,3.1,39,0.38077635
4283,301,76,139,35906.8,660.0,47.2236,11.4279585,3.14,38,0.38096118
4284,305,76,139,35910.1,660.2,47.223576,11.42793,3.18,38,0.38096118
4285,307,76,138,35913.4,660.4,47.223557,11.4279,3.22,39,0.38096118
4286,306,76,139,35916.8,660.8,47.223534,11.42787,3.28,38,0.38096118
4287,307,79,139,35920.19,661.0,47.22351,11.427838,3.32,37,0.38096118
4288,304,79,139,35923.69,661.2,47.223488,11.427805,3.38,37,0.38096118
4289,298,77,138,35927.3,661.4,47.223465,11.427772,3.44,37,0.381146
4290,308,76,138,35930.9,661.8,47.223442,11.427738,3.5,39,0.381146
4291,307,76,139,35934.6,662.0,47.22342,11.427704,3.56,39,0.381146
4292,305,78,138,35938.3,662.2,47.223392,11.427668,3.62,37,0.381146
4293,309,78,138,35942.1,662.6,47.22337,11.427632,3.68,38,0.381146
4294,310,79,138,35945.9,662.8,47.223347,11.427596,3.72,37,0.381146
4295,306,84,138,35949.8,663.0,47.223324,11.427558,3.78,35,0.381146
4296,300,87,138,35953.69,663.4,47.223297,11.42752,3.82,33,0.38133088
4297,302,85,138,35957.6,663.6,47.223274,11.427481,3.86,34,0.3815157
4298,306,83,138,35961.6,663.8,47.22325,11.427442,3.9,35,0.3815157
4299,304,82,139,35965.6,664.0,47.22323,11.427402,3.94,35,0.3815157
4300,299,82,139,35969.6,664.4,47.2232,11.427362,3.96,35,0.38170055
4301,304,80,139,35973.8,664.6,47.22318,11.42732,4.019,36,0.38170055
4302,308,78,139,35977.9,664.8,47.223156,11.427278,4.059,38,0.38170055
4303,302,80,139,35982.1,665.0,47.22313,11.427236,4.1,36,0.3818854
4304,302,81,139,35986.3,665.4,47.223106,11.427192,4.14,36,0.38207024
4305,307,79,139,35990.6,665.6,47.22308,11.427148,4.2,37,0.38207024
4306,301,79,140,35995.0,665.8,47.223057,11.427103,4.24,36,0.38225508
4307,303,79,139,35999.4,666.0,47.22303,11.427058,4.3,37,0.3824399
4308,302,78,139,36003.8,666.4,47.223007,11.427011,4.34,37,0.38262478
4309,307,77,139,36008.3,666.6,47.22298,11.426965,4.4,38,0.38262478
4310,304,78,139,36012.8,666.8,47.222958,11.426917,4.44,37,0.38262478
4311,306,78,139,36017.4,667.0,47.222935,11.426868,4.48,37,0.38262478
4312,304,77,139,36022.0,667.2,47.222908,11.426819,4.52,38,0.38262478
4313,306,79,139,36026.69,667.6,47.22288,11.426769,4.58,37,0.38262478
4314,303,79,139,36031.4,667.8,47.22286,11.426719,4.62,37,0.3828096
4315,303,79,139,36036.19,668.0,47.22283,11.426667,4.68,37,0.38299444
4316,302,78,139,36041.0,668.2,47.22281,11.426615,4.72,37,0.3831793
4317,305,77,139,36045.9,668.4,47.222782,11.426562,4.78,38,0.3831793
4318,308,77,139,36050.8,668.6,47.222755,11.426508,4.82,38,0.3831793
4319,303,78,139,36055.8,669.0,47.222733,11.426454,4.88,37,0.38336414
4320,302,78,139,36060.8,669.2,47.222706,11.426398,4.92,37,0.38354897
4321,305,78,139,36065.8,669.4,47.22268,11.426342,4.96,37,0.38354897
4322,304,76,139,36071.0,669.6,47.222652,11.426285,5.02,38,0.38354897
4323,303,77,139,36076.19,669.8,47.22263,11.426228,5.08,38,0.38373384
4324,306,77,139,36081.4,670.0,47.222603,11.426169,5.12,38,0.38373384
4325,306,78,140,36086.69,670.2,47.222576,11.426109,5.18,37,0.38373384
4326,301,78,141,36092.1,670.4,47.222553,11.426047,5.26,37,0.38391867
4327,304,77,140,36097.5,670.6,47.22253,11.425985,5.3,38,0.38391867
4328,304,76,140,36103.0,670.8,47.222504,11.425921,5.36,38,0.38391867
4329,305,76,140,36108.6,671.0,47.22248,11.425855,5.44,38,0.38391867
4330,308,76,140,36114.3,671.2,47.222458,11.425789,5.52,39,0.38391867
4331,309,78,140,36120.1,671.4,47.22243,11.42572,5.6,38,0.38391867
4332,307,80,141,36125.9,671.6,47.22241,11.425651,5.68,37,0.38391867
4333,302,82,140,36131.9,671.8,47.222385,11.42558,5.78,35,0.3841035
4334,304,81,141,36137.9,672.0,47.22236,11.425508,5.86,36,0.3841035
4335,301,80,139,36144.1,672.2,47.222336,11.425434,5.96,36,0.38428834
4336,306,79,139,36150.3,672.4,47.222313,11.425359,6.04,37,0.38428834
4337,304,78,138,36156.6,672.6,47.222286,11.4252825,6.14,37,0.38428834
4338,302,79,138,36163.0,672.6,47.222263,11.425206,6.22,37,0.3844732
4339,304,77,139,36169.5,672.8,47.222237,11.425128,6.32,38,0.3844732
4340,307,77,138,36176.1,673.0,47.222214,11.425049,6.4,38,0.3844732
4341,303,78,138,36182.8,673.2,47.222187,11.424968,6.5,37,0.38465804
4342,305,78,139,36189.5,673.4,47.22216,11.424887,6.58,37,0.38465804
4343,302,78,139,36196.3,673.4,47.222137,11.424805,6.66,37,0.38484287
4344,305,78,139,36203.19,673.6,47.22211,11.424722,6.74,37,0.38484287
4345,305,78,138,36210.1,673.8,47.222084,11.424638,6.8,37,0.38484287
4346,305,79,138,36217.19,674.0,47.222054,11.424555,6.88,37,0.38484287
4347,307,79,138,36224.19,674.2,47.222027,11.424471,6.94,37,0.38484287
4348,308,80,138,36231.4,674.2,47.221992,11.424388,7.02,37,0.38484287
4349,304,81,138,36238.6,674.4,47.221962,11.424305,7.08,36,0.38484287
4350,300,79,138,36245.8,674.6,47.22193,11.424221,7.14,36,0.38502774
4351,301,77,138,36253.1,674.8,47.221897,11.424136,7.18,37,0.38521257
4352,303,77,138,36260.5,674.8,47.221867,11.42405,7.26,38,0.3853974
4353,309,75,139,36268.0,675.0,47.221832,11.423964,7.32,39,0.3853974
4354,305,77,139,36275.6,675.0,47.221798,11.423875,7.4,38,0.3853974
4355,305,79,139,36283.3,675.2,47.221764,11.423786,7.5,37,0.3853974
